# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   25       1.225984625497e-10       9.831022974721e-16       1.938994646067e-13       0.000000000000e+00       2.727350027162e-10      -2.208978751730e-12      -1.509573443718e-15 
   26       1.244483871666e-10       1.132525959998e-15       2.028156416825e-13       0.000000000000e+00       2.535494658318e-10      -1.956458299851e-12      -4.082198837782e-15 
   27       1.263132533934e-10       1.297380574000e-15       2.116202128314e-13       0.000000000000e+00       2.362394349896e-10      -1.743804930915e-12      -7.623699632433e-15 
   28       1.282063132302e-10       1.478420243178e-15       2.200216718881e-13       0.000000000000e+00       2.204988058037e-10      -1.517200949750e-12      -1.097295357137e-14 
   29       1.301338815068e-10       1.675727833059e-15       2.278319531087e-13       0.000000000000e+00       2.062427729936e-10      -1.285467951631e-12      -1.359716304084e-14 
   30       1.320876430429e-10       1.889003485005e-15       2.348743370459e-13       0.000000000000e+00       1.933136042009e-10      -1.080966681699e-12      -1.510536491421e-14 
   31       1.340498547783e-10       2.118078725105e-15       2.409823066609e-13       0.000000000000e+00       1.814417738157e-10      -9.327962846737e-13      -1.517402063843e-14 
   32       1.360254100074e-10       2.364327099805e-15       2.461322990843e-13       0.000000000000e+00       1.705633802588e-10      -8.290656226641e-13      -1.399989645417e-14 
   33       1.380194142866e-10       2.629808342814e-15       2.503632031713e-13       0.000000000000e+00       1.605993154765e-10      -7.397084936650e-13      -1.203105724397e-14 
   34       1.400312949967e-10       2.916573010745e-15       2.537352640823e-13       0.000000000000e+00       1.514073787042e-10      -6.350266454361e-13      -9.795940727560e-15 
   35       1.420672038121e-10       3.225425386650e-15       2.562980717429e-13       0.000000000000e+00       1.429388614878e-10      -5.187395327696e-13      -7.675929453741e-15 
   36       1.441304355941e-10       3.556725490259e-15       2.581142430793e-13       0.000000000000e+00       1.351240795038e-10      -4.064831315396e-13      -6.064282285446e-15 
   37       1.462192483673e-10       3.910796481443e-15       2.592418909273e-13       0.000000000000e+00       1.278592742739e-10      -3.131921808078e-13      -5.318105704878e-15 
   38       1.483333335391e-10       4.288239699000e-15       2.596405379040e-13       0.000000000000e+00       1.211247771272e-10      -2.388833560726e-13      -5.371275964600e-15 
   39       1.504683097566e-10       4.689715129823e-15       2.592340027626e-13       0.000000000000e+00       1.148984804406e-10      -1.781719513232e-13      -5.991276175790e-15 
   40       1.526131783660e-10       5.115854070403e-15       2.579344694290e-13       0.000000000000e+00       1.091199268111e-10      -1.239195632061e-13      -6.876801340376e-15 
   41       1.547555605317e-10       5.567255097489e-15       2.556494971226e-13       0.000000000000e+00       1.037112046755e-10      -6.913044877179e-14      -7.713388790298e-15 
   42       1.569009836576e-10       6.044476043117e-15       2.523079016303e-13       0.000000000000e+00       9.865584641567e-11      -1.368000218910e-14      -8.373392759341e-15 
   43       1.590588058334e-10       6.548035457789e-15       2.478408244680e-13       0.000000000000e+00       9.393999169703e-11       4.043129011439e-14      -8.773194243672e-15 
   44       1.612366599742e-10       7.078411650650e-15       2.421742457736e-13       0.000000000000e+00       8.952872432553e-11       9.089362974825e-14      -8.817943164344e-15 
   45       1.634399945269e-10       7.636052519882e-15       2.352437214419e-13       0.000000000000e+00       8.537844831568e-11       1.356175563036e-13      -8.439231514035e-15 
   46       1.656710765372e-10       8.221414367265e-15       2.270446229809e-13       0.000000000000e+00       8.148237308333e-11       1.745480464117e-13      -7.722803599870e-15 
   47       1.679292973553e-10       8.834930487369e-15       2.175963582651e-13       0.000000000000e+00       7.783577894973e-11       2.083665369543e-13      -6.818116521444e-15 
   48       1.702111369701e-10       9.476998160150e-15       2.069291346238e-13       0.000000000000e+00       7.442230517452e-11       2.380085049722e-13      -5.905069403866e-15 
   49       1.725099197269e-10       1.014797689006e-14       1.950844977998e-13       0.000000000000e+00       7.121308508967e-11       2.646794433324e-13      -5.195669092211e-15 
   50       1.748183778620e-10       1.084819896153e-14       1.820994300643e-13       0.000000000000e+00       6.817540280644e-11       2.895600437258e-13      -4.878139070262e-15 
   51       1.771377291740e-10       1.157800856856e-14       1.679523055700e-13       0.000000000000e+00       6.530343997175e-11       3.127903406703e-13      -4.927496659641e-15 
   52       1.794706411267e-10       1.233773026258e-14       1.526031968130e-13       0.000000000000e+00       6.259437989724e-11       3.342374398015e-13      -5.246438397594e-15 
   53       1.818185289009e-10       1.312765641114e-14       1.360088041681e-13       0.000000000000e+00       6.003920851644e-11       3.537835285367e-13      -5.717384838632e-15 
   54       1.841814432443e-10       1.394804601661e-14       1.181222211602e-13       0.000000000000e+00       5.762229759271e-11       3.713272262054e-13      -6.201437694833e-15 
   55       1.865589712673e-10       1.479912154360e-14       9.889908372783e-14       0.000000000000e+00       5.532615341156e-11       3.868181250703e-13      -6.569956500575e-15 
   56       1.889534578053e-10       1.568106118452e-14       7.831834462806e-14       0.000000000000e+00       5.314799912800e-11       4.003673686622e-13      -6.810863642362e-15 
   57       1.913673878727e-10       1.659400260346e-14       5.636624869584e-14       0.000000000000e+00       5.108658178629e-11       4.121669083371e-13      -6.946921129900e-15 
   58       1.938023727283e-10       1.753804352774e-14       3.303041470673e-14       0.000000000000e+00       4.913715690516e-11       4.224613048921e-13      -7.005647887032e-15 
   59       1.962590771911e-10       1.851324048893e-14       8.299849376300e-15       0.000000000000e+00       4.729127293847e-11       4.315503718476e-13      -7.019547782604e-15 
   60       1.987371469558e-10       1.951960756405e-14      -1.783503864058e-14       0.000000000000e+00       4.553655573578e-11       4.397918187294e-13      -7.026337661318e-15 
   61       2.012358527315e-10       2.055713298489e-14      -4.538304481177e-14       0.000000000000e+00       4.386013820664e-11       4.475197561415e-13      -7.060801189673e-15 
   62       2.037563560461e-10       2.162583617067e-14      -7.435417755176e-14       0.000000000000e+00       4.226033651109e-11       4.547728553846e-13      -7.127697824551e-15 
   63       2.062998253608e-10       2.272572132133e-14      -1.047580775098e-13       0.000000000000e+00       4.073722416440e-11       4.615095842072e-13      -7.223149942718e-15 
   64       2.088667151744e-10       2.385676000071e-14      -1.366034428593e-13       0.000000000000e+00       3.928912020034e-11       4.676869348776e-13      -7.342443508499e-15 
   65       2.114567160829e-10       2.501889044463e-14      -1.698980349727e-13       0.000000000000e+00       3.791248929136e-11       4.732603978238e-13      -7.479990398080e-15 
   66       2.140687048399e-10       2.621201686893e-14      -2.046486840959e-13       0.000000000000e+00       3.660184186874e-11       4.781839352736e-13      -7.629290723813e-15 
   67       2.167006944157e-10       2.743600877758e-14      -2.408612950233e-13       0.000000000000e+00       3.534963424280e-11       4.824099548954e-13      -7.782895158519e-15 
   68       2.193507253587e-10       2.869066560369e-14      -2.785381259490e-13       0.000000000000e+00       3.414828158894e-11       4.859044649566e-13      -7.933544562846e-15 
   69       2.220198612390e-10       2.997560385960e-14      -3.176689720666e-13       0.000000000000e+00       3.299689381052e-11       4.886961646439e-13      -8.077941231220e-15 
   70       2.247097132346e-10       3.129034577238e-14      -3.582381975210e-13       0.000000000000e+00       3.189573138176e-11       4.908372990834e-13      -8.213677628358e-15 
   71       2.274215271313e-10       3.263435037736e-14      -4.002272412525e-13       0.000000000000e+00       3.084416822381e-11       4.923897133521e-13      -8.338119268183e-15 
   72       2.301561574567e-10       3.400701193958e-14      -4.436145529315e-13       0.000000000000e+00       2.984064586241e-11       4.934252143928e-13      -8.448397148186e-15 
   73       2.329140416146e-10       3.540765837527e-14      -4.883755288937e-13       0.000000000000e+00       2.888262758558e-11       4.940259329279e-13      -8.541400183778e-15 
   74       2.356951740185e-10       3.683554967326e-14      -5.344824480753e-13       0.000000000000e+00       2.796655260123e-11       4.942846853743e-13      -8.613767642652e-15 
   75       2.384990802261e-10       3.828987631642e-14      -5.819044079475e-13       0.000000000000e+00       2.708779019485e-11       4.943053357576e-13      -8.661881579134e-15 
   76       2.413252333837e-10       3.976983355171e-14      -6.306129842541e-13       0.000000000000e+00       2.624178965060e-11       4.941826249936e-13      -8.682752483330e-15 
   77       2.441744484110e-10       4.127486332538e-14      -6.806005433630e-13       0.000000000000e+00       2.542787343877e-11       4.939366122453e-13      -8.676879405071e-15 
   78       2.470476962406e-10       4.280445380289e-14      -7.318651683815e-13       0.000000000000e+00       2.464605566178e-11       4.935668806140e-13      -8.645900065270e-15 
   79       2.499456675373e-10       4.435806741134e-14      -7.844052840448e-13       0.000000000000e+00       2.389588667736e-11       4.930719510352e-13      -8.591754487090e-15 
   80       2.528687559022e-10       4.593514081628e-14      -8.382197100223e-13       0.000000000000e+00       2.317643177635e-11       4.924492231539e-13      -8.516695746390e-15 
   81       2.558170410763e-10       4.753508489849e-14      -8.933077142233e-13       0.000000000000e+00       2.248624986044e-11       4.916949162017e-13      -8.423300722175e-15 
   82       2.587902721448e-10       4.915728473074e-14      -9.496690661039e-13       0.000000000000e+00       2.182337211994e-11       4.908040098722e-13      -8.314480847045e-15 
   83       2.617878507412e-10       5.080109955460e-14      -1.007304089973e-12       0.000000000000e+00       2.118528071150e-11       4.897701851971e-13      -8.193492857646e-15 
   84       2.648091812503e-10       5.246582574572e-14      -1.066208421311e-12       0.000000000000e+00       2.056952162508e-11       4.885884023771e-13      -8.063560370532e-15 
   85       2.678548249163e-10       5.415057870635e-14      -1.126356160166e-12       0.000000000000e+00       1.997570672709e-11       4.872632547968e-13      -7.926642980371e-15 
   86       2.709255071564e-10       5.585439125949e-14      -1.187714009700e-12       0.000000000000e+00       1.940380606344e-11       4.858018979667e-13      -7.784481865951e-15 
   87       2.740217571011e-10       5.757624828378e-14      -1.250246289665e-12       0.000000000000e+00       1.885353267335e-11       4.842115211170e-13      -7.638974969373e-15 
   88       2.771438969662e-10       5.931508606823e-14      -1.313914900688e-12       0.000000000000e+00       1.832433192573e-11       4.824993323920e-13      -7.492181205757e-15 
   89       2.802920314249e-10       6.106979166697e-14      -1.378679288553e-12       0.000000000000e+00       1.781537085557e-11       4.806725440449e-13      -7.346324672936e-15 
   90       2.834660369799e-10       6.283920225396e-14      -1.444496408477e-12       0.000000000000e+00       1.732552750035e-11       4.787383576325e-13      -7.203798861160e-15 
   91       2.866655513350e-10       6.462210447778e-14      -1.511320689399e-12       0.000000000000e+00       1.685338023646e-11       4.767039492097e-13      -7.067170862797e-15 
   92       2.898899627679e-10       6.641723381631e-14      -1.579103998254e-12       0.000000000000e+00       1.639719711554e-11       4.745764545241e-13      -6.939185582028e-15 
   93       2.931386914459e-10       6.822332195306e-14      -1.647799296527e-12       0.000000000000e+00       1.595534768406e-11       4.723626056362e-13      -6.822203116144e-15 
   94       2.964121048594e-10       7.003924845831e-14      -1.717372316571e-12       0.000000000000e+00       1.552763245425e-11       4.700676104192e-13      -6.716404961156e-15 
   95       2.997107210605e-10       7.186391083392e-14      -1.787791583539e-12       0.000000000000e+00       1.511413460017e-11       4.676960763781e-13      -6.621324547362e-15 
   96       3.030349224545e-10       7.369617853823e-14      -1.859024894349e-12       0.000000000000e+00       1.471481049164e-11       4.652523248809e-13      -6.536386506012e-15 
   97       3.063849491790e-10       7.553489299994e-14      -1.931039332655e-12       0.000000000000e+00       1.432948482998e-11       4.627403715684e-13      -6.460903098251e-15 
   98       3.097608924840e-10       7.737886763208e-14      -2.003801283805e-12       0.000000000000e+00       1.395784578385e-11       4.601639067641e-13      -6.394070644054e-15 
   99       3.131626881110e-10       7.922688784588e-14      -2.077276449807e-12       0.000000000000e+00       1.359944012489e-11       4.575262758841e-13      -6.334965951171e-15 
  100       3.165901096728e-10       8.107771106475e-14      -2.151429864296e-12       0.000000000000e+00       1.325366836356e-11       4.548304598467e-13      -6.282542744061e-15 
  101       3.200427620326e-10       8.293006673816e-14      -2.226225907496e-12       0.000000000000e+00       1.291977988486e-11       4.520790554823e-13      -6.235628092834e-15 
  102       3.235200746837e-10       8.478265635558e-14      -2.301628321184e-12       0.000000000000e+00       1.259686808410e-11       4.492742559432e-13      -6.192918842191e-15 
  103       3.270212951293e-10       8.663415346041e-14      -2.377600223658e-12       0.000000000000e+00       1.228386550261e-11       4.464178311135e-13      -6.152978040362e-15 
  104       3.305457182666e-10       8.848322154274e-14      -2.454103326310e-12       0.000000000000e+00       1.197978652753e-11       4.435117577621e-13      -6.114484192640e-15 
  105       3.340934240897e-10       9.032857044041e-14      -2.531095430605e-12       0.000000000000e+00       1.168450330616e-11       4.405602491427e-13      -6.077025060191e-15 
  106       3.376646277614e-10       9.216890761834e-14      -2.608532619306e-12       0.000000000000e+00       1.139806606592e-11       4.375679643180e-13      -6.040404933608e-15 
  107       3.412594485284e-10       9.400292117791e-14      -2.686370030785e-12       0.000000000000e+00       1.112046279225e-11       4.345393705990e-13      -6.004400600652e-15 
  108       3.448779056940e-10       9.582928006734e-14      -2.764561865210e-12       0.000000000000e+00       1.085161708487e-11       4.314787310951e-13      -5.968760553486e-15 
  109       3.485199145916e-10       9.764663429208e-14      -2.843061390738e-12       0.000000000000e+00       1.059138601402e-11       4.283900922642e-13      -5.933204195909e-15 
  110       3.521852825572e-10       9.945361512523e-14      -2.921820949706e-12       0.000000000000e+00       1.033955797668e-11       4.252772714622e-13      -5.897421050583e-15 
  111       3.558737049026e-10       1.012488353179e-13      -3.000791964823e-12       0.000000000000e+00       1.009585055282e-11       4.221438444927e-13      -5.861069966267e-15 
  112       3.595847608882e-10       1.030308893096e-13      -3.079924945356e-12       0.000000000000e+00       9.859908361632e-12       4.189931331575e-13      -5.823778325050e-15 
  113       3.633179096965e-10       1.047983534388e-13      -3.159169493330e-12       0.000000000000e+00       9.631300917765e-12       4.158281928057e-13      -5.785141249580e-15 
  114       3.670724864040e-10       1.065497861530e-13      -3.238474309708e-12       0.000000000000e+00       9.409520487571e-12       4.126517998842e-13      -5.744720810296e-15 
  115       3.708476979554e-10       1.082837282193e-13      -3.317787200590e-12       0.000000000000e+00       9.193979945336e-12       4.094664394872e-13      -5.702045232664e-15 
  116       3.746427857519e-10       1.099987392691e-13      -3.397055959818e-12       0.000000000000e+00       8.984141985993e-12       4.062745950798e-13      -5.656736215833e-15 
  117       3.784575444545e-10       1.116935120219e-13      -3.476231125304e-12       0.000000000000e+00       8.779929168924e-12       4.030796842496e-13      -5.608910144716e-15 
  118       3.822918589892e-10       1.133667724088e-13      -3.555263571002e-12       0.000000000000e+00       8.581359934143e-12       3.998852138752e-13      -5.558824396094e-15 
  119       3.861455410485e-10       1.150172450065e-13      -3.634103674271e-12       0.000000000000e+00       8.388420734937e-12       3.966944784597e-13      -5.506753928144e-15 
  120       3.900183265375e-10       1.166436535692e-13      -3.712701329811e-12       0.000000000000e+00       8.201065055523e-12       3.935105503526e-13      -5.452991620396e-15 
  121       3.939098730202e-10       1.182447215600e-13      -3.791005963603e-12       0.000000000000e+00       8.019212428707e-12       3.903362699713e-13      -5.397848613694e-15 
  122       3.978197571658e-10       1.198191726827e-13      -3.868966546850e-12       0.000000000000e+00       7.842747453534e-12       3.871742360225e-13      -5.341654650154e-15 
  123       4.017474721943e-10       1.213657314136e-13      -3.946531609918e-12       0.000000000000e+00       7.671518812949e-12       3.840267957244e-13      -5.284758413121e-15 
  124       4.056924253232e-10       1.228831235328e-13      -4.023649256273e-12       0.000000000000e+00       7.505338291452e-12       3.808960350274e-13      -5.227527867128e-15 
  125       4.096539352131e-10       1.243700766562e-13      -4.100267176424e-12       0.000000000000e+00       7.343979792753e-12       3.777837688366e-13      -5.170350597858e-15 
  126       4.136312294147e-10       1.258253207669e-13      -4.176332661861e-12       0.000000000000e+00       7.187178357429e-12       3.746915312325e-13      -5.113634152098e-15 
  127       4.176234418137e-10       1.272475887470e-13      -4.251792618997e-12       0.000000000000e+00       7.034629180579e-12       3.716205656936e-13      -5.057806377703e-15 
  128       4.216296100783e-10       1.286356169091e-13      -4.326593583103e-12       0.000000000000e+00       6.885986629483e-12       3.685718153168e-13      -5.003315763550e-15 
  129       4.256488153646e-10       1.299881788809e-13      -4.400682239273e-12       0.000000000000e+00       6.740938854182e-12       3.655461584518e-13      -4.950542740841e-15 
  130       4.296806241890e-10       1.313041903321e-13      -4.474007020298e-12       0.000000000000e+00       6.599442959793e-12       3.625451655951e-13      -4.899521863545e-15 
  131       4.337246904298e-10       1.325826167941e-13      -4.546516711238e-12       0.000000000000e+00       6.461513896553e-12       3.595704074349e-13      -4.850189651388e-15 
  132       4.377806158905e-10       1.338224421003e-13      -4.618159975510e-12       0.000000000000e+00       6.327150742388e-12       3.566232089395e-13      -4.802470602318e-15 
  133       4.418479487648e-10       1.350226691556e-13      -4.688885372460e-12       0.000000000000e+00       6.196336261479e-12       3.537046413347e-13      -4.756276895325e-15 
  134       4.459261820999e-10       1.361823207076e-13      -4.758641374925e-12       0.000000000000e+00       6.069036462838e-12       3.508155140814e-13      -4.711508093280e-15 
  135       4.500147522611e-10       1.373004401164e-13      -4.827376386807e-12       0.000000000000e+00       5.945200158877e-12       3.479563668533e-13      -4.668050845763e-15 
  136       4.541130373958e-10       1.383760921249e-13      -4.895038760638e-12       0.000000000000e+00       5.824758523981e-12       3.451274615148e-13      -4.625778591890e-15 
  137       4.582203558975e-10       1.394083636293e-13      -4.961576815147e-12       0.000000000000e+00       5.707624653078e-12       3.423287740982e-13      -4.584551263149e-15 
  138       4.623359648700e-10       1.403963644493e-13      -5.026938852831e-12       0.000000000000e+00       5.593693120211e-12       3.395599867820e-13      -4.544214986227e-15 
  139       4.664590585915e-10       1.413392280986e-13      -5.091073177520e-12       0.000000000000e+00       5.482839537112e-12       3.368204798679e-13      -4.504601785844e-15 
  140       4.705887669786e-10       1.422361125547e-13      -5.153928111948e-12       0.000000000000e+00       5.374920111767e-12       3.341093237590e-13      -4.465529287578e-15 
  141       4.747241540506e-10       1.430862010300e-13      -5.215452015318e-12       0.000000000000e+00       5.269771206997e-12       3.314252709371e-13      -4.426800420702e-15 
  142       4.788642163935e-10       1.438887027414e-13      -5.275593300871e-12       0.000000000000e+00       5.167208899020e-12       3.287667479407e-13      -4.388203121010e-15 
  143       4.830078816239e-10       1.446428536810e-13      -5.334300453456e-12       0.000000000000e+00       5.067028536028e-12       3.261318473424e-13      -4.349510033650e-15 
  144       4.871541165803e-10       1.453479476503e-13      -5.391522604861e-12       0.000000000000e+00       4.969047840629e-12       3.235187612275e-13      -4.310520596637e-15 
  145       4.913022671594e-10       1.460034311857e-13      -5.447211286656e-12       0.000000000000e+00       4.873241938233e-12       3.209271467302e-13      -4.271192594703e-15 
  146       4.954517492192e-10       1.466088194994e-13      -5.501318884357e-12       0.000000000000e+00       4.779620863492e-12       3.183568804973e-13      -4.231523070368e-15 
  147       4.996019409633e-10       1.471636679912e-13      -5.553798115768e-12       0.000000000000e+00       4.688187022293e-12       3.158076238402e-13      -4.191507054718e-15 
  148       5.037521820358e-10       1.476675731934e-13      -5.604602051757e-12       0.000000000000e+00       4.598935000582e-12       3.132788172491e-13      -4.151137513799e-15 
  149       5.079017726160e-10       1.481201737144e-13      -5.653684137025e-12       0.000000000000e+00       4.511851373189e-12       3.107696749087e-13      -4.110405295016e-15 
  150       5.120499725128e-10       1.485211511832e-13      -5.700998210882e-12       0.000000000000e+00       4.426914512647e-12       3.082791792125e-13      -4.069299073535e-15 
  151       5.161960002599e-10       1.488702311939e-13      -5.746498528021e-12       0.000000000000e+00       4.344094398020e-12       3.058060752787e-13      -4.027805298675e-15 
  152       5.203390322103e-10       1.491671842492e-13      -5.790139779291e-12       0.000000000000e+00       4.263352423726e-12       3.033488654644e-13      -3.985908140308e-15 
  153       5.244782016307e-10       1.494118267057e-13      -5.831877112469e-12       0.000000000000e+00       4.184641208358e-12       3.009058038814e-13      -3.943589435258e-15 
  154       5.286125977970e-10       1.496040217171e-13      -5.871666153036e-12       0.000000000000e+00       4.107904403512e-12       2.984748909104e-13      -3.900828633696e-15 
  155       5.327412650880e-10       1.497436801793e-13      -5.909463024949e-12       0.000000000000e+00       4.033076502605e-12       2.960538677169e-13      -3.857602745541e-15 
  156       5.368632020812e-10       1.498307616739e-13      -5.945224371415e-12       0.000000000000e+00       3.960082649705e-12       2.936402107654e-13      -3.813886286855e-15 
  157       5.409773606466e-10       1.498652754130e-13      -5.978907375666e-12       0.000000000000e+00       3.888838448348e-12       2.912311263351e-13      -3.769651226243e-15 
  158       5.450826450420e-10       1.498472811833e-13      -6.010469781729e-12       0.000000000000e+00       3.819249770368e-12       2.888235450345e-13      -3.724866931248e-15 
  159       5.491779110073e-10       1.497768902901e-13      -6.039869915203e-12       0.000000000000e+00       3.751212564716e-12       2.864141163168e-13      -3.679500114752e-15 
  160       5.532619648598e-10       1.496542665018e-13      -6.067066704031e-12       0.000000000000e+00       3.684612666286e-12       2.839992029944e-13      -3.633514781370e-15 
  161       5.573336605608e-10       1.494796369848e-13      -6.092020098259e-12       0.000000000000e+00       3.619349297137e-12       2.815758887734e-13      -3.586887089849e-15 
  162       5.613922024644e-10       1.492533242124e-13      -6.114692327428e-12       0.000000000000e+00       3.555408307051e-12       2.791451124979e-13      -3.539651529789e-15 
  163       5.654368677365e-10       1.489757186953e-13      -6.135046794593e-12       0.000000000000e+00       3.492795074615e-12       2.767088018826e-13      -3.491858745018e-15 
  164       5.694669103392e-10       1.486472702273e-13      -6.153047709774e-12       0.000000000000e+00       3.431511315836e-12       2.742688846052e-13      -3.443560999774e-15 
  165       5.734815605760e-10       1.482684888750e-13      -6.168660112557e-12       0.000000000000e+00       3.371555001968e-12       2.718272874820e-13      -3.394812193728e-15 
  166       5.774800246378e-10       1.478399459688e-13      -6.181849894711e-12       0.000000000000e+00       3.312920277342e-12       2.693859356434e-13      -3.345667877007e-15 
  167       5.814614841480e-10       1.473622750922e-13      -6.192583822793e-12       0.000000000000e+00       3.255597377193e-12       2.669467517103e-13      -3.296185265222e-15 
  168       5.854250957080e-10       1.468361730729e-13      -6.200829560757e-12       0.000000000000e+00       3.199572545494e-12       2.645116549694e-13      -3.246423254488e-15 
  169       5.893699904430e-10       1.462624009722e-13      -6.206555692564e-12       0.000000000000e+00       3.144827952781e-12       2.620825605492e-13      -3.196442436452e-15 
  170       5.932952735469e-10       1.456417850757e-13      -6.209731744794e-12       0.000000000000e+00       3.091341613985e-12       2.596613785959e-13      -3.146305113316e-15 
  171       5.972000238285e-10       1.449752178836e-13      -6.210328209249e-12       0.000000000000e+00       3.039087306261e-12       2.572500134490e-13      -3.096075312859e-15 
  172       6.010832932563e-10       1.442636591003e-13      -6.208316565568e-12       0.000000000000e+00       2.988034486816e-12       2.548503628173e-13      -3.045818803466e-15 
  173       6.049441065045e-10       1.435081366254e-13      -6.203669303835e-12       0.000000000000e+00       2.938148210739e-12       2.524643169545e-13      -2.995603109151e-15 
  174       6.087814604981e-10       1.427097475431e-13      -6.196359947185e-12       0.000000000000e+00       2.889389048831e-12       2.500937578351e-13      -2.945497524576e-15 
  175       6.125943239585e-10       1.418696591133e-13      -6.186363074419e-12       0.000000000000e+00       2.841713005436e-12       2.477405583302e-13      -2.895573130085e-15 
  176       6.163816369493e-10       1.409891097609e-13      -6.173654342605e-12       0.000000000000e+00       2.795071436265e-12       2.454065813834e-13      -2.845902806719e-15 
  177       6.201423104211e-10       1.400694100667e-13      -6.158210509697e-12       0.000000000000e+00       2.749410966233e-12       2.430936791864e-13      -2.796561251247e-15 
