# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  110       4.058083092044e-10       1.227022366070e-13      -3.998265603947e-12       0.000000000000e+00       7.900516046241e-12       1.146829133671e-12      -6.514171518280e-15 
  111       4.102550333351e-10       1.243902903028e-13      -4.084700137354e-12       0.000000000000e+00       7.711374991420e-12       1.125470871662e-12      -6.465184204599e-15 
  112       4.147223668902e-10       1.260387779229e-13      -4.170459631564e-12       0.000000000000e+00       7.528327292632e-12       1.104738539107e-12      -6.417147825339e-15 
  113       4.192092497098e-10       1.276459234080e-13      -4.255468321169e-12       0.000000000000e+00       7.351034433237e-12       1.084595332311e-12      -6.369187777662e-15 
  114       4.237144766979e-10       1.292099575771e-13      -4.339649798759e-12       0.000000000000e+00       7.179097537909e-12       1.064997711434e-12      -6.320356428820e-15 
  115       4.282366934001e-10       1.307291191119e-13      -4.422927038790e-12       0.000000000000e+00       7.012055699830e-12       1.045895212035e-12      -6.269631391583e-15 
  116       4.327745870160e-10       1.322017035570e-13      -4.505223365199e-12       0.000000000000e+00       6.849487040359e-12       1.027241548781e-12      -6.216133296388e-15 
  117       4.373274952319e-10       1.336262149733e-13      -4.586465436691e-12       0.000000000000e+00       6.691329403632e-12       1.009029861050e-12      -6.159812832341e-15 
  118       4.418948634518e-10       1.350012346575e-13      -4.666580670920e-12       0.000000000000e+00       6.537595692592e-12       9.912614185795e-13      -6.100844387774e-15 
  119       4.464760533241e-10       1.363253761708e-13      -4.745496365082e-12       0.000000000000e+00       6.388273869125e-12       9.739346250679e-13      -6.039414241503e-15 
  120       4.510703400478e-10       1.375972867475e-13      -4.823139728128e-12       0.000000000000e+00       6.243326189591e-12       9.570449295601e-13      -5.975720778984e-15 
  121       4.556769096789e-10       1.388156487045e-13      -4.899437912979e-12       0.000000000000e+00       6.102688440352e-12       9.405847378297e-13      -5.909974708472e-15 
  122       4.602948564370e-10       1.399791808507e-13      -4.974318048741e-12       0.000000000000e+00       5.966269173299e-12       9.245433237621e-13      -5.842399277180e-15 
  123       4.649231800120e-10       1.410866398958e-13      -5.047707272914e-12       0.000000000000e+00       5.833948941382e-12       9.089067407377e-13      -5.773230487439e-15 
  124       4.695607828703e-10       1.421368218598e-13      -5.119532763610e-12       0.000000000000e+00       5.705579534138e-12       8.936577330148e-13      -5.702717312855e-15 
  125       4.742064675613e-10       1.431285634818e-13      -5.189721771767e-12       0.000000000000e+00       5.580983213218e-12       8.787756471128e-13      -5.631121914471e-15 
  126       4.788589340242e-10       1.440607436298e-13      -5.258201653360e-12       0.000000000000e+00       5.459951947917e-12       8.642363431954e-13      -5.558719856921e-15 
  127       4.835167768941e-10       1.449322847093e-13      -5.324899901617e-12       0.000000000000e+00       5.342246650703e-12       8.500121064535e-13      -5.485800324594e-15 
  128       4.881784828086e-10       1.457421540731e-13      -5.389744179231e-12       0.000000000000e+00       5.227596412741e-12       8.360715584882e-13      -5.412666337790e-15 
  129       4.928425831024e-10       1.464894057951e-13      -5.452663067638e-12       0.000000000000e+00       5.115756733288e-12       8.223870167454e-13      -5.339591385329e-15 
  130       4.975081365501e-10       1.471733081820e-13      -5.513588339352e-12       0.000000000000e+00       5.006693053857e-12       8.089576738400e-13      -5.266683484348e-15 
  131       5.021742947373e-10       1.477932329780e-13      -5.572452996945e-12       0.000000000000e+00       4.900416007008e-12       7.957888054015e-13      -5.194006546775e-15 
  132       5.068401498531e-10       1.483486179354e-13      -5.629190615304e-12       0.000000000000e+00       4.796923888309e-12       7.828845149832e-13      -5.121622531334e-15 
  133       5.115047331094e-10       1.488389685119e-13      -5.683735378985e-12       0.000000000000e+00       4.696202314007e-12       7.702476987415e-13      -5.049591347839e-15 
  134       5.161670131584e-10       1.492638595694e-13      -5.736022119546e-12       0.000000000000e+00       4.598223878694e-12       7.578800101142e-13      -4.977970761481e-15 
  135       5.208258945117e-10       1.496229370714e-13      -5.785986352903e-12       0.000000000000e+00       4.502947812974e-12       7.457818244992e-13      -4.906816297120e-15 
  136       5.254802159583e-10       1.499159197814e-13      -5.833564316666e-12       0.000000000000e+00       4.410319641129e-12       7.339522039332e-13      -4.836181143580e-15 
  137       5.301287489829e-10       1.501426009607e-13      -5.878693007488e-12       0.000000000000e+00       4.320270838787e-12       7.223888617701e-13      -4.766116057933e-15 
  138       5.347701961847e-10       1.503028500666e-13      -5.921310218412e-12       0.000000000000e+00       4.232718490588e-12       7.110881273599e-13      -4.696669269795e-15 
  139       5.394031896954e-10       1.503966144506e-13      -5.961354576210e-12       0.000000000000e+00       4.147564947852e-12       7.000449107270e-13      -4.627886385616e-15 
  140       5.440262895979e-10       1.504239210560e-13      -5.998765578731e-12       0.000000000000e+00       4.064697486244e-12       6.892526672492e-13      -4.559810292969e-15 
  141       5.486379823444e-10       1.503848781163e-13      -6.033483632249e-12       0.000000000000e+00       3.983987963444e-12       6.787033623360e-13      -4.492481064843e-15 
  142       5.532366791750e-10       1.502796768530e-13      -6.065450088802e-12       0.000000000000e+00       3.905292476812e-12       6.683874361074e-13      -4.425935863933e-15 
  143       5.578207145359e-10       1.501085931739e-13      -6.094607283539e-12       0.000000000000e+00       3.828451021052e-12       6.582937680724e-13      -4.360208846930e-15 
  144       5.623884804288e-10       1.498720021157e-13      -6.120899118322e-12       0.000000000000e+00       3.753321035869e-12       6.484120506312e-13      -4.295322003035e-15 
  145       5.669388477247e-10       1.495704191924e-13      -6.144272798530e-12       0.000000000000e+00       3.679882499127e-12       6.387402478710e-13      -4.231256853596e-15 
  146       5.714707835728e-10       1.492044663702e-13      -6.164677339268e-12       0.000000000000e+00       3.608142591941e-12       6.292778083866e-13      -4.167979767507e-15 
  147       5.759832184059e-10       1.487748614445e-13      -6.182063074611e-12       0.000000000000e+00       3.538102592780e-12       6.200233011987e-13      -4.105450629950e-15 
  148       5.804750451402e-10       1.482824198110e-13      -6.196381698091e-12       0.000000000000e+00       3.469757729901e-12       6.109743942766e-13      -4.043622694589e-15 
  149       5.849451183747e-10       1.477280562371e-13      -6.207586303177e-12       0.000000000000e+00       3.403097033790e-12       6.021278330605e-13      -3.982442435755e-15 
  150       5.893922535911e-10       1.471127866332e-13      -6.215631423764e-12       0.000000000000e+00       3.338103189597e-12       5.934794189836e-13      -3.921849400638e-15 
  151       5.938152263530e-10       1.464377298238e-13      -6.220473074653e-12       0.000000000000e+00       3.274752389573e-12       5.850239879953e-13      -3.861776061470e-15 
  152       5.982127715059e-10       1.457041093189e-13      -6.222068792039e-12       0.000000000000e+00       3.213014185507e-12       5.767553890829e-13      -3.802147667722e-15 
  153       6.025835823766e-10       1.449132550855e-13      -6.220377673992e-12       0.000000000000e+00       3.152851341162e-12       5.686664627944e-13      -3.742882098285e-15 
  154       6.069263099727e-10       1.440666053184e-13      -6.215360420942e-12       0.000000000000e+00       3.094219684715e-12       5.607490197610e-13      -3.683889713662e-15 
  155       6.112395621825e-10       1.431657082119e-13      -6.206979376166e-12       0.000000000000e+00       3.037067961189e-12       5.529938192191e-13      -3.625073208158e-15 
  156       6.155219029742e-10       1.422122237309e-13      -6.195198566269e-12       0.000000000000e+00       2.981337684894e-12       5.453905475333e-13      -3.566327462066e-15 
  157       6.197718515960e-10       1.412079253822e-13      -6.179983741668e-12       0.000000000000e+00       2.926962991865e-12       5.379277967185e-13      -3.507539393859e-15 
  158       6.239878817751e-10       1.401547019860e-13      -6.161302417080e-12       0.000000000000e+00       2.873870492292e-12       5.305930429622e-13      -3.448587812374e-15 
  159       6.281684209178e-10       1.390545594467e-13      -6.139123912001e-12       0.000000000000e+00       2.821979122964e-12       5.233726251473e-13      -3.389343269005e-15 
  160       6.323118493091e-10       1.379096225245e-13      -6.113419391195e-12       0.000000000000e+00       2.771199999705e-12       5.162517233743e-13      -3.329667909890e-15 
  161       6.364166105023e-10       1.367220880930e-13      -6.084161767914e-12       0.000000000000e+00       2.721454629011e-12       5.092176260482e-13      -3.269450444871e-15 
  162       6.404815551416e-10       1.354940765464e-13      -6.051325318966e-12       0.000000000000e+00       2.672731662630e-12       5.022699009077e-13      -3.208714839858e-15 
  163       6.445056261566e-10       1.342277705762e-13      -6.014886112818e-12       0.000000000000e+00       2.625034903293e-12       4.954110865875e-13      -3.147520998676e-15 
  164       6.484877500200e-10       1.329254640381e-13      -5.974822183335e-12       0.000000000000e+00       2.578365334320e-12       4.886434786537e-13      -3.085930524441e-15 
  165       6.524268364589e-10       1.315895635007e-13      -5.931113569632e-12       0.000000000000e+00       2.532721056523e-12       4.819691232562e-13      -3.024006733317e-15 
  166       6.563217781660e-10       1.302225897932e-13      -5.883742355923e-12       0.000000000000e+00       2.488097225116e-12       4.753898107818e-13      -2.961814668268e-15 
  167       6.601714505104e-10       1.288271795537e-13      -5.832692711378e-12       0.000000000000e+00       2.444485986618e-12       4.689070695067e-13      -2.899421112822e-15 
  168       6.639747112494e-10       1.274060867774e-13      -5.777950929977e-12       0.000000000000e+00       2.401876415757e-12       4.625221592493e-13      -2.836894604821e-15 
  169       6.677304002389e-10       1.259621843642e-13      -5.719505470355e-12       0.000000000000e+00       2.360254452376e-12       4.562360650226e-13      -2.774305450180e-15 
  170       6.714373391453e-10       1.244984656672e-13      -5.657346995663e-12       0.000000000000e+00       2.319602838341e-12       4.500494906874e-13      -2.711725736643e-15 
  171       6.750943311563e-10       1.230180460408e-13      -5.591468413417e-12       0.000000000000e+00       2.279901054441e-12       4.439628526045e-13      -2.649229347543e-15 
  172       6.787001606919e-10       1.215241643883e-13      -5.521864915349e-12       0.000000000000e+00       2.241125257300e-12       4.379762732879e-13      -2.586891975553e-15 
  173       6.822535931163e-10       1.200201847105e-13      -5.448534017265e-12       0.000000000000e+00       2.203248216277e-12       4.320895750569e-13      -2.524791136445e-15 
  174       6.857533744480e-10       1.185095976536e-13      -5.371475598893e-12       0.000000000000e+00       2.166239250372e-12       4.263022736894e-13      -2.463006182849e-15 
  175       6.891982310721e-10       1.169960220571e-13      -5.290691943735e-12       0.000000000000e+00       2.130064165134e-12       4.206135720745e-13      -2.401618318005e-15 
  176       6.925868694505e-10       1.154832065021e-13      -5.206187778926e-12       0.000000000000e+00       2.094685189565e-12       4.150223538646e-13      -2.340710609525e-15 
  177       6.959179758339e-10       1.139750308594e-13      -5.117970315080e-12       0.000000000000e+00       2.060060913024e-12       4.095271771289e-13      -2.280368003143e-15 
  178       6.991902159722e-10       1.124755078373e-13      -5.026049286146e-12       0.000000000000e+00       2.026146222132e-12       4.041262680058e-13      -2.220677336476e-15 
