# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   80       2.651074884477e-10       6.958799882830e-14      -1.401208078957e-12       0.000000000000e+00       1.837377112188e-11       2.442808080473e-12      -8.850590338797e-15 
   81       2.682013597535e-10       7.171302353187e-14      -1.475300244798e-12       0.000000000000e+00       1.783341618408e-11       2.382212808358e-12      -8.755156938995e-15 
   82       2.713259775519e-10       7.384773198506e-14      -1.550483226702e-12       0.000000000000e+00       1.731425105279e-11       2.323871943863e-12      -8.666244695498e-15 
   83       2.744808636053e-10       7.598999055411e-14      -1.626702969653e-12       0.000000000000e+00       1.681432800414e-11       2.267575456534e-12      -8.585461269904e-15 
   84       2.776654941309e-10       7.813764160672e-14      -1.703903406562e-12       0.000000000000e+00       1.633174828275e-11       2.213117841599e-12      -8.514015850862e-15 
   85       2.808803847980e-10       8.028866930719e-14      -1.782026079925e-12       0.000000000000e+00       1.586621798591e-11       2.160468200318e-12      -8.451194712082e-15 
   86       2.841261532089e-10       8.244106024356e-14      -1.861010476258e-12       0.000000000000e+00       1.541772084601e-11       2.109625070232e-12      -8.395634242218e-15 
   87       2.874031770066e-10       8.459275392615e-14      -1.940794150621e-12       0.000000000000e+00       1.498604008052e-11       2.060564095906e-12      -8.345770125121e-15 
   88       2.907115815634e-10       8.674164301480e-14      -2.021312734990e-12       0.000000000000e+00       1.457075005921e-11       2.013237071424e-12      -8.299830656612e-15 
   89       2.940512276685e-10       8.888557354621e-14      -2.102499946631e-12       0.000000000000e+00       1.417120797133e-11       1.967570982871e-12      -8.255830061262e-15 
   90       2.974216992162e-10       9.102234516121e-14      -2.184287596470e-12       0.000000000000e+00       1.378654549287e-11       1.923467050831e-12      -8.211561809166e-15 
   91       3.008222908939e-10       9.314971133206e-14      -2.266605597466e-12       0.000000000000e+00       1.341566045379e-11       1.880799772867e-12      -8.164591932724e-15 
   92       3.042519958706e-10       9.526537958974e-14      -2.349381972981e-12       0.000000000000e+00       1.305720850519e-11       1.839415966017e-12      -8.112252343414e-15 
   93       3.077098474507e-10       9.736705901705e-14      -2.432544002028e-12       0.000000000000e+00       1.270992400493e-11       1.799172567242e-12      -8.052278090067e-15 
   94       3.111960295585e-10       9.945261040519e-14      -2.516021833843e-12       0.000000000000e+00       1.237365597969e-11       1.760058617840e-12      -7.984843285751e-15 
   95       3.147109112843e-10       1.015199192060e-13      -2.599745434951e-12       0.000000000000e+00       1.204847329013e-11       1.722089940525e-12      -7.910820452606e-15 
   96       3.182547004469e-10       1.035668511430e-13      -2.683643524392e-12       0.000000000000e+00       1.173434553292e-11       1.685271596383e-12      -7.831165990851e-15 
   97       3.218274361402e-10       1.055912530871e-13      -2.767643597697e-12       0.000000000000e+00       1.143113922708e-11       1.649597459385e-12      -7.746922334843e-15 
   98       3.254289812800e-10       1.075909539329e-13      -2.851671950865e-12       0.000000000000e+00       1.113861400028e-11       1.615049790904e-12      -7.659220109127e-15 
   99       3.290590151513e-10       1.095637654750e-13      -2.935653704340e-12       0.000000000000e+00       1.085641877524e-11       1.581598814222e-12      -7.569280284499e-15 
  100       3.327170259550e-10       1.115074832837e-13      -3.019512826994e-12       0.000000000000e+00       1.058408795603e-11       1.549202289053e-12      -7.478416334059e-15 
  101       3.364023033548e-10       1.134198875816e-13      -3.103172160098e-12       0.000000000000e+00       1.032103761447e-11       1.517805086045e-12      -7.388036389269e-15 
  102       3.401139310242e-10       1.152987441190e-13      -3.186553441305e-12       0.000000000000e+00       1.006656167644e-11       1.487338761303e-12      -7.299645396008e-15 
  103       3.438507791934e-10       1.171418050509e-13      -3.269577328622e-12       0.000000000000e+00       9.819828108222e-12       1.457721130897e-12      -7.214847270628e-15 
  104       3.476117616385e-10       1.189468710825e-13      -3.352164183980e-12       0.000000000000e+00       9.580068703810e-12       1.428875709676e-12      -7.134992455226e-15 
  105       3.513966622398e-10       1.207119855836e-13      -3.434236492819e-12       0.000000000000e+00       9.347185858787e-12       1.400793934721e-12      -7.060061717376e-15 
  106       3.552054067046e-10       1.224352684517e-13      -3.515716817573e-12       0.000000000000e+00       9.121221034578e-12       1.373480593277e-12      -6.989634885578e-15 
  107       3.590378036030e-10       1.241148587143e-13      -3.596527099210e-12       0.000000000000e+00       8.902166811164e-12       1.346934504349e-12      -6.923230265734e-15 
  108       3.628935398215e-10       1.257489160782e-13      -3.676588689551e-12       0.000000000000e+00       8.689965200915e-12       1.321148311507e-12      -6.860302900493e-15 
  109       3.667721760152e-10       1.273356224790e-13      -3.755822383602e-12       0.000000000000e+00       8.484505962419e-12       1.296108275690e-12      -6.800242828593e-15 
  110       3.706731420608e-10       1.288731836301e-13      -3.834148451874e-12       0.000000000000e+00       8.285624914310e-12       1.271794068005e-12      -6.742373344208e-15 
  111       3.745957325100e-10       1.303598305727e-13      -3.911486672709e-12       0.000000000000e+00       8.093102249100e-12       1.248178562531e-12      -6.685949256290e-15 
  112       3.785391020416e-10       1.317938212248e-13      -3.987756364607e-12       0.000000000000e+00       7.906660847007e-12       1.225227629123e-12      -6.630155147917e-15 
  113       3.825022609149e-10       1.331734419308e-13      -4.062876418545e-12       0.000000000000e+00       7.725964589789e-12       1.202899926209e-12      -6.574103635633e-15 
  114       3.864840704226e-10       1.344970090107e-13      -4.136765330309e-12       0.000000000000e+00       7.550616674569e-12       1.181146693601e-12      -6.516833628796e-15 
  115       3.904832383432e-10       1.357628703098e-13      -4.209341232814e-12       0.000000000000e+00       7.380157927669e-12       1.159911545288e-12      -6.457308588922e-15 
  116       3.944985085971e-10       1.369694636979e-13      -4.280522820494e-12       0.000000000000e+00       7.214168186245e-12       1.139143316466e-12      -6.394648278287e-15 
  117       3.985292660929e-10       1.381154973249e-13      -4.350232180856e-12       0.000000000000e+00       7.052588031792e-12       1.118836819582e-12      -6.328859692473e-15 
  118       4.025749972225e-10       1.391997942925e-13      -4.418392369492e-12       0.000000000000e+00       6.895433189071e-12       1.098996677431e-12      -6.260192140407e-15 
  119       4.066350994389e-10       1.402212396957e-13      -4.484926588596e-12       0.000000000000e+00       6.742694191925e-12       1.079624621537e-12      -6.188912027026e-15 
  120       4.107088784263e-10       1.411787826758e-13      -4.549758227177e-12       0.000000000000e+00       6.594335608408e-12       1.060719400376e-12      -6.115303177072e-15 
  121       4.147955452701e-10       1.420714384732e-13      -4.612810901268e-12       0.000000000000e+00       6.450295265912e-12       1.042276687603e-12      -6.039667158884e-15 
  122       4.188942136268e-10       1.428982904805e-13      -4.674008494140e-12       0.000000000000e+00       6.310483476297e-12       1.024288990270e-12      -5.962323608197e-15 
  123       4.230038968941e-10       1.436584922953e-13      -4.733275196516e-12       0.000000000000e+00       6.174782261019e-12       1.006745557059e-12      -5.883610551929e-15 
  124       4.271235053807e-10       1.443512697733e-13      -4.790535546781e-12       0.000000000000e+00       6.043044576255e-12       9.896322864973e-13      -5.803884731984e-15 
  125       4.312518434763e-10       1.449759230812e-13      -4.845714471192e-12       0.000000000000e+00       5.915093538033e-12       9.729316351897e-13      -5.723521929037e-15 
  126       4.353876068218e-10       1.455318287493e-13      -4.898737324097e-12       0.000000000000e+00       5.790721647361e-12       9.566225260377e-13      -5.642917286333e-15 
  127       4.395293794788e-10       1.460184417251e-13      -4.949529928140e-12       0.000000000000e+00       5.669690015355e-12       9.406802564654e-13      -5.562485633484e-15 
  128       4.436756311000e-10       1.464352974256e-13      -4.998018614477e-12       0.000000000000e+00       5.551727588364e-12       9.250764066442e-13      -5.482661810255e-15 
  129       4.478248818273e-10       1.467820546887e-13      -5.044131086868e-12       0.000000000000e+00       5.436589847995e-12       9.097852596041e-13      -5.403815710702e-15 
  130       4.519762234504e-10       1.470586255921e-13      -5.087799035712e-12       0.000000000000e+00       5.324243837640e-12       8.948040527955e-13      -5.325986190645e-15 
  131       4.561288503377e-10       1.472650638213e-13      -5.128955888098e-12       0.000000000000e+00       5.214702063725e-12       8.801347850535e-13      -5.249118445537e-15 
  132       4.602818952195e-10       1.474015273710e-13      -5.167536055293e-12       0.000000000000e+00       5.107964494428e-12       8.657778591205e-13      -5.173146389879e-15 
  133       4.644344275577e-10       1.474682808907e-13      -5.203474978842e-12       0.000000000000e+00       5.004018210389e-12       8.517320364674e-13      -5.097992370775e-15 
  134       4.685854519161e-10       1.474656980300e-13      -5.236709176680e-12       0.000000000000e+00       4.902837055416e-12       8.379943921144e-13      -5.023566881505e-15 
  135       4.727339063310e-10       1.473942637844e-13      -5.267176289236e-12       0.000000000000e+00       4.804381287197e-12       8.245602694522e-13      -4.949768275083e-15 
  136       4.768786606806e-10       1.472545768410e-13      -5.294815125544e-12       0.000000000000e+00       4.708597228007e-12       8.114232350628e-13      -4.876482477823e-15 
  137       4.810185150560e-10       1.470473519238e-13      -5.319565709350e-12       0.000000000000e+00       4.615416915416e-12       7.985750335406e-13      -4.803582702902e-15 
  138       4.851521981305e-10       1.467734221395e-13      -5.341369325218e-12       0.000000000000e+00       4.524757752999e-12       7.860055423135e-13      -4.730929163928e-15 
  139       4.892783655307e-10       1.464337413232e-13      -5.360168564638e-12       0.000000000000e+00       4.436522161045e-12       7.737027264637e-13      -4.658368788497e-15 
  140       4.933955982058e-10       1.460293863836e-13      -5.375907372133e-12       0.000000000000e+00       4.350597227262e-12       7.616525935488e-13      -4.585734931763e-15 
  141       4.975024007984e-10       1.455615596491e-13      -5.388531091371e-12       0.000000000000e+00       4.266854357492e-12       7.498391484228e-13      -4.512847090000e-15 
  142       5.015972000144e-10       1.450315912128e-13      -5.397986511266e-12       0.000000000000e+00       4.185148926414e-12       7.382443480573e-13      -4.439510614164e-15 
  143       5.056783429930e-10       1.444409412787e-13      -5.404221912089e-12       0.000000000000e+00       4.105319928254e-12       7.268480563621e-13      -4.365516423461e-15 
  144       5.097442369831e-10       1.437911972422e-13      -5.407187482247e-12       0.000000000000e+00       4.027223997200e-12       7.156327536756e-13      -4.290695422090e-15 
  145       5.137937873299e-10       1.430840596569e-13      -5.406836517581e-12       0.000000000000e+00       3.950841986062e-12       7.045982838896e-13      -4.215088400481e-15 
  146       5.178259997705e-10       1.423213593366e-13      -5.403124428499e-12       0.000000000000e+00       3.876182279770e-12       6.937484820787e-13      -4.138792417520e-15 
  147       5.218398421951e-10       1.415050647911e-13      -5.396008427738e-12       0.000000000000e+00       3.803247218740e-12       6.830865326855e-13      -4.061907629133e-15 
  148       5.258342438291e-10       1.406372845410e-13      -5.385447578597e-12       0.000000000000e+00       3.732032947110e-12       6.726149516673e-13      -3.984537316233e-15 
  149       5.298080944152e-10       1.397202694336e-13      -5.371402843176e-12       0.000000000000e+00       3.662529260979e-12       6.623355686431e-13      -3.906787912670e-15 
  150       5.337602433962e-10       1.387564149577e-13      -5.353837130617e-12       0.000000000000e+00       3.594719456639e-12       6.522495090397e-13      -3.828769033184e-15 
  151       5.376894990969e-10       1.377482635593e-13      -5.332715345336e-12       0.000000000000e+00       3.528580178813e-12       6.423571762390e-13      -3.750593501354e-15 
  152       5.415946279064e-10       1.366985069569e-13      -5.308004435267e-12       0.000000000000e+00       3.464081268889e-12       6.326582337243e-13      -3.672377377546e-15 
  153       5.454743534603e-10       1.356099884565e-13      -5.279673440097e-12       0.000000000000e+00       3.401185613158e-12       6.231515872271e-13      -3.594239986866e-15 
  154       5.493273558233e-10       1.344857052676e-13      -5.247693539503e-12       0.000000000000e+00       3.339848991047e-12       6.138353668738e-13      -3.516303947109e-15 
  155       5.531522706712e-10       1.333288108178e-13      -5.212038101390e-12       0.000000000000e+00       3.280019923357e-12       6.047069093323e-13      -3.438695196706e-15 
  156       5.569476884730e-10       1.321426170686e-13      -5.172682730133e-12       0.000000000000e+00       3.221639520496e-12       5.957627399590e-13      -3.361543022680e-15 
  157       5.607121536737e-10       1.309305968305e-13      -5.129605314807e-12       0.000000000000e+00       3.164641330720e-12       5.869985549449e-13      -3.284980088593e-15 
  158       5.644441638761e-10       1.296963860785e-13      -5.082786077435e-12       0.000000000000e+00       3.108951188360e-12       5.784092034629e-13      -3.209142462494e-15 
  159       5.681421690234e-10       1.284437862675e-13      -5.032207621216e-12       0.000000000000e+00       3.054487062067e-12       5.699886698141e-13      -3.134169644873e-15 
  160       5.718045705810e-10       1.271767666475e-13      -4.977854978768e-12       0.000000000000e+00       3.001158903040e-12       5.617300555747e-13      -3.060204596608e-15 
  161       5.754298384799e-10       1.258993695086e-13      -4.919715145180e-12       0.000000000000e+00       2.948887246720e-12       5.536269899581e-13      -2.987365885419e-15 
  162       5.790168752824e-10       1.246154116402e-13      -4.857775529496e-12       0.000000000000e+00       2.897661185074e-12       5.456780385440e-13      -2.915661298483e-15 
  163       5.825646828078e-10       1.233287607732e-13      -4.792025457839e-12       0.000000000000e+00       2.847485254774e-12       5.378826521196e-13      -2.845066608205e-15 
  164       5.860722469937e-10       1.220434321297e-13      -4.722456721791e-12       0.000000000000e+00       2.798361079871e-12       5.302397623365e-13      -2.775552667090e-15 
  165       5.895385376211e-10       1.207635902914e-13      -4.649063624256e-12       0.000000000000e+00       2.750287306317e-12       5.227477704292e-13      -2.707085307418e-15 
  166       5.929625080375e-10       1.194935510686e-13      -4.571843025329e-12       0.000000000000e+00       2.703259536479e-12       5.154045359320e-13      -2.639625240911e-15 
  167       5.963430948818e-10       1.182377833691e-13      -4.490794388162e-12       0.000000000000e+00       2.657270263658e-12       5.082073653970e-13      -2.573127958406e-15 
  168       5.996792178078e-10       1.170009110665e-13      -4.405919824834e-12       0.000000000000e+00       2.612308806609e-12       5.011530011120e-13      -2.507543629525e-15 
  169       6.029697792086e-10       1.157877148690e-13      -4.317224142218e-12       0.000000000000e+00       2.568361244057e-12       4.942376098181e-13      -2.442817002346e-15 
  170       6.062136639403e-10       1.146031341885e-13      -4.224714887845e-12       0.000000000000e+00       2.525410349213e-12       4.874567714275e-13      -2.378887303075e-15 
  171       6.094097390467e-10       1.134522690090e-13      -4.128402395778e-12       0.000000000000e+00       2.483435524298e-12       4.808054677410e-13      -2.315688135714e-15 
  172       6.125568534827e-10       1.123403817553e-13      -4.028299832473e-12       0.000000000000e+00       2.442412735055e-12       4.742780711659e-13      -2.253147381735e-15 
  173       6.156538378388e-10       1.112728991620e-13      -3.924423242652e-12       0.000000000000e+00       2.402314445269e-12       4.678683334338e-13      -2.191187099749e-15 
  174       6.186995040649e-10       1.102554141420e-13      -3.816791595166e-12       0.000000000000e+00       2.363109551287e-12       4.615693743182e-13      -2.129723425177e-15 
  175       6.216926451948e-10       1.092936876554e-13      -3.705426828867e-12       0.000000000000e+00       2.324763316531e-12       4.553736703522e-13      -2.068666469920e-15 
  176       6.246320350696e-10       1.083936505779e-13      -3.590353898471e-12       0.000000000000e+00       2.287237306022e-12       4.492730435466e-13      -2.007920222034e-15 
  177       6.275164280625e-10       1.075614055701e-13      -3.471600820429e-12       0.000000000000e+00       2.250489320895e-12       4.432586501068e-13      -1.947382445394e-15 
  178       6.303445588022e-10       1.068032289455e-13      -3.349198718793e-12       0.000000000000e+00       2.214473332915e-12       4.373209691515e-13      -1.886944579370e-15 
