# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   24       1.330640971413e-10       1.235240552032e-15       2.014686176477e-13       0.000000000000e+00       1.967540671850e-10       2.359362014020e-11      -1.572128126083e-14 
   25       1.352719977284e-10       1.423145923593e-15       2.095048202171e-13       0.000000000000e+00       1.823504608642e-10       2.195428098789e-11      -1.568377834152e-14 
   26       1.375405022235e-10       1.628862464179e-15       2.164275364598e-13       0.000000000000e+00       1.693692514336e-10       2.045202998666e-11      -1.360928550725e-14 
   27       1.398665115627e-10       1.854667471725e-15       2.222253161466e-13       0.000000000000e+00       1.576520969569e-10       1.909207228565e-11      -1.057049503175e-14 
   28       1.422379464778e-10       2.103043295360e-15       2.269663168446e-13       0.000000000000e+00       1.469944623823e-10       1.787509375128e-11      -7.862390324493e-15 
   29       1.446620617885e-10       2.375317696324e-15       2.307426367044e-13       0.000000000000e+00       1.373397960899e-10       1.678875131673e-11      -5.980763657242e-15 
   30       1.471400180765e-10       2.672411801829e-15       2.336899727178e-13       0.000000000000e+00       1.285821044357e-10       1.580236756146e-11      -5.206350252523e-15 
   31       1.496621256990e-10       2.995132328784e-15       2.359368847761e-13       0.000000000000e+00       1.205400841542e-10       1.487735455020e-11      -5.705394972477e-15 
   32       1.522307648163e-10       3.344119095207e-15       2.373932151324e-13       0.000000000000e+00       1.131709150717e-10       1.401401101232e-11      -7.029237396899e-15 
   33       1.548433231423e-10       3.719856883873e-15       2.378796859069e-13       0.000000000000e+00       1.064215217759e-10       1.322075079135e-11      -8.406273657674e-15 
   34       1.574896601624e-10       4.122822515075e-15       2.372025228349e-13       0.000000000000e+00       1.001962666530e-10       1.250027674753e-11      -9.067031680153e-15 
   35       1.601689099617e-10       4.553992603486e-15       2.352334890695e-13       0.000000000000e+00       9.446223043210e-11       1.184551102036e-11      -8.979053232713e-15 
   36       1.628767400680e-10       5.014510497519e-15       2.318555986451e-13       0.000000000000e+00       8.917222685633e-11       1.124115386489e-11      -8.369134966803e-15 
   37       1.656054112478e-10       5.505471056152e-15       2.269690130334e-13       0.000000000000e+00       8.425607774755e-11       1.066962076275e-11      -7.500781031672e-15 
   38       1.683624059635e-10       6.027634351515e-15       2.205861855986e-13       0.000000000000e+00       7.970038616533e-11       1.013002393439e-11      -6.556551190568e-15 
   39       1.711568697930e-10       6.581612783222e-15       2.127694839194e-13       0.000000000000e+00       7.549012765286e-11       9.624856429457e-12      -5.722512770115e-15 
   40       1.739940122975e-10       7.167941123946e-15       2.036077653511e-13       0.000000000000e+00       7.158441213006e-11       9.154662962876e-12      -5.222714876535e-15 
   41       1.768751071414e-10       7.787122019147e-15       1.931842569054e-13       0.000000000000e+00       6.793057196738e-11       8.718341201757e-12      -5.247445340520e-15 
   42       1.797986454130e-10       8.439792702429e-15       1.814637953471e-13       0.000000000000e+00       6.451735286281e-11       8.314628886207e-12      -5.704397530361e-15 
   43       1.827587505121e-10       9.126603867972e-15       1.683715573863e-13       0.000000000000e+00       6.133524981148e-11       7.940775026684e-12      -6.390361690767e-15 
   44       1.857442923543e-10       9.848172049817e-15       1.538228887770e-13       0.000000000000e+00       5.836055556234e-11       7.591930207645e-12      -7.055526347567e-15 
   45       1.887433838053e-10       1.060505721208e-14       1.377330995798e-13       0.000000000000e+00       5.556371234908e-11       7.262598792393e-12      -7.467095021846e-15 
   46       1.917595257043e-10       1.139769150647e-14       1.200520618827e-13       0.000000000000e+00       5.294000128320e-11       6.951889366452e-12      -7.629391964902e-15 
   47       1.947995286649e-10       1.222642634592e-14       1.007387139524e-13       0.000000000000e+00       5.048611010215e-11       6.659562475849e-12      -7.624812583126e-15 
   48       1.978688311089e-10       1.309154847208e-14       7.975131262411e-14       0.000000000000e+00       4.819088414183e-11       6.384490044349e-12      -7.554136046737e-15 
   49       2.009713372207e-10       1.399327707453e-14       5.704730961507e-14       0.000000000000e+00       4.603474483512e-11       6.124588594461e-12      -7.537559233081e-15 
   50       2.041094711778e-10       1.493180574239e-14       3.258806584979e-14       0.000000000000e+00       4.399552481100e-11       5.877494314855e-12      -7.684041423700e-15 
   51       2.072847331438e-10       1.590744842675e-14       6.354789971855e-15       0.000000000000e+00       4.206918950722e-11       5.642959211385e-12      -7.987129950115e-15 
   52       2.104970140874e-10       1.692052811854e-14      -2.166328763869e-14       0.000000000000e+00       4.025373504416e-11       5.420989932613e-12      -8.402644831564e-15 
   53       2.137442444306e-10       1.797133472642e-14      -5.147327323485e-14       0.000000000000e+00       3.854299031061e-11       5.211131657038e-12      -8.877450129142e-15 
   54       2.170222421802e-10       1.906012430575e-14      -8.307850571801e-14       0.000000000000e+00       3.692633741991e-11       5.012436224540e-12      -9.348996630450e-15 
   55       2.203264069250e-10       2.018708083799e-14      -1.164793968533e-13       0.000000000000e+00       3.539190820062e-11       4.823783510977e-12      -9.758371316060e-15 
   56       2.236576425409e-10       2.135219221611e-14      -1.516764345611e-13       0.000000000000e+00       3.393774396614e-11       4.645012050766e-12      -1.009428963518e-14 
   57       2.270176398036e-10       2.255534210091e-14      -1.886677435706e-13       0.000000000000e+00       3.256291842849e-11       4.476013464932e-12      -1.035923083196e-14 
   58       2.304070812215e-10       2.379634248989e-14      -2.274481408513e-13       0.000000000000e+00       3.126416358101e-11       4.316386114375e-12      -1.055695608609e-14 
   59       2.338255610839e-10       2.507493148731e-14      -2.680090684158e-13       0.000000000000e+00       3.003572558438e-11       4.165416994032e-12      -1.069257743571e-14 
   60       2.372715055100e-10       2.639077107407e-14      -3.103385261219e-13       0.000000000000e+00       2.886922065280e-11       4.022063627028e-12      -1.077262670030e-14 
   61       2.407432030551e-10       2.774344843491e-14      -3.544246630147e-13       0.000000000000e+00       2.775593813886e-11       3.885238230365e-12      -1.080394065566e-14 
   62       2.442423477258e-10       2.913248533318e-14      -4.002676453649e-13       0.000000000000e+00       2.669467990427e-11       3.754775707999e-12      -1.078986822168e-14 
   63       2.477711529774e-10       3.055732689263e-14      -4.478703454194e-13       0.000000000000e+00       2.568543285543e-11       3.630651793877e-12      -1.073333036760e-14 
   64       2.513312675023e-10       3.201733615064e-14      -4.972349658461e-13       0.000000000000e+00       2.472701186813e-11       3.512691606958e-12      -1.063795947869e-14 
   65       2.549237305170e-10       3.351179194102e-14      -5.483630886194e-13       0.000000000000e+00       2.381699332148e-11       3.400561136216e-12      -1.050813071968e-14 
   66       2.585489270468e-10       3.503988677680e-14      -6.012557239049e-13       0.000000000000e+00       2.295164863170e-11       3.293758725646e-12      -1.034899339827e-14 
   67       2.622065432125e-10       3.660072473312e-14      -6.559133589449e-13       0.000000000000e+00       2.212587778606e-11       3.191606559264e-12      -1.016650232859e-14 
   68       2.658960732230e-10       3.819338768036e-14      -7.123317752630e-13       0.000000000000e+00       2.133455606292e-11       3.093430441789e-12      -9.966880533900e-15 
   69       2.696185595968e-10       3.981715430059e-14      -7.704884068208e-13       0.000000000000e+00       2.057703963853e-11       2.999160475530e-12      -9.754810825178e-15 
   70       2.733751268489e-10       4.147132185016e-14      -8.303532927837e-13       0.000000000000e+00       1.985345772686e-11       2.908837358969e-12      -9.534932447812e-15 
   71       2.771664309273e-10       4.315514137344e-14      -8.918930063476e-13       0.000000000000e+00       1.916335039159e-11       2.822431227263e-12      -9.312393838688e-15 
   72       2.809926286090e-10       4.486781733366e-14      -9.550705953968e-13       0.000000000000e+00       1.850563822287e-11       2.739837953002e-12      -9.092869445919e-15 
   73       2.848533468955e-10       4.660850724389e-14      -1.019845523162e-12       0.000000000000e+00       1.787859201404e-11       2.660875446951e-12      -8.882576548572e-15 
   74       2.887476524096e-10       4.837632129791e-14      -1.086173608878e-12       0.000000000000e+00       1.727980243838e-11       2.585279958805e-12      -8.688292076394e-15 
   75       2.926740207904e-10       5.017032200114e-14      -1.154006968441e-12       0.000000000000e+00       1.670614972583e-11       2.512702377938e-12      -8.517369429544e-15 
   76       2.966309516841e-10       5.198950004615e-14      -1.223298091515e-12       0.000000000000e+00       1.615456946261e-11       2.442797388626e-12      -8.375863411336e-15 
   77       3.006190108373e-10       5.383269767637e-14      -1.294013062347e-12       0.000000000000e+00       1.562457824127e-11       2.375517882538e-12      -8.262473095043e-15 
   78       3.046391065176e-10       5.569867061186e-14      -1.366120653221e-12       0.000000000000e+00       1.511615562364e-11       2.310867762421e-12      -8.173519835958e-15 
   79       3.086918598707e-10       5.758610972261e-14      -1.439588426954e-12       0.000000000000e+00       1.462897510482e-11       2.248812084316e-12      -8.104719550164e-15 
   80       3.127775875547e-10       5.949364017227e-14      -1.514382762377e-12       0.000000000000e+00       1.416239011506e-11       2.189275262360e-12      -8.051160739590e-15 
   81       3.168962843748e-10       6.141982056199e-14      -1.590468879815e-12       0.000000000000e+00       1.371542002162e-11       2.132139273591e-12      -8.007282517060e-15 
   82       3.210476059171e-10       6.336314207416e-14      -1.667810866565e-12       0.000000000000e+00       1.328673613072e-11       2.077241862759e-12      -7.966852631350e-15 
   83       3.252308511835e-10       6.532202761623e-14      -1.746371702375e-12       0.000000000000e+00       1.287464768936e-11       2.024374747130e-12      -7.922945492237e-15 
   84       3.294452964311e-10       6.729487480692e-14      -1.826111871727e-12       0.000000000000e+00       1.247750746797e-11       1.973334366422e-12      -7.869503069086e-15 
   85       3.336912983195e-10       6.928019499836e-14      -1.906984880548e-12       0.000000000000e+00       1.209503642472e-11       1.924087731595e-12      -7.806363036208e-15 
   86       3.379693426529e-10       7.127649583824e-14      -1.988941039525e-12       0.000000000000e+00       1.172719399867e-11       1.876630906712e-12      -7.735027773150e-15 
   87       3.422796981415e-10       7.328223935884e-14      -2.071928812920e-12       0.000000000000e+00       1.137377121013e-11       1.830938009726e-12      -7.657160163918e-15 
   88       3.466224049379e-10       7.529584185769e-14      -2.155894820299e-12       0.000000000000e+00       1.103438371435e-11       1.786960300390e-12      -7.574588224945e-15 
   89       3.509972631741e-10       7.731567377819e-14      -2.240783838257e-12       0.000000000000e+00       1.070846485513e-11       1.744625268182e-12      -7.489309733064e-15 
   90       3.554038214989e-10       7.934005959027e-14      -2.326538802150e-12       0.000000000000e+00       1.039525871854e-11       1.703835720220e-12      -7.403496853474e-15 
   91       3.598413656145e-10       8.136727767098e-14      -2.413100807820e-12       0.000000000000e+00       1.009381318652e-11       1.664468869179e-12      -7.319500767714e-15 
   92       3.643089068136e-10       8.339556018517e-14      -2.500409113323e-12       0.000000000000e+00       9.802972990608e-12       1.626375421210e-12      -7.239856301629e-15 
   93       3.688054917941e-10       8.542312492087e-14      -2.588402160251e-12       0.000000000000e+00       9.521650441597e-12       1.589415264750e-12      -7.166736509634e-15 
   94       3.733312103025e-10       8.744827653186e-14      -2.677020809651e-12       0.000000000000e+00       9.249699283635e-12       1.553572658037e-12      -7.100212540394e-15 
   95       3.778863185516e-10       8.946932037215e-14      -2.766205598245e-12       0.000000000000e+00       8.987160036317e-12       1.518856760068e-12      -7.039739393690e-15 
   96       3.824709244874e-10       9.148453221293e-14      -2.855895777717e-12       0.000000000000e+00       8.733990936382e-12       1.485266169148e-12      -6.984679761460e-15 
   97       3.870849807362e-10       9.349215856189e-14      -2.946029330437e-12       0.000000000000e+00       8.490064802988e-12       1.452788513227e-12      -6.934301105409e-15 
   98       3.917282775523e-10       9.549041698244e-14      -3.036542985184e-12       0.000000000000e+00       8.255165902984e-12       1.421400040229e-12      -6.887772734617e-15 
   99       3.964004357645e-10       9.747749641300e-14      -3.127372232869e-12       0.000000000000e+00       8.028986816187e-12       1.391065208385e-12      -6.844162883152e-15 
  100       4.011008997237e-10       9.945155748628e-14      -3.218451342260e-12       0.000000000000e+00       7.811125300659e-12       1.361736276565e-12      -6.802435787679e-15 
  101       4.058289302494e-10       1.014107328485e-13      -3.309713375704e-12       0.000000000000e+00       7.601081157979e-12       1.333352894612e-12      -6.761448765068e-15 
  102       4.105835975774e-10       1.033531274788e-13      -3.401090204853e-12       0.000000000000e+00       7.398253098518e-12       1.305841693673e-12      -6.719949290007e-15 
  103       4.153637743068e-10       1.052768190084e-13      -3.492512526384e-12       0.000000000000e+00       7.201935606719e-12       1.279115876532e-12      -6.676572072609e-15 
  104       4.201683727596e-10       1.071799035724e-13      -3.583910477295e-12       0.000000000000e+00       7.011476971810e-12       1.253095333172e-12      -6.630130735251e-15 
  105       4.249971087673e-10       1.090606397318e-13      -3.675215541569e-12       0.000000000000e+00       6.826784444117e-12       1.227770964538e-12      -6.580544010820e-15 
  106       4.298498283930e-10       1.109173246793e-13      -3.766358931583e-12       0.000000000000e+00       6.647881791656e-12       1.203148324689e-12      -6.528029794632e-15 
  107       4.347262684172e-10       1.127482512522e-13      -3.857271033585e-12       0.000000000000e+00       6.474752881134e-12       1.179227689607e-12      -6.472822029035e-15 
  108       4.396260519711e-10       1.145517087520e-13      -3.947881430004e-12       0.000000000000e+00       6.307340314274e-12       1.156003873082e-12      -6.415171018381e-15 
  109       4.445486841696e-10       1.163259837645e-13      -4.038118921762e-12       0.000000000000e+00       6.145544064132e-12       1.133466042596e-12      -6.355343743983e-15 
  110       4.494935477442e-10       1.180693609788e-13      -4.127911550589e-12       0.000000000000e+00       5.989220111427e-12       1.111597535204e-12      -6.293624179084e-15 
  111       4.544598986758e-10       1.197801240074e-13      -4.217186621334e-12       0.000000000000e+00       5.838179080865e-12       1.090375673427e-12      -6.230313603819e-15 
  112       4.594468618280e-10       1.214565562057e-13      -4.305870724276e-12       0.000000000000e+00       5.692184877458e-12       1.069771581124e-12      -6.165730920177e-15 
  113       4.644534265799e-10       1.230969414915e-13      -4.393889757439e-12       0.000000000000e+00       5.550953322854e-12       1.049749999388e-12      -6.100212966971e-15 
  114       4.694784424591e-10       1.246995651648e-13      -4.481168948901e-12       0.000000000000e+00       5.414150791656e-12       1.030269102424e-12      -6.034114834796e-15 
  115       4.745206147744e-10       1.262627147275e-13      -4.567632879109e-12       0.000000000000e+00       5.281392847747e-12       1.011280313433e-12      -5.967810180995e-15 
  116       4.795786865860e-10       1.277847264230e-13      -4.653206271064e-12       0.000000000000e+00       5.152327441759e-12       9.927394358391e-13      -5.901632165164e-15 
  117       4.846520190492e-10       1.292641295241e-13      -4.737816422159e-12       0.000000000000e+00       5.026898894413e-12       9.746419759290e-13      -5.835687435454e-15 
  118       4.897400737571e-10       1.306995212085e-13      -4.821391111282e-12       0.000000000000e+00       4.905113597191e-12       9.569917890253e-13      -5.770020012697e-15 
  119       4.948422300275e-10       1.320895236194e-13      -4.903857886183e-12       0.000000000000e+00       4.786957713702e-12       9.397900652615e-13      -5.704668438489e-15 
  120       4.999577821834e-10       1.334327850884e-13      -4.985144092577e-12       0.000000000000e+00       4.672396563673e-12       9.230352455135e-13      -5.639665565145e-15 
  121       5.050859368335e-10       1.347279813603e-13      -5.065176903245e-12       0.000000000000e+00       4.561374006937e-12       9.067229373311e-13      -5.575038345640e-15 
  122       5.102258101527e-10       1.359738168163e-13      -5.143883347134e-12       0.000000000000e+00       4.453811827431e-12       8.908458308694e-13      -5.510807623560e-15 
  123       5.153764251625e-10       1.371690256983e-13      -5.221190338463e-12       0.000000000000e+00       4.349609117178e-12       8.753936148204e-13      -5.446987923045e-15 
  124       5.205367090117e-10       1.383123733326e-13      -5.297024705819e-12       0.000000000000e+00       4.248641660288e-12       8.603528923448e-13      -5.383587238738e-15 
  125       5.257054902570e-10       1.394026573536e-13      -5.371313221262e-12       0.000000000000e+00       4.150761316940e-12       8.457070970033e-13      -5.320606825730e-15 
  126       5.308814961431e-10       1.404387089282e-13      -5.443982629428e-12       0.000000000000e+00       4.055795407376e-12       8.314364086880e-13      -5.258040989511e-15 
  127       5.360633498835e-10       1.414193939792e-13      -5.514959676626e-12       0.000000000000e+00       3.963546095895e-12       8.175176695546e-13      -5.195876875910e-15 
  128       5.412495679410e-10       1.423436144093e-13      -5.584171139944e-12       0.000000000000e+00       3.873789774839e-12       8.039242999531e-13      -5.134094261049e-15 
  129       5.464387129114e-10       1.432103506927e-13      -5.651544621319e-12       0.000000000000e+00       3.786324486773e-12       7.906320072421e-13      -5.072667493943e-15 
  130       5.516298769134e-10       1.440187923325e-13      -5.717010966428e-12       0.000000000000e+00       3.701119381246e-12       7.776367988620e-13      -5.011572011439e-15 
  131       5.568222463348e-10       1.447682240940e-13      -5.780502167384e-12       0.000000000000e+00       3.618180565813e-12       7.649387956446e-13      -4.950778144343e-15 
  132       5.620149493925e-10       1.454579874251e-13      -5.841950655786e-12       0.000000000000e+00       3.537504267950e-12       7.525365738658e-13      -4.890248836096e-15 
  133       5.672070545260e-10       1.460874819760e-13      -5.901289337298e-12       0.000000000000e+00       3.459076562793e-12       7.404271226294e-13      -4.829939448119e-15 
  134       5.723975687921e-10       1.466561671192e-13      -5.958451626219e-12       0.000000000000e+00       3.382873100870e-12       7.286058012502e-13      -4.769797565169e-15 
  135       5.775854362582e-10       1.471635634690e-13      -6.013371480066e-12       0.000000000000e+00       3.308858835836e-12       7.170662966370e-13      -4.709762800682e-15 
  136       5.827695363965e-10       1.476092544022e-13      -6.065983434141e-12       0.000000000000e+00       3.236987752210e-12       7.058005806764e-13      -4.649766602131e-15 
  137       5.879486824780e-10       1.479928875771e-13      -6.116222636115e-12       0.000000000000e+00       3.167202593105e-12       6.947988676157e-13      -4.589732056369e-15 
  138       5.931216199664e-10       1.483141764540e-13      -6.164024880594e-12       0.000000000000e+00       3.099434587966e-12       6.840495714467e-13      -4.529573694987e-15 
  139       5.982870249118e-10       1.485729018149e-13      -6.209326643705e-12       0.000000000000e+00       3.033603180306e-12       6.735392632883e-13      -4.469197299659e-15 
  140       6.034435023451e-10       1.487689132833e-13      -6.252065117661e-12       0.000000000000e+00       2.969615755436e-12       6.632526287704e-13      -4.408499707494e-15 
  141       6.085895846718e-10       1.489021308442e-13      -6.292178245347e-12       0.000000000000e+00       2.907367368203e-12       6.531724254172e-13      -4.347368616387e-15 
  142       6.137237300656e-10       1.489725463638e-13      -6.329604754886e-12       0.000000000000e+00       2.846740470726e-12       6.432794400300e-13      -4.285682390367e-15 
  143       6.188443208627e-10       1.489802251099e-13      -6.364284194221e-12       0.000000000000e+00       2.787604640126e-12       6.335524460710e-13      -4.223309864952e-15 
  144       6.239497921312e-10       1.489253270330e-13      -6.396157501700e-12       0.000000000000e+00       2.729843564134e-12       6.239731051785e-13      -4.160150863897e-15 
  145       6.290390350536e-10       1.488081697689e-13      -6.425168708257e-12       0.000000000000e+00       2.673439571085e-12       6.145413062949e-13      -4.096262662240e-15 
  146       6.341110304448e-10       1.486291747659e-13      -6.451263469552e-12       0.000000000000e+00       2.618396954679e-12       6.052612647991e-13      -4.031745678840e-15 
  147       6.391647212968e-10       1.483888496992e-13      -6.474388582348e-12       0.000000000000e+00       2.564715349833e-12       5.961367000881e-13      -3.966703923476e-15 
  148       6.441990119209e-10       1.480877901047e-13      -6.494492022169e-12       0.000000000000e+00       2.512389617070e-12       5.871708213754e-13      -3.901245036167e-15 
  149       6.492127670901e-10       1.477266810126e-13      -6.511522980954e-12       0.000000000000e+00       2.461409726905e-12       5.783663134884e-13      -3.835480326501e-15 
  150       6.542048111809e-10       1.473062985804e-13      -6.525431904715e-12       0.000000000000e+00       2.411760644236e-12       5.697253226668e-13      -3.769524812953e-15 
  151       6.591739273154e-10       1.468275117266e-13      -6.536170531191e-12       0.000000000000e+00       2.363422212735e-12       5.612494423597e-13      -3.703497262214e-15 
  152       6.641188565037e-10       1.462912837643e-13      -6.543691927504e-12       0.000000000000e+00       2.316369039235e-12       5.529396990242e-13      -3.637520228512e-15 
  153       6.690382967852e-10       1.456986740345e-13      -6.547950527817e-12       0.000000000000e+00       2.270570378118e-12       5.447965379229e-13      -3.571720092936e-15 
  154       6.739309023718e-10       1.450508395396e-13      -6.548902170990e-12       0.000000000000e+00       2.225990015706e-12       5.368198089216e-13      -3.506227102762e-15 
  155       6.787952827890e-10       1.443490365768e-13      -6.546504138234e-12       0.000000000000e+00       2.182586154651e-12       5.290087522876e-13      -3.441175410778e-15 
  156       6.836300020184e-10       1.435946223717e-13      -6.540715190767e-12       0.000000000000e+00       2.140311298321e-12       5.213619844873e-13      -3.376703114601e-15 
  157       6.884335776400e-10       1.427890567117e-13      -6.531495607472e-12       0.000000000000e+00       2.099112135190e-12       5.138774839840e-13      -3.312952296010e-15 
  158       6.932044799737e-10       1.419339035794e-13      -6.518807222553e-12       0.000000000000e+00       2.058929423229e-12       5.065525770358e-13      -3.250069060264e-15 
  159       6.979411312220e-10       1.410308327862e-13      -6.502613463188e-12       0.000000000000e+00       2.019697874294e-12       4.993839234937e-13      -3.188203575428e-15 
  160       7.026419046115e-10       1.400816216056e-13      -6.482879387190e-12       0.000000000000e+00       1.981346038515e-12       4.923675025990e-13      -3.127510111697e-15 
  161       7.073052356800e-10       1.390881254842e-13      -6.459571741339e-12       0.000000000000e+00       1.943810748072e-12       4.854993934042e-13      -3.068114138122e-15 
  162       7.119299689960e-10       1.380521838346e-13      -6.432659063142e-12       0.000000000000e+00       1.907082126648e-12       4.787782234062e-13      -3.010010260344e-15 
  163       7.165150406037e-10       1.369757089944e-13      -6.402111660084e-12       0.000000000000e+00       1.871162357862e-12       4.722029103176e-13      -2.953155290360e-15 
  164       7.210593682966e-10       1.358607178789e-13      -6.367901627204e-12       0.000000000000e+00       1.836051435630e-12       4.657718764574e-13      -2.897500266004e-15 
  165       7.255618512756e-10       1.347093334723e-13      -6.330002884848e-12       0.000000000000e+00       1.801747115542e-12       4.594830382050e-13      -2.842990338712e-15 
  166       7.300213698072e-10       1.335237863192e-13      -6.288391216421e-12       0.000000000000e+00       1.768244866235e-12       4.533337954536e-13      -2.789564661275e-15 
  167       7.344367848815e-10       1.323064160150e-13      -6.243044306134e-12       0.000000000000e+00       1.735537820769e-12       4.473210210644e-13      -2.737156275603e-15 
  168       7.388069378700e-10       1.310596726980e-13      -6.193941776761e-12       0.000000000000e+00       1.703616728001e-12       4.414410503203e-13      -2.685692000482e-15 
  169       7.431306501841e-10       1.297861185400e-13      -6.141065227387e-12       0.000000000000e+00       1.672469903961e-12       4.356896703797e-13      -2.635092319333e-15 
  170       7.474067229328e-10       1.284884292378e-13      -6.084398271157e-12       0.000000000000e+00       1.642083183227e-12       4.300621097302e-13      -2.585271267974e-15 
  171       7.516339365807e-10       1.271693955041e-13      -6.023926573033e-12       0.000000000000e+00       1.612439870299e-12       4.245530276427e-13      -2.536136322373e-15 
  172       7.558110506064e-10       1.258319245590e-13      -5.959637887540e-12       0.000000000000e+00       1.583520690976e-12       4.191565036250e-13      -2.487588286417e-15 
  173       7.599368031602e-10       1.244790416210e-13      -5.891522096519e-12       0.000000000000e+00       1.555303743729e-12       4.138660268756e-13      -2.439521179661e-15 
  174       7.640099107223e-10       1.231138913983e-13      -5.819571246879e-12       0.000000000000e+00       1.527764451074e-12       4.086744857377e-13      -2.391822125093e-15 
  175       7.680290677608e-10       1.217397395799e-13      -5.743779588347e-12       0.000000000000e+00       1.500875510955e-12       4.035741571529e-13      -2.344371236894e-15 
  176       7.719929463897e-10       1.203599743269e-13      -5.664143611220e-12       0.000000000000e+00       1.474606848108e-12       3.985566961150e-13      -2.297041508193e-15 
  177       7.759001960272e-10       1.189781077637e-13      -5.580662084115e-12       0.000000000000e+00       1.448925565444e-12       3.936131251238e-13      -2.249698698829e-15 
  178       7.797494430532e-10       1.175977774688e-13      -5.493336091721e-12       0.000000000000e+00       1.423795895424e-12       3.887338236390e-13      -2.202201223111e-15 
