# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       8.980856820338e+13       9.372567846662e-26       5.162291927263e-09       1.739952088622e+22       1.393770353203e+04       1.551934721915e-10       1.251725198255e+18       2.980024645716e-09       1.789988176302e+44       2.254947001626e+33       9.680148935709e+33       3.468038810932e-08       1.237445094279e+44       3.027433270700e+44       3.027433270700e+44       1.009144423527e+44      -7.820469616934e+52       6.292164843853e-06       1.646118170433e+00 
       8.884838741853e+13       9.576240376607e-26       5.216861609370e-09       1.702945872205e+22       1.393770353203e+04       1.568706415163e-10       1.238342483138e+18       3.012229646796e-09       1.714657057307e+44       2.183391779356e+33       9.372973109315e+33       3.468038810932e-08       1.185367586236e+44       2.900024643659e+44       2.900024643659e+44       9.666748811811e+43      -7.411254369387e+52       6.403498984000e-06       1.617498012609e+00 
       8.789847232612e+13       9.784338856389e-26       5.273250280879e-09       1.666726723467e+22       1.393770353203e+04       1.585659359393e-10       1.225102848200e+18       3.044782685985e-09       1.642496226007e+44       2.114107186875e+33       9.075544755708e+33       3.468038810932e-08       1.135481744601e+44       2.777977970720e+44       2.777977970720e+44       9.259926568692e+43      -7.023451789752e+52       6.514833124143e-06       1.589856053482e+00 
       8.695871317136e+13       9.996959462960e-26       5.331457941793e-09       1.631277902640e+22       1.393770353203e+04       1.602795513379e-10       1.212004763709e+18       3.077687524499e-09       1.573372261788e+44       2.047021171306e+33       8.787554562703e+33       3.468038810932e-08       1.087695333746e+44       2.661067595642e+44       2.661067595642e+44       8.870225318445e+43      -6.655941435059e+52       6.626167264281e-06       1.563142985412e+00 
       8.602900137289e+13       1.021420046244e-25       5.387846613303e-09       1.596583025984e+22       1.393770353203e+04       1.620116857060e-10       1.199046716292e+18       3.110947964193e-09       1.507157359005e+44       1.982063966193e+33       8.508703033382e+33       3.468038810932e-08       1.041919999751e+44       2.549077358861e+44       2.549077358861e+44       8.496924529186e+43      -6.307661490833e+52       6.737501404415e-06       1.537312759907e+00 
       8.510922951025e+13       1.043616225892e-25       5.446054274216e-09       1.562626058218e+22       1.393770353203e+04       1.637625391774e-10       1.186227208753e+18       3.144567848027e-09       1.443729090674e+44       1.919168018948e+33       8.238700174627e+33       3.468038810932e-08       9.980711070464e+43       2.441800197822e+44       2.441800197822e+44       8.139333992402e+43      -5.977605703285e+52       6.848835544544e-06       1.512322322709e+00 
       8.419929131143e+13       1.066294744228e-25       5.506080924533e-09       1.529391305107e+22       1.393770353203e+04       1.655323140486e-10       1.173544759906e+18       3.178551060532e-09       1.382970182115e+44       1.858267920600e+33       7.977265195541e+33       3.468038810932e-08       9.560675819248e+43       2.339037764138e+44       2.339037764138e+44       7.796792546798e+43      -5.664820472036e+52       6.960169684667e-06       1.488131374310e+00 
       8.329908164066e+13       1.089466082147e-25       5.564288585447e-09       1.496863406211e+22       1.393770353203e+04       1.673212148023e-10       1.160997904398e+18       3.212901528121e-09       1.324768294116e+44       1.799300337770e+33       7.724126215441e+33       3.468038810932e-08       9.158317626413e+43       2.240600056853e+44       2.240600056853e+44       7.468666855858e+43      -5.368402094967e+52       7.071503824783e-06       1.464702153155e+00 
       8.240849648618e+13       1.113140949341e-25       5.624315235764e-09       1.465027327781e+22       1.393770353203e+04       1.691294481312e-10       1.148585192545e+18       3.247623219742e-09       1.269015815230e+44       1.742203946810e+33       7.479019981109e+33       3.468038810932e-08       8.772892558222e+43       2.146305071145e+44       2.146305071145e+44       7.154350236842e+43      -5.087494157230e+52       7.182837964898e-06       1.441999238858e+00 
       8.152743294829e+13       1.137330287971e-25       5.686160875484e-09       1.433868355816e+22       1.393770353203e+04       1.709572229616e-10       1.136305190161e+18       3.282720147204e-09       1.215609662805e+44       1.686919370027e+33       7.241691593026e+33       3.468038810932e-08       8.403687989172e+43       2.055978461811e+44       2.055978461811e+44       6.853261539073e+43      -4.821285056892e+52       7.294172105012e-06       1.419989373603e+00 
       8.065578922741e+13       1.162045278019e-25       5.748006515205e-09       1.403372089260e+22       1.393770353203e+04       1.728047504777e-10       1.124156478394e+18       3.318196365690e-09       1.164451092389e+44       1.633389113934e+33       7.011894240284e+33       3.468038810932e-08       8.050021284391e+43       1.969453220914e+44       1.969453220914e+44       6.564844069427e+43      -4.569005660041e+52       7.405506245127e-06       1.398641299539e+00 
       7.979346461238e+13       1.187297342354e-25       5.809852154925e-09       1.373524433345e+22       1.393770353203e+04       1.746722441460e-10       1.112137653561e+18       3.354055974184e-09       1.115445515164e+44       1.581557509459e+33       6.789388943914e+33       3.468038810932e-08       7.711238537489e+43       1.886569368997e+44       1.886569368997e+44       6.288564563044e+43      -4.329927078600e+52       7.516840385243e-06       1.377925610716e+00 
       7.894035946874e+13       1.213098151992e-25       5.871697794646e-09       1.344311593080e+22       1.393770353203e+04       1.765599197398e-10       1.100247326987e+18       3.390303115971e-09       1.068502323054e+44       1.531370654051e+33       6.573944308360e+33       3.468038810932e-08       7.386713361536e+43       1.807173659289e+44       1.807173659289e+44       6.023912197359e+43      -4.103358564416e+52       7.628174525360e-06       1.357814617911e+00 
       7.809637522728e+13       1.239459631416e-25       5.935362423770e-09       1.315720066870e+22       1.393770353203e+04       1.784679953643e-10       1.088484124844e+18       3.426941979093e-09       1.023534721195e+44       1.482776355627e+33       6.365336280839e+33       3.468038810932e-08       7.075845730907e+43       1.731119294364e+44       1.731119294364e+44       5.770397647618e+43      -3.888645513543e+52       7.739508665477e-06       1.338282225163e+00 
       7.726141437266e+13       1.266393964494e-25       5.999027052894e-09       1.287736640281e+22       1.393770353203e+04       1.803966914818e-10       1.076846687991e+18       3.463976796873e-09       9.804595674597e+43       1.435724078289e+33       6.163347918333e+33       3.468038810932e-08       6.778060871876e+43       1.658265654723e+44       1.658265654723e+44       5.527552182158e+43      -3.685167574955e+52       7.850842805595e-06       1.319303816799e+00 
       7.643538043208e+13       1.293913599521e-25       6.064510671422e-09       1.260348379932e+22       1.393770353203e+04       1.823462309370e-10       1.065333671820e+18       3.501411848361e-09       9.391972187335e+43       1.390164889773e+33       5.967769161979e+33       3.468038810932e-08       6.492808199900e+43       1.588478038797e+44       1.588478038797e+44       5.294926795745e+43      -3.492336858220e+52       7.962176945713e-06       1.300856153933e+00 
       7.561817796419e+13       1.322031255630e-25       6.129994289950e-09       1.233542627513e+22       1.393770353203e+04       1.843168389832e-10       1.053943746097e+18       3.539251458872e-09       8.996713836576e+43       1.346051410562e+33       5.778396618619e+33       3.468038810932e-08       6.219560301621e+43       1.521627413891e+44       1.521627413891e+44       5.072091379399e+43      -3.309596234964e+52       8.073511085831e-06       1.282917279541e+00 
       7.480971254804e+13       1.350759928559e-25       6.197296897881e-09       1.207306993938e+22       1.393770353203e+04       1.863087433076e-10       1.042675594811e+18       3.577500000470e-09       8.618089815724e+43       1.303337764609e+33       5.595033349278e+33       3.468038810932e-08       5.957811959714e+43       1.457590177613e+44       1.457590177613e+44       4.858633925146e+43      -3.136417729208e+52       8.184845225949e-06       1.265466431285e+00 
       7.400989077217e+13       1.380112895895e-25       6.262780516408e-09       1.181629353622e+22       1.393770353203e+04       1.883221740582e-10       1.031527916020e+18       3.616161892451e-09       8.255400073962e+43       1.261979531634e+33       5.417488664359e+33       3.468038810932e-08       5.707079218778e+43       1.396247929341e+44       1.396247929341e+44       4.654159764247e+43      -2.972300991936e+52       8.296179366068e-06       1.248483961328e+00 
       7.321862022383e+13       1.410103724188e-25       6.331902113743e-09       1.156497838869e+22       1.393770353203e+04       1.903573638703e-10       1.020499421704e+18       3.655241601883e-09       7.907974021903e+43       1.221933700925e+33       5.245577925329e+33       3.468038810932e-08       5.466898490527e+43       1.337487251308e+44       1.337487251308e+44       4.458290837477e+43      -2.816771855480e+52       8.407513506189e-06       1.231951262568e+00 
       7.243580947828e+13       1.440746274643e-25       6.399204721674e-09       1.131900834393e+22       1.393770353203e+04       1.924145478930e-10       1.009588837611e+18       3.694743644103e-09       7.575169291715e+43       1.183158626608e+33       5.079122352710e+33       3.468038810932e-08       5.236825696652e+43       1.281199498899e+44       1.281199498899e+44       4.270664996122e+43      -2.669380963554e+52       8.518847646309e-06       1.215850700615e+00 
       7.166136808825e+13       1.472054709183e-25       6.468326319009e-09       1.107826971949e+22       1.393770353203e+04       1.944939638169e-10       9.987949031136e+17       3.734672583228e-09       7.256370549422e+43       1.145613984341e+33       4.917948840153e+33       3.468038810932e-08       5.016435447747e+43       1.227280599778e+44       1.227280599778e+44       4.090935332390e+43      -2.529702472964e+52       8.630181786429e-06       1.200165551047e+00 
       7.089520657347e+13       1.504043498600e-25       6.539266905747e-09       1.084265125077e+22       1.393770353203e+04       1.965958519013e-10       9.881163710630e+17       3.775033032740e-09       6.950988357200e+43       1.109260729375e+33       4.761889774412e+33       3.468038810932e-08       4.805320256793e+43       1.175630861458e+44       1.175630861458e+44       3.918769537997e+43      -2.397332823263e+52       8.741515926550e-06       1.184879941484e+00 
       7.013723641037e+13       1.536727426444e-25       6.608388503082e-09       1.061204403960e+22       1.393770353203e+04       1.987204550017e-10       9.775520076435e+17       3.815829655909e-09       6.658458083535e+43       1.074061055951e+33       4.610782861041e+33       3.468038810932e-08       4.603089785739e+43       1.126154786984e+44       1.126154786984e+44       3.753849289758e+43      -2.271889570776e+52       8.852850066671e-06       1.169978797974e+00 
       6.938737002177e+13       1.570121599684e-25       6.681148079224e-09       1.038634150392e+22       1.393770353203e+04       2.008680185984e-10       9.671005922306e+17       3.857067166493e-09       6.378238859265e+43       1.039978357983e+33       4.464470955607e+33       3.468038810932e-08       4.409370123796e+43       1.078760898361e+44       1.078760898361e+44       3.595869661020e+43      -2.153010283643e+52       8.964184206795e-06       1.155447795458e+00 
       6.864552076686e+13       1.604241451201e-25       6.752088665962e-09       1.016543932852e+22       1.393770353203e+04       2.030387908246e-10       9.567609172502e+17       3.898750329090e-09       6.109812577545e+43       1.006977190990e+33       4.322801900275e+33       3.468038810932e-08       4.223803096099e+43       1.033361567418e+44       1.033361567418e+44       3.444538557881e+43      -2.040351494677e+52       9.075518346920e-06       1.141273311780e+00 
       6.791160293113e+13       1.639102751792e-25       6.826667231508e-09       9.949235416796e+21       1.393770353203e+04       2.052330224949e-10       9.465317880389e+17       3.940883959894e-09       5.852682935902e+43       9.750232352341e+32       4.185628365562e+33       3.468038810932e-08       4.046045601464e+43       9.898728537883e+43       9.898728537883e+43       3.299576179122e+43      -1.933587709012e+52       9.186852487047e-06       1.127442385157e+00 
       6.718553171646e+13       1.674721612501e-25       6.899426807649e-09       9.737629843615e+21       1.393770353203e+04       2.074509671345e-10       9.364120227057e+17       3.983472927052e-09       5.606374518605e+43       9.440832600307e+32       4.052807697129e+33       3.468038810932e-08       3.875768978021e+43       9.482143497126e+43       9.482143497126e+43       3.160714498875e+43      -1.832410463686e+52       9.298186627176e-06       1.113942674577e+00 
       6.646722323137e+13       1.711114496627e-25       6.974005373195e-09       9.530524809091e+21       1.393770353203e+04       2.096928810086e-10       9.264004519960e+17       4.026522151401e-09       5.370431917652e+43       9.141250891894e+32       3.924201767422e+33       3.468038810932e-08       3.712658395534e+43       9.083090313670e+43       9.083090313670e+43       3.027696771062e+43      -1.736527436422e+52       9.409520767306e-06       1.100762423135e+00 
       6.575659448129e+13       1.748298223626e-25       7.050402928144e-09       9.327824593400e+21       1.393770353203e+04       2.119590231516e-10       9.164959191560e+17       4.070036606898e-09       5.144418890750e+43       8.851175675527e+32       3.799676832026e+33       3.468038810932e-08       3.556412273305e+43       8.700831164524e+43       8.700831164524e+43       2.900277054685e+43      -1.645661601047e+52       9.520854907438e-06       1.087890423833e+00 
       6.505356335897e+13       1.786289979285e-25       7.124981493689e-09       9.129435512538e+21       1.393770353203e+04       2.142496553973e-10       9.066972797993e+17       4.114021321286e-09       4.927917554735e+43       8.570305285955e+32       3.679103390578e+33       3.468038810932e-08       3.406741722570e+43       8.334659277759e+43       8.334659277759e+43       2.778219759102e+43      -1.559550427110e+52       9.632189047572e-06       1.075315987831e+00 
       6.435804863501e+13       1.825107322830e-25       7.203198038042e-09       8.935265875021e+21       1.393770353203e+04       2.165650424094e-10       8.970034017746e+17       4.158481376641e-09       4.720527612930e+43       8.298347630536e+32       3.562356052092e+33       3.468038810932e-08       3.263370012362e+43       7.983897625732e+43       7.983897625732e+43       2.661299208431e+43      -1.477945121374e+52       9.743523187706e-06       1.063028914828e+00 
       6.366996994847e+13       1.864768194325e-25       7.281414582394e-09       8.745225939508e+21       1.393770353203e+04       2.189054517115e-10       8.874131650349e+17       4.203421909930e-09       4.521865615026e+43       8.035019885473e+32       3.449313404559e+33       3.468038810932e-08       3.126032057854e+43       7.647897673305e+43       7.647897673305e+43       2.549299224293e+43      -1.400609908998e+52       9.854857327842e-06       1.051019465467e+00 
       6.298924779757e+13       1.905290925110e-25       7.359631126747e-09       8.559227873325e+21       1.393770353203e+04       2.212711537185e-10       8.779254615080e+17       4.248848113693e-09       4.331564248103e+43       7.780048201690e+32       3.339857888680e+33       3.468038810932e-08       2.994473930236e+43       7.326038178751e+43       7.326038178751e+43       2.442012726113e+43      -1.327321352338e+52       9.966191467981e-06       1.039278335604e+00 
       6.231580353053e+13       1.946694242787e-25       7.437847671099e-09       8.377185711868e+21       1.393770353203e+04       2.236624217675e-10       8.685391949687e+17       4.294765236504e-09       4.149271657499e+43       7.533167420040e+32       3.233875675617e+33       3.468038810932e-08       2.868452387215e+43       7.017724045112e+43       7.017724045112e+43       2.339241348238e+43      -1.257867705387e+52       1.007752560813e-05       1.027796632233e+00 
       6.164955933647e+13       1.988997284569e-25       7.519702194259e-09       8.199015318874e+21       1.393770353203e+04       2.260795321497e-10       8.592532809119e+17       4.341178583758e-09       3.974650796248e+43       7.294120795552e+32       3.131256548606e+33       3.468038810932e-08       2.747734423279e+43       6.722385219913e+43       6.722385219913e+43       2.240795073175e+43      -1.192048301993e+52       1.018885974827e-05       1.016565851072e+00 
       6.099043823641e+13       2.032219600462e-25       7.599737728015e-09       8.024634347534e+21       1.393770353203e+04       2.285227641422e-10       8.500666464275e+17       4.388093518072e-09       3.807378801907e+43       7.062659730431e+32       3.031893788347e+33       3.468038810932e-08       2.632096838881e+43       6.439475641162e+43       6.439475641162e+43       2.146491880263e+43      -1.129672976101e+52       1.030019388841e-05       1.005577855502e+00 
       6.033836407438e+13       2.076381168690e-25       7.683411240578e-09       7.853962202435e+21       1.393770353203e+04       2.309924000400e-10       8.409782300763e+17       4.435515460138e-09       3.647146399602e+43       6.838543515521e+32       2.935684062014e+33       3.468038810932e-08       2.521325827764e+43       6.168472227728e+43       6.168472227728e+43       2.056157409122e+43      -1.070561512314e+52       1.041152802856e-05       9.948248569616e-01 
       5.969326150864e+13       2.121502398303e-25       7.765265763737e-09       7.686920002310e+21       1.393770353203e+04       2.334887251890e-10       8.319869817672e+17       4.483449889114e-09       3.493657330200e+43       6.621539079984e+32       2.842527315793e+33       3.468038810932e-08       2.415216581641e+43       5.908873912191e+43       5.908873912191e+43       1.969624637280e+43      -1.014543125218e+52       1.052286216871e-05       9.842993964799e-01 
       5.905505600295e+13       2.167604144511e-25       7.848939276300e-09       7.523430543579e+21       1.393770353203e+04       2.360120280189e-10       8.230918626364e+17       4.531902343460e-09       3.346627802545e+43       6.411420748913e+32       2.752326670837e+33       3.468038810932e-08       2.313572911521e+43       5.660200714405e+43       5.660200714405e+43       1.886733571355e+43      -9.614559659461e+51       1.063419630885e-05       9.739943274743e-01 
       5.842367381797e+13       2.214707714094e-25       7.934431778267e-09       7.363418264668e+21       1.393770353203e+04       2.385626000763e-10       8.142918449267e+17       4.580878421438e-09       3.205785968747e+43       6.207970008641e+32       2.664988322508e+33       3.468038810932e-08       2.216206884969e+43       5.421992854045e+43       5.421992854045e+43       1.807330951239e+43      -9.111466545643e+51       1.074553044900e-05       9.639027995307e-01 
       5.779904200274e+13       2.262834877321e-25       8.019924280234e-09       7.206809211089e+21       1.393770353203e+04       2.411407360587e-10       8.055859118694e+17       4.630383781823e-09       3.070871421555e+43       6.010975279500e+32       2.580421442831e+33       3.468038810932e-08       2.122938478630e+43       5.193809900503e+43       5.193809900503e+43       1.731269966728e+43      -8.634698369227e+51       1.085686458915e-05       9.540182432349e-01 
       5.718108838624e+13       2.312007878204e-25       8.107235771604e-09       7.053531001253e+21       1.393770353203e+04       2.437467338481e-10       7.969730575661e+17       4.680424144570e-09       2.941634712878e+43       5.820231695783e+32       2.498538086035e+33       3.468038810932e-08       2.033595245378e+43       4.975229958564e+43       4.975229958564e+43       1.658409986085e+43      -8.182877646978e+51       1.096819872930e-05       9.443343559131e-01 
       5.656974156908e+13       2.362249442486e-25       8.194547262974e-09       6.903512793025e+21       1.393770353203e+04       2.463808945460e-10       7.884522868732e+17       4.731005291390e-09       2.817836892574e+43       5.635540892694e+32       2.419253097090e+33       3.468038810932e-08       1.948011995474e+43       4.765848888346e+43       4.765848888346e+43       1.588616296016e+43      -7.754698974089e+51       1.107953286945e-05       9.348450882118e-01 
       5.596493091520e+13       2.413582792235e-25       8.283677743748e-09       6.756685250975e+21       1.393770353203e+04       2.490435225078e-10       7.800226152865e+17       4.782133066562e-09       2.699249066647e+43       5.456710800060e+32       2.342484023154e+33       3.468038810932e-08       1.866030491139e+43       4.565279558074e+43       4.565279558074e+43       1.521759852595e+43      -7.348925252590e+51       1.119086700960e-05       9.255446315275e-01 
       5.536658654378e+13       2.466031650984e-25       8.372808224522e-09       6.612980514336e+21       1.393770353203e+04       2.517349253779e-10       7.716830688275e+17       4.833813377419e-09       2.585651974035e+43       5.283555442582e+32       2.268151027825e+33       3.468038810932e-08       1.787499153984e+43       4.373151128298e+43       4.373151128298e+43       1.457717042673e+43      -6.964384117116e+51       1.130220114976e-05       9.164274061089e-01 
       5.477463932109e+13       2.519620261504e-25       8.463757694699e-09       6.472332165639e+21       1.393770353203e+04       2.544554141256e-10       7.634326839310e+17       4.886052195254e-09       2.476835581215e+43       5.115894746434e+32       2.196176808111e+33       3.468038810932e-08       1.712272784751e+43       4.189108366237e+43       4.189108366237e+43       1.396369455322e+43      -6.599964547693e+51       1.141353528991e-05       9.074880499419e-01 
       5.418902085255e+13       2.574373389295e-25       8.554707164876e-09       6.334675200018e+21       1.393770353203e+04       2.572053030807e-10       7.552705073336e+17       4.938855555762e-09       2.372598693860e+43       4.953554351992e+32       2.126486514044e+33       3.468038810932e-08       1.640212294851e+43       4.012810988972e+43       4.012810988972e+43       1.337603662903e+43      -6.254613659770e+51       1.152486943007e-05       8.987214081817e-01 
       5.360966347481e+13       2.630316342348e-25       8.647475624457e-09       6.199945995164e+21       1.393770353203e+04       2.599849099701e-10       7.471955959636e+17       4.992229560000e-09       2.272748584847e+43       4.796365432507e+32       2.059007670836e+33       3.468038810932e-08       1.571184449194e+43       3.843933034295e+43       3.843933034295e+43       1.281311011347e+43      -5.927333662218e+51       1.163620357024e-05       8.901225232941e-01 
       5.303650024796e+13       2.687474974645e-25       8.740244084038e-09       6.068082281920e+21       1.393770353203e+04       2.627945559542e-10       7.392070168323e+17       5.046180374837e-09       2.177100637917e+43       4.644164518533e+32       1.993670103507e+33       3.468038810932e-08       1.505061619852e+43       3.682162258016e+43       3.682162258016e+43       1.227387419257e+43      -5.617178974497e+51       1.174753771040e-05       8.816866256564e-01 
       5.246946494773e+13       2.745875704548e-25       8.834831533022e-09       5.939023115504e+21       1.393770353203e+04       2.656345656642e-10       7.313038469256e+17       5.100714233865e-09       2.085478006332e+43       4.496793327928e+32       1.930405863910e+33       3.468038810932e-08       1.441721550079e+43       3.527199556649e+43       3.527199556649e+43       1.175733185470e+43      -5.323253494679e+51       1.185887185057e-05       8.734091247744e-01 
       5.190849205793e+13       2.805545523772e-25       8.929418982007e-09       5.812708847338e+21       1.393770353203e+04       2.685052672397e-10       7.234851730980e+17       5.155837438019e-09       1.997711285894e+43       4.354098601245e+32       1.869149160066e+33       3.468038810932e-08       1.381047128267e+43       3.378758414392e+43       3.378758414392e+43       1.126252804720e+43      -5.044708010421e+51       1.197020599074e-05       8.652856009338e-01 
       5.135351676279e+13       2.866512009721e-25       9.025825420395e-09       5.689081097481e+21       1.393770353203e+04       2.714069923664e-10       7.157500919668e+17       5.211556356305e-09       1.913638201732e+43       4.215931942352e+32       1.809836287742e+33       3.468038810932e-08       1.322926171417e+43       3.236564373372e+43       3.236564373372e+43       1.078854791050e+43      -4.780737745411e+51       1.208154013091e-05       8.573117973297e-01 
       5.080447493954e+13       2.928803341297e-25       9.124050848186e-09       5.568082727650e+21       1.393770353203e+04       2.743400763144e-10       7.080977098076e+17       5.267877426620e-09       1.833103308263e+43       4.082149664103e+32       1.752405564205e+33       3.468038810932e-08       1.267251217716e+43       3.100354526195e+43       3.100354526195e+43       1.033451508660e+43      -4.530580034203e+51       1.219287427108e-05       8.494836126462e-01 
       5.026130315096e+13       2.992448306409e-25       9.222276275977e-09       5.449657814806e+21       1.393770353203e+04       2.773048579772e-10       7.005271424513e+17       5.324807156341e-09       1.755957701787e+43       3.952612638912e+32       1.696797264071e+33       3.468038810932e-08       1.213919327851e+43       2.969877029847e+43       2.969877029847e+43       9.899590098794e+42      -4.293512118715e+51       1.230420841125e-05       8.417970939923e-01 
       4.972393863805e+13       3.057476322784e-25       9.322320693173e-09       5.333751625312e+21       1.393770353203e+04       2.803016799107e-10       6.930375151819e+17       5.382352123292e-09       1.682058745171e+43       3.827186154068e+32       1.642953557195e+33       3.468038810932e-08       1.162831894678e+43       2.844890640052e+43       2.844890640052e+43       9.482968799498e+42      -4.068849060029e+51       1.241554255142e-05       8.342484302859e-01 
       4.919231931283e+13       3.123917442504e-25       9.422365110368e-09       5.220310589635e+21       1.393770353203e+04       2.833308883728e-10       6.856279626350e+17       5.440518976240e-09       1.611269804123e+43       3.705739771636e+32       1.590818448529e+33       3.468038810932e-08       1.113894460907e+43       2.725164265226e+43       2.725164265226e+43       9.083880883432e+42      -3.855941759460e+51       1.252687669159e-05       8.268339459063e-01 
       4.866638375110e+13       3.191802376111e-25       9.524228516966e-09       5.109282277587e+21       1.393770353203e+04       2.863928333633e-10       6.782976286987e+17       5.499314435961e-09       1.543459994564e+43       3.588147192812e+32       1.540337719894e+33       3.468038810932e-08       1.067016544452e+43       2.610476539206e+43       2.610476539206e+43       8.701588463388e+42      -3.654175083172e+51       1.263821083177e-05       8.195500947778e-01 
       4.814607118538e+13       3.261162496281e-25       9.627910912968e-09       5.000615374092e+21       1.393770353203e+04       2.894878686645e-10       6.710456664136e+17       5.558745295715e-09       1.478503940634e+43       3.474286126573e+32       1.491458873590e+33       3.468038810932e-08       1.022111471143e+43       2.500615411960e+43       2.500615411960e+43       8.335384705921e+42      -3.462966084930e+51       1.274954497194e-05       8.123934546637e-01 
