# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       8.980856820338e+13       9.372567846681e-26       5.162291927263e-09       1.739952088618e+22       1.461591971638e+04       1.627452703987e-10       1.312634822704e+18       2.980024645723e-09       1.789988176302e+44       9.019788006502e+32       9.680148935709e+33       3.654820488491e-08       1.237445094279e+44       3.027433270687e+44       3.027433270687e+44       1.009144423527e+44      -7.820469616916e+52       7.258646721215e-06       1.646118170433e+00 
       8.884838741853e+13       9.576240376626e-26       5.216861609370e-09       1.702945872201e+22       1.461591971638e+04       1.645040516890e-10       1.298600897439e+18       3.012229646803e-09       1.714657057307e+44       8.733567117423e+32       9.372973109315e+33       3.654820488491e-08       1.185367586236e+44       2.900024643646e+44       2.900024643646e+44       9.666748811811e+43      -7.411254369370e+52       7.387081880083e-06       1.617498012609e+00 
       8.789847232612e+13       9.784338856409e-26       5.273250280879e-09       1.666726723463e+22       1.461591971638e+04       1.662818400546e-10       1.284717014711e+18       3.044782685992e-09       1.642496226007e+44       8.456428747499e+32       9.075544755708e+33       3.654820488491e-08       1.135481744601e+44       2.777977970707e+44       2.777977970707e+44       9.259926568692e+43      -7.023451789735e+52       7.515517038945e-06       1.589856053482e+00 
       8.695871317136e+13       9.996959462981e-26       5.331457941793e-09       1.631277902636e+22       1.461591971638e+04       1.680788409044e-10       1.270981570352e+18       3.077687524507e-09       1.573372261788e+44       8.188084685223e+32       8.787554562703e+33       3.654820488491e-08       1.087695333746e+44       2.661067595630e+44       2.661067595630e+44       8.870225318445e+43      -6.655941435044e+52       7.643952197802e-06       1.563142985411e+00 
       8.602900137289e+13       1.021420046246e-25       5.387846613303e-09       1.596583025980e+22       1.461591971638e+04       1.698952618667e-10       1.257392977346e+18       3.110947964200e-09       1.507157359005e+44       7.928255864770e+32       8.508703033382e+33       3.654820488491e-08       1.041919999751e+44       2.549077358849e+44       2.549077358849e+44       8.496924529186e+43      -6.307661490819e+52       7.772387356654e-06       1.537312759906e+00 
       8.510922951025e+13       1.043616225894e-25       5.446054274216e-09       1.562626058214e+22       1.461591971638e+04       1.717313128139e-10       1.243949665645e+18       3.144567848034e-09       1.443729090674e+44       7.676672075792e+32       8.238700174627e+33       3.654820488491e-08       9.980711070464e+43       2.441800197811e+44       2.441800197811e+44       8.139333992402e+43      -5.977605703271e+52       7.900822515500e-06       1.512322322708e+00 
       8.419929131143e+13       1.066294744230e-25       5.506080924533e-09       1.529391305104e+22       1.461591971638e+04       1.735872058865e-10       1.230650081984e+18       3.178551060540e-09       1.382970182115e+44       7.433071682399e+32       7.977265195541e+33       3.654820488491e-08       9.560675819248e+43       2.339037764127e+44       2.339037764127e+44       7.796792546798e+43      -5.664820472023e+52       8.029257674339e-06       1.488131374309e+00 
       8.329908164066e+13       1.089466082149e-25       5.564288585447e-09       1.496863406207e+22       1.461591971638e+04       1.754631555175e-10       1.217492689708e+18       3.212901528129e-09       1.324768294116e+44       7.197201351080e+32       7.724126215441e+33       3.654820488491e-08       9.158317626413e+43       2.240600056842e+44       2.240600056842e+44       7.468666855858e+43      -5.368402094954e+52       8.157692833170e-06       1.464702153154e+00 
       8.240849648618e+13       1.113140949343e-25       5.624315235764e-09       1.465027327777e+22       1.461591971638e+04       1.773593784572e-10       1.204475968589e+18       3.247623219750e-09       1.269015815230e+44       6.968815787239e+32       7.479019981109e+33       3.654820488491e-08       8.772892558222e+43       2.146305071134e+44       2.146305071134e+44       7.154350236842e+43      -5.087494157218e+52       8.286127992000e-06       1.441999238857e+00 
       8.152743294829e+13       1.137330287974e-25       5.686160875484e-09       1.433868355813e+22       1.461591971638e+04       1.792760937984e-10       1.191598414655e+18       3.282720147213e-09       1.215609662805e+44       6.747677480107e+32       7.241691593026e+33       3.654820488491e-08       8.403687989172e+43       2.055978461801e+44       2.055978461801e+44       6.853261539073e+43      -4.821285056880e+52       8.414563150829e-06       1.419989373602e+00 
       8.065578922741e+13       1.162045278021e-25       5.748006515205e-09       1.403372089257e+22       1.461591971638e+04       1.812135230016e-10       1.178858540009e+18       3.318196365698e-09       1.164451092389e+44       6.533556455734e+32       7.011894240284e+33       3.654820488491e-08       8.050021284391e+43       1.969453220905e+44       1.969453220905e+44       6.564844069427e+43      -4.569005660030e+52       8.542998309659e-06       1.398641299539e+00 
       7.979346461238e+13       1.187297342356e-25       5.809852154925e-09       1.373524433342e+22       1.461591971638e+04       1.831718899208e-10       1.166254872666e+18       3.354055974193e-09       1.115445515164e+44       6.326230037834e+32       6.789388943914e+33       3.654820488491e-08       7.711238537489e+43       1.886569368988e+44       1.886569368988e+44       6.288564563044e+43      -4.329927078589e+52       8.671433468490e-06       1.377925610716e+00 
       7.894035946874e+13       1.213098151994e-25       5.871697794646e-09       1.344311593076e+22       1.461591971638e+04       1.851514208289e-10       1.153785956377e+18       3.390303115980e-09       1.068502323054e+44       6.125482616205e+32       6.573944308360e+33       3.654820488491e-08       7.386713361536e+43       1.807173659279e+44       1.807173659279e+44       6.023912197359e+43      -4.103358564406e+52       8.799868627322e-06       1.357814617910e+00 
       7.809637522728e+13       1.239459631419e-25       5.935362423770e-09       1.315720066866e+22       1.461591971638e+04       1.871523444442e-10       1.141450350462e+18       3.426941979103e-09       1.023534721195e+44       5.931105422508e+32       6.365336280839e+33       3.654820488491e-08       7.075845730907e+43       1.731119294355e+44       1.731119294355e+44       5.770397647618e+43      -3.888645513533e+52       8.928303786155e-06       1.338282225163e+00 
       7.726141437266e+13       1.266393964497e-25       5.999027052894e-09       1.287736640278e+22       1.461591971638e+04       1.891748919568e-10       1.129246629645e+18       3.463976796883e-09       9.804595674597e+43       5.742896313155e+32       6.163347918333e+33       3.654820488491e-08       6.778060871876e+43       1.658265654715e+44       1.658265654715e+44       5.527552182158e+43      -3.685167574945e+52       9.056738944988e-06       1.319303816798e+00 
       7.643538043208e+13       1.293913599523e-25       6.064510671422e-09       1.260348379929e+22       1.461591971638e+04       1.912192970553e-10       1.117173383886e+18       3.501411848371e-09       9.391972187335e+43       5.560659559093e+32       5.967769161979e+33       3.654820488491e-08       6.492808199900e+43       1.588478038789e+44       1.588478038789e+44       5.294926795745e+43      -3.492336858211e+52       9.185174103821e-06       1.300856153932e+00 
       7.561817796419e+13       1.322031255633e-25       6.129994289950e-09       1.233542627509e+22       1.461591971638e+04       1.932857959537e-10       1.105229218223e+18       3.539251458882e-09       8.996713836576e+43       5.384205642247e+32       5.778396618619e+33       3.654820488491e-08       6.219560301621e+43       1.521627413883e+44       1.521627413883e+44       5.072091379399e+43      -3.309596234955e+52       9.313609262655e-06       1.282917279540e+00 
       7.480971254804e+13       1.350759928562e-25       6.197296897881e-09       1.207306993935e+22       1.461591971638e+04       1.953746274187e-10       1.093412752607e+18       3.577500000481e-09       8.618089815724e+43       5.213351058436e+32       5.595033349278e+33       3.654820488491e-08       5.957811959714e+43       1.457590177605e+44       1.457590177605e+44       4.858633925146e+43      -3.136417729200e+52       9.442044421488e-06       1.265466431284e+00 
       7.400989077217e+13       1.380112895898e-25       6.262780516408e-09       1.181629353619e+22       1.461591971638e+04       1.974860327976e-10       1.081722621744e+18       3.616161892461e-09       8.255400073962e+43       5.047918126537e+32       5.417488664359e+33       3.654820488491e-08       5.707079218778e+43       1.396247929333e+44       1.396247929333e+44       4.654159764247e+43      -2.972300991928e+52       9.570479580323e-06       1.248483961328e+00 
       7.321862022383e+13       1.410103724191e-25       6.331902113743e-09       1.156497838865e+22       1.461591971638e+04       1.996202560455e-10       1.070157474935e+18       3.655241601893e-09       7.907974021903e+43       4.887734803699e+32       5.245577925329e+33       3.654820488491e-08       5.466898490527e+43       1.337487251300e+44       1.337487251300e+44       4.458290837477e+43      -2.816771855472e+52       9.698914739159e-06       1.231951262567e+00 
       7.243580947828e+13       1.440746274646e-25       6.399204721674e-09       1.131900834390e+22       1.461591971638e+04       2.017775437542e-10       1.058715975925e+18       3.694743644114e-09       7.575169291715e+43       4.732634506432e+32       5.079122352710e+33       3.654820488491e-08       5.236825696652e+43       1.281199498892e+44       1.281199498892e+44       4.270664996122e+43      -2.669380963546e+52       9.827349897995e-06       1.215850700615e+00 
       7.166136808825e+13       1.472054709187e-25       6.468326319009e-09       1.107826971946e+22       1.461591971638e+04       2.039581451805e-10       1.047396802744e+18       3.734672583239e-09       7.256370549422e+43       4.582455937363e+32       4.917948840153e+33       3.654820488491e-08       5.016435447747e+43       1.227280599771e+44       1.227280599771e+44       4.090935332390e+43      -2.529702472957e+52       9.955785056831e-06       1.200165551046e+00 
       7.089520657347e+13       1.504043498604e-25       6.539266905747e-09       1.084265125074e+22       1.461591971638e+04       2.061623122747e-10       1.036198647554e+18       3.775033032751e-09       6.950988357200e+43       4.437042917499e+32       4.761889774412e+33       3.654820488491e-08       4.805320256793e+43       1.175630861451e+44       1.175630861451e+44       3.918769537997e+43      -2.397332823256e+52       1.008422021567e-05       1.184879941484e+00 
       7.013723641037e+13       1.536727426448e-25       6.608388503082e-09       1.061204403957e+22       1.461591971638e+04       2.083902997099e-10       1.025120216502e+18       3.815829655921e-09       6.658458083535e+43       4.296244223804e+32       4.610782861041e+33       3.654820488491e-08       4.603089785739e+43       1.126154786978e+44       1.126154786978e+44       3.753849289758e+43      -2.271889570769e+52       1.021265537451e-05       1.169978797973e+00 
       6.938737002177e+13       1.570121599687e-25       6.681148079224e-09       1.038634150389e+22       1.461591971638e+04       2.106423649115e-10       1.014160229569e+18       3.857067166505e-09       6.378238859265e+43       4.159913431932e+32       4.464470955607e+33       3.654820488491e-08       4.409370123796e+43       1.078760898355e+44       1.078760898355e+44       3.595869661020e+43      -2.153010283637e+52       1.034109053335e-05       1.155447795457e+00 
       6.864552076686e+13       1.604241451204e-25       6.752088665962e-09       1.016543932849e+22       1.461591971638e+04       2.129187680871e-10       1.003317420417e+18       3.898750329102e-09       6.109812577545e+43       4.027908763960e+32       4.322801900275e+33       3.654820488491e-08       4.223803096099e+43       1.033361567412e+44       1.033361567412e+44       3.444538557881e+43      -2.040351494671e+52       1.046952569219e-05       1.141273311780e+00 
       6.791160293113e+13       1.639102751795e-25       6.826667231508e-09       9.949235416767e+21       1.461591971638e+04       2.152197722560e-10       9.925905362518e+17       3.940883959907e-09       5.852682935902e+43       3.900092940936e+32       4.185628365562e+33       3.654820488491e-08       4.046045601464e+43       9.898728537824e+43       9.898728537824e+43       3.299576179122e+43      -1.933587709007e+52       1.059796085103e-05       1.127442385156e+00 
       6.718553171646e+13       1.674721612504e-25       6.899426807649e-09       9.737629843586e+21       1.461591971638e+04       2.175456432802e-10       9.819783376699e+17       3.983472927065e-09       5.606374518605e+43       3.776333040123e+32       4.052807697129e+33       3.654820488491e-08       3.875768978021e+43       9.482143497069e+43       9.482143497069e+43       3.160714498875e+43      -1.832410463681e+52       1.072639600988e-05       1.113942674576e+00 
       6.646722323137e+13       1.711114496631e-25       6.974005373195e-09       9.530524809062e+21       1.461591971638e+04       2.198966498946e-10       9.714795985202e+17       4.026522151414e-09       5.370431917652e+43       3.656500356758e+32       3.924201767422e+33       3.654820488491e-08       3.712658395534e+43       9.083090313615e+43       9.083090313615e+43       3.027696771062e+43      -1.736527436416e+52       1.085483116872e-05       1.100762423134e+00 
       6.575659448129e+13       1.748298223630e-25       7.050402928144e-09       9.327824593371e+21       1.461591971638e+04       2.222730637386e-10       9.610931057609e+17       4.070036606912e-09       5.144418890750e+43       3.540470270211e+32       3.799676832026e+33       3.654820488491e-08       3.556412273305e+43       8.700831164471e+43       8.700831164471e+43       2.900277054685e+43      -1.645661601042e+52       1.098326632757e-05       1.087890423832e+00 
       6.505356335897e+13       1.786289979289e-25       7.124981493689e-09       9.129435512510e+21       1.461591971638e+04       2.246751593871e-10       9.508176593189e+17       4.114021321300e-09       4.927917554735e+43       3.428122114382e+32       3.679103390578e+33       3.654820488491e-08       3.406741722570e+43       8.334659277707e+43       8.334659277707e+43       2.778219759102e+43      -1.559550427105e+52       1.111170148642e-05       1.075315987829e+00 
       6.435804863501e+13       1.825107322835e-25       7.203198038042e-09       8.935265874993e+21       1.461591971638e+04       2.271032143822e-10       9.406520719520e+17       4.158481376655e-09       4.720527612930e+43       3.319339052215e+32       3.562356052092e+33       3.654820488491e-08       3.263370012362e+43       7.983897625682e+43       7.983897625682e+43       2.661299208431e+43      -1.477945121369e+52       1.124013664528e-05       1.063028914827e+00 
       6.366996994847e+13       1.864768194329e-25       7.281414582394e-09       8.745225939481e+21       1.461591971638e+04       2.295575092654e-10       9.305951691109e+17       4.203421909944e-09       4.521865615026e+43       3.214007954189e+32       3.449313404559e+33       3.654820488491e-08       3.126032057854e+43       7.647897673257e+43       7.647897673257e+43       2.549299224293e+43      -1.400609908994e+52       1.136857180413e-05       1.051019465466e+00 
       6.298924779757e+13       1.905290925114e-25       7.359631126747e-09       8.559227873298e+21       1.461591971638e+04       2.320383276103e-10       9.206457888042e+17       4.248848113707e-09       4.331564248103e+43       3.112019280676e+32       3.339857888680e+33       3.654820488491e-08       2.994473930236e+43       7.326038178704e+43       7.326038178704e+43       2.442012726113e+43      -1.327321352334e+52       1.149700696299e-05       1.039278335602e+00 
       6.231580353053e+13       1.946694242792e-25       7.437847671099e-09       8.377185711841e+21       1.461591971638e+04       2.345459560545e-10       9.108027814637e+17       4.294765236519e-09       4.149271657499e+43       3.013266968016e+32       3.233875675617e+33       3.654820488491e-08       2.868452387215e+43       7.017724045067e+43       7.017724045067e+43       2.339241348238e+43      -1.257867705383e+52       1.162544212185e-05       1.027796632231e+00 
       6.164955933647e+13       1.988997284573e-25       7.519702194259e-09       8.199015318847e+21       1.461591971638e+04       2.370806843339e-10       9.010650098118e+17       4.341178583773e-09       3.974650796248e+43       2.917648318221e+32       3.131256548606e+33       3.654820488491e-08       2.747734423279e+43       6.722385219869e+43       6.722385219869e+43       2.240795073175e+43      -1.192048301990e+52       1.175387728072e-05       1.016565851071e+00 
       6.099043823641e+13       2.032219600467e-25       7.599737728015e-09       8.024634347508e+21       1.461591971638e+04       2.396428053152e-10       8.914313487300e+17       4.388093518087e-09       3.807378801907e+43       2.825063892172e+32       3.031893788347e+33       3.654820488491e-08       2.632096838881e+43       6.439475641120e+43       6.439475641120e+43       2.146491880263e+43      -1.129672976097e+52       1.188231243958e-05       1.005577855501e+00 
       6.033836407438e+13       2.076381168695e-25       7.683411240578e-09       7.853962202409e+21       1.461591971638e+04       2.422326150301e-10       8.819006851286e+17       4.435515460154e-09       3.647146399602e+43       2.735417406209e+32       2.935684062014e+33       3.654820488491e-08       2.521325827764e+43       6.168472227687e+43       6.168472227687e+43       2.056157409122e+43      -1.070561512310e+52       1.201074759845e-05       9.948248569602e-01 
       5.969326150864e+13       2.121502398308e-25       7.765265763737e-09       7.686920002284e+21       1.461591971638e+04       2.448504127096e-10       8.724719178189e+17       4.483449889130e-09       3.493657330200e+43       2.648615631994e+32       2.842527315793e+33       3.654820488491e-08       2.415216581641e+43       5.908873912152e+43       5.908873912152e+43       1.969624637280e+43      -1.014543125214e+52       1.213918275731e-05       9.842993964785e-01 
       5.905505600295e+13       2.167604144516e-25       7.848939276300e-09       7.523430543553e+21       1.461591971638e+04       2.474965008186e-10       8.631439573852e+17       4.531902343477e-09       3.346627802545e+43       2.564568299565e+32       2.752326670837e+33       3.654820488491e-08       2.313572911521e+43       5.660200714367e+43       5.660200714367e+43       1.886733571355e+43      -9.614559659428e+51       1.226761791618e-05       9.739943274728e-01 
       5.842367381797e+13       2.214707714100e-25       7.934431778267e-09       7.363418264643e+21       1.461591971638e+04       2.501711850904e-10       8.539157260592e+17       4.580878421455e-09       3.205785968747e+43       2.483188003457e+32       2.664988322508e+33       3.654820488491e-08       2.216206884969e+43       5.421992854007e+43       5.421992854007e+43       1.807330951239e+43      -9.111466545612e+51       1.239605307504e-05       9.639027995291e-01 
       5.779904200274e+13       2.262834877327e-25       8.019924280234e-09       7.206809211064e+21       1.461591971638e+04       2.528747745626e-10       8.447861575955e+17       4.630383781841e-09       3.070871421555e+43       2.404390111800e+32       2.580421442831e+33       3.654820488491e-08       2.122938478630e+43       5.193809900467e+43       5.193809900467e+43       1.731269966728e+43      -8.634698369197e+51       1.252448823391e-05       9.540182432333e-01 
       5.718108838624e+13       2.312007878210e-25       8.107235771604e-09       7.053531001229e+21       1.461591971638e+04       2.556075816125e-10       8.357541971483e+17       4.680424144588e-09       2.941634712878e+43       2.328092678313e+32       2.498538086035e+33       3.654820488491e-08       2.033595245378e+43       4.975229958529e+43       4.975229958529e+43       1.658409986085e+43      -8.182877646949e+51       1.265292339278e-05       9.443343559115e-01 
       5.656974156908e+13       2.362249442493e-25       8.194547262974e-09       6.903512793001e+21       1.461591971638e+04       2.583699219931e-10       8.268188011497e+17       4.731005291408e-09       2.817836892574e+43       2.254216357078e+32       2.419253097090e+33       3.654820488491e-08       1.948011995474e+43       4.765848888312e+43       4.765848888312e+43       1.588616296016e+43      -7.754698974061e+51       1.278135855165e-05       9.348450882102e-01 
       5.596493091520e+13       2.413582792242e-25       8.283677743748e-09       6.756685250951e+21       1.461591971638e+04       2.611621148701e-10       8.179789371891e+17       4.782133066581e-09       2.699249066647e+43       2.182684320024e+32       2.342484023154e+33       3.654820488491e-08       1.866030491139e+43       4.565279558042e+43       4.565279558042e+43       1.521759852595e+43      -7.348925252564e+51       1.290979371053e-05       9.255446315258e-01 
       5.536658654378e+13       2.466031650990e-25       8.372808224522e-09       6.612980514312e+21       1.461591971638e+04       2.639844828580e-10       8.092335838936e+17       4.833813377438e-09       2.585651974035e+43       2.113422177033e+32       2.268151027825e+33       3.654820488491e-08       1.787499153984e+43       4.373151128267e+43       4.373151128267e+43       1.457717042673e+43      -6.964384117091e+51       1.303822886940e-05       9.164274061072e-01 
       5.477463932109e+13       2.519620261511e-25       8.463757694699e-09       6.472332165615e+21       1.461591971637e+04       2.668373520581e-10       8.005817308104e+17       4.886052195274e-09       2.476835581215e+43       2.046357898574e+32       2.196176808111e+33       3.654820488491e-08       1.712272784751e+43       4.189108366206e+43       4.189108366206e+43       1.396369455322e+43      -6.599964547669e+51       1.316666402828e-05       9.074880499401e-01 
       5.418902085255e+13       2.574373389302e-25       8.554707164876e-09       6.334675199995e+21       1.461591971637e+04       2.697210520955e-10       7.920223782898e+17       4.938855555782e-09       2.372598693860e+43       1.981421740797e+32       2.126486514044e+33       3.654820488491e-08       1.640212294851e+43       4.012810988943e+43       4.012810988943e+43       1.337603662903e+43      -6.254613659747e+51       1.329509918716e-05       8.987214081798e-01 
       5.360966347481e+13       2.630316342355e-25       8.647475624457e-09       6.199945995141e+21       1.461591971637e+04       2.726359161579e-10       7.835545373697e+17       4.992229560020e-09       2.272748584847e+43       1.918546173003e+32       2.059007670836e+33       3.654820488491e-08       1.571184449194e+43       3.843933034266e+43       3.843933034266e+43       1.281311011347e+43      -5.927333662196e+51       1.342353434605e-05       8.901225232922e-01 
       5.303650024796e+13       2.687474974652e-25       8.740244084038e-09       6.068082281897e+21       1.461591971637e+04       2.755822810337e-10       7.751772296616e+17       5.046180374858e-09       2.177100637917e+43       1.857665807413e+32       1.993670103507e+33       3.654820488491e-08       1.505061619852e+43       3.682162257988e+43       3.682162257988e+43       1.227387419257e+43      -5.617178974475e+51       1.355196950494e-05       8.816866256545e-01 
       5.246946494773e+13       2.745875704555e-25       8.834831533022e-09       5.939023115481e+21       1.461591971637e+04       2.785604871506e-10       7.668894872372e+17       5.100714233886e-09       2.085478006332e+43       1.798717331171e+32       1.930405863910e+33       3.654820488491e-08       1.441721550079e+43       3.527199556622e+43       3.527199556622e+43       1.175733185470e+43      -5.323253494658e+51       1.368040466383e-05       8.734091247724e-01 
       5.190849205793e+13       2.805545523780e-25       8.929418982007e-09       5.812708847315e+21       1.461591971637e+04       2.815708786158e-10       7.586903525168e+17       5.155837438041e-09       1.997711285894e+43       1.741639440498e+32       1.869149160066e+33       3.654820488491e-08       1.381047128267e+43       3.378758414366e+43       3.378758414366e+43       1.126252804720e+43      -5.044708010401e+51       1.380883982272e-05       8.652856009318e-01 
       5.135351676279e+13       2.866512009729e-25       9.025825420395e-09       5.689081097459e+21       1.461591971637e+04       2.846138032549e-10       7.505788781585e+17       5.211556356327e-09       1.913638201732e+43       1.686372776941e+32       1.809836287742e+33       3.654820488491e-08       1.322926171417e+43       3.236564373347e+43       3.236564373347e+43       1.078854791050e+43      -4.780737745392e+51       1.393727498162e-05       8.573117973276e-01 
       5.080447493954e+13       2.928803341305e-25       9.124050848186e-09       5.568082727628e+21       1.461591971637e+04       2.876896126526e-10       7.425541269489e+17       5.267877426643e-09       1.833103308263e+43       1.632859865641e+32       1.752405564205e+33       3.654820488491e-08       1.267251217716e+43       3.100354526171e+43       3.100354526171e+43       1.033451508660e+43      -4.530580034185e+51       1.406571014051e-05       8.494836126441e-01 
       5.026130315096e+13       2.992448306417e-25       9.222276275977e-09       5.449657814784e+21       1.461591971637e+04       2.907986621930e-10       7.346151716947e+17       5.324807156365e-09       1.755957701787e+43       1.581045055565e+32       1.696797264071e+33       3.654820488491e-08       1.213919327851e+43       2.969877029824e+43       2.969877029824e+43       9.899590098794e+42      -4.293512118698e+51       1.419414529940e-05       8.417970939901e-01 
       4.972393863805e+13       3.057476322793e-25       9.322320693173e-09       5.333751625290e+21       1.461591971637e+04       2.939413111010e-10       7.267610951157e+17       5.382352123316e-09       1.682058745171e+43       1.530874461627e+32       1.642953557195e+33       3.654820488491e-08       1.162831894678e+43       2.844890640029e+43       2.844890640029e+43       9.482968799498e+42      -4.068849060013e+51       1.432258045829e-05       8.342484302836e-01 
       4.919231931283e+13       3.123917442513e-25       9.422365110368e-09       5.220310589614e+21       1.461591971637e+04       2.971179224835e-10       7.189909897386e+17       5.440518976264e-09       1.611269804123e+43       1.482295908655e+32       1.590818448529e+33       3.654820488491e-08       1.113894460907e+43       2.725164265203e+43       2.725164265203e+43       9.083880883432e+42      -3.855941759444e+51       1.445101561719e-05       8.268339459040e-01 
       4.866638375110e+13       3.191802376120e-25       9.524228516966e-09       5.109282277566e+21       1.461591971637e+04       3.003288633716e-10       7.113039577924e+17       5.499314435986e-09       1.543459994564e+43       1.435258877125e+32       1.540337719894e+33       3.654820488491e-08       1.067016544452e+43       2.610476539185e+43       2.610476539185e+43       8.701588463388e+42      -3.654175083157e+51       1.457945077609e-05       8.195500947755e-01 
       4.814607118538e+13       3.261162496290e-25       9.627910912968e-09       5.000615374071e+21       1.461591971637e+04       3.035745047627e-10       7.036991111043e+17       5.558745295740e-09       1.478503940634e+43       1.389714450629e+32       1.491458873590e+33       3.654820488491e-08       1.022111471143e+43       2.500615411939e+43       2.500615411939e+43       8.335384705921e+42      -3.462966084916e+51       1.470788593499e-05       8.123934546613e-01 
