# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   12       1.076275308037e-10       4.783377605845e-16       1.120419292519e-13       0.000000000000e+00       7.435467367639e-10       6.235112143421e-11       1.499472611742e-14 
   13       1.085463085305e-10       4.402587649000e-16       1.164009501397e-13       0.000000000000e+00       6.553539344585e-10       5.569135183226e-11      -2.806830275517e-14 
   14       1.097092081669e-10       4.329743644269e-16       1.232531132636e-13       0.000000000000e+00       5.819633373463e-10       4.992269149204e-11      -5.262040073054e-14 
   15       1.110539112184e-10       4.316818978691e-16       1.304298525788e-13       0.000000000000e+00       5.201804673735e-10       4.507362261060e-11      -5.824297749798e-14 
   16       1.125196541737e-10       4.305097495918e-16       1.369731044062e-13       0.000000000000e+00       4.676440189285e-10       4.089675473310e-11      -4.978670294509e-14 
   17       1.140947099088e-10       4.421029772342e-16       1.428386625908e-13       0.000000000000e+00       4.225709915295e-10       3.724220249337e-11      -3.422341980342e-14 
   18       1.157758699586e-10       4.814837739364e-16       1.486366575812e-13       0.000000000000e+00       3.834454543166e-10       3.404446515147e-11      -1.848666370105e-14 
   19       1.175679516912e-10       5.513670031783e-16       1.550256720436e-13       0.000000000000e+00       3.496484287251e-10       3.126247138824e-11      -6.538410993306e-15 
   20       1.194238540333e-10       6.487646508574e-16       1.626134940982e-13       0.000000000000e+00       3.198788567004e-10       2.878874982011e-11      -1.233711494229e-15 
   21       1.213411196680e-10       7.702759932597e-16       1.714442178741e-13       0.000000000000e+00       2.936701552140e-10       2.658314562084e-11      -2.132023706355e-15 
   22       1.233044413417e-10       9.115003130185e-16       1.812432321743e-13       0.000000000000e+00       2.703964753270e-10       2.459602819815e-11      -7.094424143020e-15 
   23       1.253260543290e-10       1.070587763206e-15       1.915211053746e-13       0.000000000000e+00       2.497385215501e-10       2.282421389100e-11      -1.372910915703e-14 
   24       1.274066875305e-10       1.245980659675e-15       2.016170224916e-13       0.000000000000e+00       2.312194724800e-10       2.125376650083e-11      -1.934051443389e-14 
   25       1.295484422115e-10       1.435800230480e-15       2.109505674100e-13       0.000000000000e+00       2.146217378099e-10       1.985022639269e-11      -2.251584319567e-14 
   26       1.317389841652e-10       1.638688433805e-15       2.189806670918e-13       0.000000000000e+00       1.996451810087e-10       1.856056912766e-11      -2.246965169313e-14 
   27       1.339751337648e-10       1.857915066532e-15       2.255734353624e-13       0.000000000000e+00       1.861105540883e-10       1.737277956328e-11      -1.991899889986e-14 
   28       1.362477506022e-10       2.098298136679e-15       2.307738382144e-13       0.000000000000e+00       1.737850547258e-10       1.628046543644e-11      -1.618919732822e-14 
   29       1.385642427051e-10       2.362425136260e-15       2.347594550263e-13       0.000000000000e+00       1.626058519529e-10       1.528613717680e-11      -1.221768710227e-14 
   30       1.409257991389e-10       2.652347192199e-15       2.378183530211e-13       0.000000000000e+00       1.524529841970e-10       1.438679877066e-11      -9.001700187146e-15 
   31       1.433234015225e-10       2.969953674788e-15       2.402522313049e-13       0.000000000000e+00       1.431195467468e-10       1.357074465615e-11      -7.494254462072e-15 
   32       1.457594176067e-10       3.315805144856e-15       2.420589219868e-13       0.000000000000e+00       1.345574941995e-10       1.282885201012e-11      -7.563220089349e-15 
   33       1.482315171754e-10       3.689825970215e-15       2.431306711040e-13       0.000000000000e+00       1.267065102645e-10       1.214576083384e-11      -8.627994988450e-15 
   34       1.507305226087e-10       4.091813129492e-15       2.433263348951e-13       0.000000000000e+00       1.194569893688e-10       1.150234370178e-11      -1.000941478529e-14 
   35       1.532570899271e-10       4.522260683998e-15       2.424455752108e-13       0.000000000000e+00       1.127717677926e-10       1.089774235506e-11      -1.126561439401e-14 
   36       1.558091735086e-10       4.981803238002e-15       2.402407405494e-13       0.000000000000e+00       1.065970690465e-10       1.033423445768e-11      -1.195959014025e-14 
   37       1.583815191662e-10       5.471072671475e-15       2.364768594289e-13       0.000000000000e+00       1.008524222270e-10       9.811627428924e-12      -1.170795391896e-14 
   38       1.609819860042e-10       5.990972611506e-15       2.311246962288e-13       0.000000000000e+00       9.552300299514e-11       9.329013217434e-12      -1.067189842573e-14 
   39       1.636195931963e-10       6.542491794632e-15       2.242315931886e-13       0.000000000000e+00       9.059199260258e-11       8.883110142798e-12      -9.231961827267e-15 
   40       1.662995588356e-10       7.126631455633e-15       2.158719918325e-13       0.000000000000e+00       8.601249844025e-11       8.467448712351e-12      -7.864628553414e-15 
   41       1.690230383784e-10       7.744362779903e-15       2.061277841149e-13       0.000000000000e+00       8.172388951862e-11       8.074516741978e-12      -7.024185946190e-15 
   42       1.717873523540e-10       8.396481003694e-15       1.950175296326e-13       0.000000000000e+00       7.771350481202e-11       7.703681095204e-12      -6.727005258540e-15 
   43       1.745850522476e-10       9.083704938004e-15       1.825470972929e-13       0.000000000000e+00       7.397061758667e-11       7.355392059009e-12      -6.842456376697e-15 
   44       1.774032830810e-10       9.806713818288e-15       1.687292986493e-13       0.000000000000e+00       7.046791446838e-11       7.028890741816e-12      -7.203368503854e-15 
   45       1.802289306564e-10       1.056612259137e-14       1.535678746212e-13       0.000000000000e+00       6.717123422934e-11       6.722658952063e-12      -7.638861214760e-15 
   46       1.830669580942e-10       1.136240445810e-14       1.370031657849e-13       0.000000000000e+00       6.407536610252e-11       6.436171915059e-12      -8.089983052154e-15 
   47       1.859267861950e-10       1.219594120941e-14       1.189506190649e-13       0.000000000000e+00       6.117670878953e-11       6.168494359105e-12      -8.524716755853e-15 
   48       1.888170483006e-10       1.306704007260e-14       9.931496553527e-14       0.000000000000e+00       5.846247587894e-11       5.917703834451e-12      -8.905562865408e-15 
   49       1.917454629029e-10       1.397593009168e-14       7.798953056770e-14       0.000000000000e+00       5.591001295987e-11       5.680819563432e-12      -9.189254551051e-15 
   50       1.947177116253e-10       1.492279912181e-14       5.487684245476e-14       0.000000000000e+00       5.349361552284e-11       5.454698640690e-12      -9.342174488525e-15 
   51       1.977340096679e-10       1.590792504882e-14       2.995865349730e-14       0.000000000000e+00       5.120874868693e-11       5.239176485590e-12      -9.392200475739e-15 
   52       2.007913842458e-10       1.693157393089e-14       3.243732897673e-15       0.000000000000e+00       4.905322123281e-11       5.034655843214e-12      -9.390439790499e-15 
   53       2.038844177893e-10       1.799396082945e-14      -2.525146552323e-14       0.000000000000e+00       4.701993732123e-11       4.841188918659e-12      -9.397200114790e-15 
   54       2.070050737471e-10       1.909524810073e-14      -5.550249089710e-14       0.000000000000e+00       4.509656658497e-11       4.658451749533e-12      -9.482443285440e-15 
   55       2.101454432163e-10       2.023556736675e-14      -8.748770788271e-14       0.000000000000e+00       4.326929798560e-11       4.485887163960e-12      -9.706619200095e-15 
   56       2.133071829208e-10       2.141509573353e-14      -1.212245956120e-13       0.000000000000e+00       4.153594920502e-11       4.323233952664e-12      -1.005655244267e-14 
   57       2.164941167099e-10       2.263399551466e-14      -1.567419189376e-13       0.000000000000e+00       3.989553604814e-11       4.170084266001e-12      -1.049442329917e-14 
   58       2.197094610664e-10       2.389239144199e-14      -1.940695118617e-13       0.000000000000e+00       3.834430692302e-11       4.025707901562e-12      -1.097568826619e-14 
   59       2.229557647083e-10       2.519036987976e-14      -2.332383985486e-13       0.000000000000e+00       3.687557204046e-11       3.889033244935e-12      -1.144876939202e-14 
   60       2.262348481903e-10       2.652797803875e-14      -2.742809143376e-13       0.000000000000e+00       3.547953261351e-11       3.758628210461e-12      -1.185474361781e-14 
   61       2.295479943959e-10       2.790513611166e-14      -3.172230118876e-13       0.000000000000e+00       3.414599717126e-11       3.633083241173e-12      -1.214038419562e-14 
   62       2.328967066169e-10       2.932135241073e-14      -3.620588877834e-13       0.000000000000e+00       3.287362937710e-11       3.512303885197e-12      -1.230140844486e-14 
   63       2.362820142293e-10       3.077594260417e-14      -4.087708494191e-13       0.000000000000e+00       3.166248234088e-11       3.396475851427e-12      -1.234843032759e-14 
   64       2.397041854186e-10       3.226810767416e-14      -4.573365028667e-13       0.000000000000e+00       3.051121704882e-11       3.285682374831e-12      -1.229457572742e-14 
   65       2.431626747416e-10       3.379693036798e-14      -5.077286259291e-13       0.000000000000e+00       2.941702316896e-11       3.179897914251e-12      -1.215559544197e-14 
   66       2.466560706887e-10       3.536137164921e-14      -5.599150411932e-13       0.000000000000e+00       2.837553985673e-11       3.078981850189e-12      -1.194997817527e-14 
   67       2.501820432461e-10       3.696026714896e-14      -6.138584890826e-13       0.000000000000e+00       2.738077656034e-11       2.982672182611e-12      -1.169906353019e-14 
   68       2.537382951803e-10       3.859249223762e-14      -6.695229409268e-13       0.000000000000e+00       2.642670926968e-11       2.890668471923e-12      -1.142344499364e-14 
   69       2.573257569398e-10       4.025750401355e-14      -7.268943073605e-13       0.000000000000e+00       2.551262187365e-11       2.802914264747e-12      -1.113107996445e-14 
   70       2.609459478972e-10       4.195490326490e-14      -7.859637172174e-13       0.000000000000e+00       2.463870980677e-11       2.719360836425e-12      -1.082696241912e-14 
   71       2.646000036183e-10       4.368427631596e-14      -8.467214858622e-13       0.000000000000e+00       2.380446467451e-11       2.639879063541e-12      -1.051663753494e-14 
   72       2.682886490947e-10       4.544519579089e-14      -9.091571529502e-13       0.000000000000e+00       2.300863790900e-11       2.564255404145e-12      -1.020621979735e-14 
   73       2.720121719764e-10       4.723722137748e-14      -9.732595201864e-13       0.000000000000e+00       2.224920442476e-11       2.492187877987e-12      -9.902411107246e-15 
   74       2.757703958051e-10       4.905990059081e-14      -1.039016689085e-12       0.000000000000e+00       2.152332627435e-11       2.423282046740e-12      -9.612518888333e-15 
   75       2.795626532460e-10       5.091276953705e-14      -1.106416098728e-12       0.000000000000e+00       2.082731630414e-11       2.357046994236e-12      -9.344474194443e-15 
   76       2.833882368329e-10       5.279523760595e-14      -1.175441383041e-12       0.000000000000e+00       2.015755093673e-11       2.293013622388e-12      -9.105134254601e-15 
   77       2.872479052634e-10       5.470621558490e-14      -1.246062197524e-12       0.000000000000e+00       1.951348102313e-11       2.231123329196e-12      -8.894792722515e-15 
   78       2.911426044290e-10       5.664442080216e-14      -1.318242597353e-12       0.000000000000e+00       1.889510655465e-11       2.171403234232e-12      -8.711696590937e-15 
   79       2.950729975709e-10       5.860848559164e-14      -1.391944026283e-12       0.000000000000e+00       1.830205963529e-11       2.113848663621e-12      -8.553656148484e-15 
   80       2.990394483042e-10       6.059695567654e-14      -1.467125289176e-12       0.000000000000e+00       1.773358760013e-11       2.058421638443e-12      -8.418027907971e-15 
   81       3.030420036425e-10       6.260828855291e-14      -1.543742524553e-12       0.000000000000e+00       1.718853613362e-11       2.005049363149e-12      -8.301697534760e-15 
   82       3.070803770227e-10       6.464085187330e-14      -1.621749177127e-12       0.000000000000e+00       1.666533238786e-11       1.953622713976e-12      -8.201062775095e-15 
   83       3.111539313287e-10       6.669292183028e-14      -1.701095970348e-12       0.000000000000e+00       1.616196810098e-11       1.903994727349e-12      -8.112016384441e-15 
   84       3.152619850535e-10       6.876277658763e-14      -1.781733222667e-12       0.000000000000e+00       1.567648599473e-11       1.856019591547e-12      -8.030664006277e-15 
   85       3.194048262831e-10       7.084899791082e-14      -1.863618297666e-12       0.000000000000e+00       1.520856859352e-11       1.809680359742e-12      -7.955651942330e-15 
   86       3.235828364672e-10       7.295021680933e-14      -1.946709344402e-12       0.000000000000e+00       1.475818307083e-11       1.764979736090e-12      -7.886195771510e-15 
   87       3.277961708537e-10       7.506502291640e-14      -2.030963075246e-12       0.000000000000e+00       1.432509308947e-11       1.721900636316e-12      -7.821375059947e-15 
   88       3.320447469440e-10       7.719196447004e-14      -2.116334777817e-12       0.000000000000e+00       1.390885037835e-11       1.680405356851e-12      -7.760128641438e-15 
   89       3.363282329485e-10       7.932954829408e-14      -2.202778326911e-12       0.000000000000e+00       1.350878630929e-11       1.640434743970e-12      -7.701249897898e-15 
   90       3.406460362418e-10       8.147623977918e-14      -2.290246196436e-12       0.000000000000e+00       1.312400347378e-11       1.601907362931e-12      -7.643382039809e-15 
   91       3.449972918180e-10       8.363046286391e-14      -2.378689471338e-12       0.000000000000e+00       1.275336725982e-11       1.564718667114e-12      -7.585013386665e-15 
   92       3.493808507464e-10       8.579060001573e-14      -2.468057859538e-12       0.000000000000e+00       1.239549742867e-11       1.528740167159e-12      -7.524472647422e-15 
   93       3.537956205508e-10       8.795500373192e-14      -2.558299620760e-12       0.000000000000e+00       1.204909434895e-11       1.493850783564e-12      -7.460344801777e-15 
   94       3.582416699847e-10       9.012203306208e-14      -2.649361314875e-12       0.000000000000e+00       1.171399212070e-11       1.460038103155e-12      -7.392800544529e-15 
   95       3.627192698425e-10       9.229002256906e-14      -2.741188037594e-12       0.000000000000e+00       1.139024900462e-11       1.427310886279e-12      -7.322458994135e-15 
   96       3.672285492169e-10       9.445727143593e-14      -2.833723510838e-12       0.000000000000e+00       1.107782309945e-11       1.395667856403e-12      -7.249985947534e-15 
   97       3.717694887843e-10       9.662204360507e-14      -2.926910093529e-12       0.000000000000e+00       1.077656851263e-11       1.365097311028e-12      -7.176094934114e-15 
   98       3.763419140916e-10       9.878256791736e-14      -3.020688792381e-12       0.000000000000e+00       1.048623153082e-11       1.335576732608e-12      -7.101548269676e-15 
   99       3.809454888421e-10       1.009370382514e-13      -3.114999272687e-12       0.000000000000e+00       1.020644679050e-11       1.307072399463e-12      -7.027158110407e-15 
  100       3.855797081815e-10       1.030836136625e-13      -3.209779869117e-12       0.000000000000e+00       9.936733448565e-12       1.279538996692e-12      -6.953787506842e-15 
  101       3.902438919843e-10       1.052204185222e-13      -3.304967596499e-12       0.000000000000e+00       9.676491352872e-12       1.252919227096e-12      -6.882351457831e-15 
  102       3.949371781400e-10       1.073455426570e-13      -3.400498160619e-12       0.000000000000e+00       9.424997212838e-12       1.227143422084e-12      -6.813817964513e-15 
  103       3.996585158390e-10       1.094570414879e-13      -3.496305969002e-12       0.000000000000e+00       9.181400770011e-12       1.202129152595e-12      -6.749209084273e-15 
  104       4.044068785671e-10       1.115529835483e-13      -3.592324859630e-12       0.000000000000e+00       8.944916755091e-12       1.177800085568e-12      -6.689357344063e-15 
  105       4.091819503171e-10       1.136316000504e-13      -3.688490375930e-12       0.000000000000e+00       8.715438538818e-12       1.154146292378e-12      -6.634135235377e-15 
  106       4.139835199895e-10       1.156911558764e-13      -3.784737820651e-12       0.000000000000e+00       8.493000623143e-12       1.131171399753e-12      -6.583123115630e-15 
  107       4.188112657141e-10       1.177299046558e-13      -3.881001583838e-12       0.000000000000e+00       8.277588599529e-12       1.108873896259e-12      -6.535842939582e-15 
  108       4.236647505512e-10       1.197460894252e-13      -3.977215161513e-12       0.000000000000e+00       8.069137471035e-12       1.087246954707e-12      -6.491756624951e-15 
  109       4.285434181913e-10       1.217379432879e-13      -4.073311174355e-12       0.000000000000e+00       7.867529974393e-12       1.066278254558e-12      -6.450264418013e-15 
  110       4.334465886563e-10       1.237036900742e-13      -4.169221386382e-12       0.000000000000e+00       7.672594902080e-12       1.045949804326e-12      -6.410703259218e-15 
  111       4.383734539999e-10       1.256415450004e-13      -4.264876723625e-12       0.000000000000e+00       7.484105424401e-12       1.026237763987e-12      -6.372345148796e-15 
  112       4.433230740080e-10       1.275497153295e-13      -4.360207292815e-12       0.000000000000e+00       7.301777411565e-12       1.007112267379e-12      -6.334395512362e-15 
  113       4.482943718991e-10       1.294264010304e-13      -4.455142400056e-12       0.000000000000e+00       7.125267755762e-12       9.885372446113e-13      -6.295991566529e-15 
  114       4.532861300253e-10       1.312697954381e-13      -4.549610569509e-12       0.000000000000e+00       6.954172693238e-12       9.704702444679e-13      -6.256200684514e-15 
  115       4.582969855723e-10       1.330780859132e-13      -4.643539562069e-12       0.000000000000e+00       6.788026126379e-12       9.528622568120e-13      -6.214018761747e-15 
  116       4.633256208720e-10       1.348494967191e-13      -4.736857190059e-12       0.000000000000e+00       6.626401308888e-12       9.356687752243e-13      -6.168594502942e-15 
  117       4.683713697798e-10       1.365824221569e-13      -4.829493833730e-12       0.000000000000e+00       6.469233514175e-12       9.188848904824e-13      -6.119936713687e-15 
  118       4.734336772907e-10       1.382753109313e-13      -4.921380267221e-12       0.000000000000e+00       6.316533629081e-12       9.025141501500e-13      -6.068290333311e-15 
  119       4.785119089737e-10       1.399266264040e-13      -5.012446915364e-12       0.000000000000e+00       6.168287545307e-12       8.865576227580e-13      -6.013918567084e-15 
  120       4.836053483928e-10       1.415348476265e-13      -5.102623879398e-12       0.000000000000e+00       6.024455395400e-12       8.710138195922e-13      -5.957103249368e-15 
  121       4.887131945282e-10       1.430984703733e-13      -5.191840962687e-12       0.000000000000e+00       5.884970788736e-12       8.558786164821e-13      -5.898145206755e-15 
  122       4.938345591980e-10       1.446160081750e-13      -5.280027696445e-12       0.000000000000e+00       5.749740047516e-12       8.411451755884e-13      -5.837364621217e-15 
  123       4.989684644790e-10       1.460859933513e-13      -5.367113365442e-12       0.000000000000e+00       5.618641442739e-12       8.268038671918e-13      -5.775101393250e-15 
  124       5.041138401281e-10       1.475069780443e-13      -5.453027033732e-12       0.000000000000e+00       5.491524430202e-12       8.128421914807e-13      -5.711715505021e-15 
  125       5.092695210035e-10       1.488775352514e-13      -5.537697570367e-12       0.000000000000e+00       5.368208886474e-12       7.992447003395e-13      -5.647587383514e-15 
  126       5.144342444860e-10       1.501962598583e-13      -5.621053675112e-12       0.000000000000e+00       5.248484344894e-12       7.859929191371e-13      -5.583118263671e-15 
  127       5.196066479002e-10       1.514617696724e-13      -5.703023904169e-12       0.000000000000e+00       5.132109231548e-12       7.730652685145e-13      -5.518730551545e-15 
  128       5.247852659358e-10       1.526727064556e-13      -5.783536695889e-12       0.000000000000e+00       5.018810101261e-12       7.604369861735e-13      -5.454868187437e-15 
  129       5.299686728569e-10       1.538277780651e-13      -5.862521142514e-12       0.000000000000e+00       4.908340080375e-12       7.480855956817e-13      -5.391910479269e-15 
  130       5.351559322470e-10       1.549258879069e-13      -5.939909346490e-12       0.000000000000e+00       4.800663066600e-12       7.360081573142e-13      -5.329902144002e-15 
  131       5.403461919582e-10       1.559660217020e-13      -6.015634372446e-12       0.000000000000e+00       4.695788386353e-12       7.242057706558e-13      -5.268794199843e-15 
  132       5.455385422175e-10       1.569472089658e-13      -6.089629555098e-12       0.000000000000e+00       4.593713062293e-12       7.126781590802e-13      -5.208527587861e-15 
  133       5.507320140846e-10       1.578685243356e-13      -6.161828530304e-12       0.000000000000e+00       4.494421472976e-12       7.014236312311e-13      -5.149032915955e-15 
  134       5.559255779089e-10       1.587290888978e-13      -6.232165266118e-12       0.000000000000e+00       4.397885012497e-12       6.904390425020e-13      -5.090230202825e-15 
  135       5.611181417871e-10       1.595280715151e-13      -6.300574093849e-12       0.000000000000e+00       4.304061750146e-12       6.797197565178e-13      -5.032028621943e-15 
  136       5.663085500200e-10       1.602646901535e-13      -6.366989739117e-12       0.000000000000e+00       4.212896090051e-12       6.692596066143e-13      -4.974326245522e-15 
  137       5.714955815702e-10       1.609382132100e-13      -6.431347352905e-12       0.000000000000e+00       4.124318430827e-12       6.590508573200e-13      -4.917009788487e-15 
  138       5.766779485194e-10       1.615479608395e-13      -6.493582542620e-12       0.000000000000e+00       4.038244825230e-12       6.490841658355e-13      -4.859954352444e-15 
  139       5.818542945252e-10       1.620933062824e-13      -6.553631403147e-12       0.000000000000e+00       3.954576639797e-12       6.393485435152e-13      -4.803023169651e-15 
  140       5.870231932792e-10       1.625736771911e-13      -6.611430547904e-12       0.000000000000e+00       3.873200214503e-12       6.298313173471e-13      -4.746067346985e-15 
  141       5.921831469634e-10       1.629885569583e-13      -6.666917139900e-12       0.000000000000e+00       3.793986522405e-12       6.205180914337e-13      -4.688925609919e-15 
  142       5.973325847083e-10       1.633374860431e-13      -6.720028922791e-12       0.000000000000e+00       3.716790829292e-12       6.113927084729e-13      -4.631424046485e-15 
  143       6.024698610496e-10       1.636200632993e-13      -6.770704251934e-12       0.000000000000e+00       3.641452353332e-12       6.024372112379e-13      -4.573375851246e-15 
  144       6.075933832330e-10       1.638359703363e-13      -6.818882730776e-12       0.000000000000e+00       3.567827773272e-12       5.936357278085e-13      -4.514625516298e-15 
  145       6.127020105302e-10       1.639850445097e-13      -6.864507125160e-12       0.000000000000e+00       3.495896194683e-12       5.849866402728e-13      -4.455186854892e-15 
  146       6.177946915403e-10       1.640672156832e-13      -6.907521697663e-12       0.000000000000e+00       3.425663933163e-12       5.764915480579e-13      -4.395118161734e-15 
  147       6.228703380831e-10       1.640824852874e-13      -6.947871653430e-12       0.000000000000e+00       3.357131450481e-12       5.681514360756e-13      -4.334478987241e-15 
  148       6.279278243965e-10       1.640309277788e-13      -6.985503174720e-12       0.000000000000e+00       3.290293208753e-12       5.599666587542e-13      -4.273330136952e-15 
  149       6.329659863344e-10       1.639126921003e-13      -7.020363455433e-12       0.000000000000e+00       3.225137524626e-12       5.519369240687e-13      -4.211733670938e-15 
  150       6.379836205644e-10       1.637280031399e-13      -7.052400735651e-12       0.000000000000e+00       3.161646423459e-12       5.440612775720e-13      -4.149752903217e-15 
  151       6.429794837659e-10       1.634771631910e-13      -7.081564336166e-12       0.000000000000e+00       3.099795493502e-12       5.363380864258e-13      -4.087452401168e-15 
  152       6.479522918274e-10       1.631605534117e-13      -7.107804693023e-12       0.000000000000e+00       3.039553740076e-12       5.287650234313e-13      -4.024897984941e-15 
  153       6.529007190449e-10       1.627786352844e-13      -7.131073392049e-12       0.000000000000e+00       2.980883439756e-12       5.213390510603e-13      -3.962156726871e-15 
  154       6.578233973189e-10       1.623319520757e-13      -7.151323203389e-12       0.000000000000e+00       2.923739994547e-12       5.140564054861e-13      -3.899296950892e-15 
  155       6.627189153532e-10       1.618211302958e-13      -7.168508116045e-12       0.000000000000e+00       2.868071786072e-12       5.069125806142e-13      -3.836388231948e-15 
  156       6.675858178517e-10       1.612468811579e-13      -7.182583372404e-12       0.000000000000e+00       2.813820029743e-12       4.999023121132e-13      -3.773501395405e-15 
  157       6.724226047168e-10       1.606100020385e-13      -7.193505502781e-12       0.000000000000e+00       2.760918628950e-12       4.930195614461e-13      -3.710708516467e-15 
  158       6.772277302472e-10       1.599113779362e-13      -7.201232359948e-12       0.000000000000e+00       2.709294029237e-12       4.862574999006e-13      -3.648082919586e-15 
  159       6.819996023352e-10       1.591519829320e-13      -7.205723153669e-12       0.000000000000e+00       2.658865072484e-12       4.796084926203e-13      -3.585699177874e-15 
  160       6.867365816652e-10       1.583328816486e-13      -7.206938485241e-12       0.000000000000e+00       2.609542851087e-12       4.730640826359e-13      -3.523633112521e-15 
  161       6.914370886556e-10       1.574552103383e-13      -7.204840533426e-12       0.000000000000e+00       2.561248803769e-12       4.666170030556e-13      -3.461953054873e-15 
  162       6.960999365987e-10       1.565201152029e-13      -7.199393558253e-12       0.000000000000e+00       2.513971107493e-12       4.602674471343e-13      -3.400692765566e-15 
  163       7.007240265854e-10       1.555288113834e-13      -7.190563507983e-12       0.000000000000e+00       2.467713016970e-12       4.540173247455e-13      -3.339876108288e-15 
  164       7.053082421062e-10       1.544826041966e-13      -7.178317906656e-12       0.000000000000e+00       2.422475010144e-12       4.478682775058e-13      -3.279525531258e-15 
  165       7.098514487448e-10       1.533828905003e-13      -7.162625889331e-12       0.000000000000e+00       2.378254726305e-12       4.418216721372e-13      -3.219662026438e-15 
  166       7.143524938713e-10       1.522311600597e-13      -7.143458237312e-12       0.000000000000e+00       2.335046904194e-12       4.358785938290e-13      -3.160305088742e-15 
  167       7.188102063360e-10       1.510289969130e-13      -7.120787413381e-12       0.000000000000e+00       2.292843320110e-12       4.300398396003e-13      -3.101472675257e-15 
  168       7.232233961629e-10       1.497780807377e-13      -7.094587597030e-12       0.000000000000e+00       2.251632726023e-12       4.243059116623e-13      -3.043181164451e-15 
  169       7.275908542430e-10       1.484801882159e-13      -7.064834719693e-12       0.000000000000e+00       2.211400787676e-12       4.186770107801e-13      -2.985445315389e-15 
  170       7.319113520280e-10       1.471371944008e-13      -7.031506499975e-12       0.000000000000e+00       2.172130022695e-12       4.131530296352e-13      -2.928278226942e-15 
  171       7.361836412238e-10       1.457510740822e-13      -6.994582478887e-12       0.000000000000e+00       2.133799738700e-12       4.077335461875e-13      -2.871691297009e-15 
  172       7.404064534839e-10       1.443239031525e-13      -6.954044055077e-12       0.000000000000e+00       2.096385971408e-12       4.024178170378e-13      -2.815694181721e-15 
  173       7.445785001031e-10       1.428578599726e-13      -6.909874520058e-12       0.000000000000e+00       2.059861422745e-12       3.972047707898e-13      -2.760294754659e-15 
  174       7.486984717108e-10       1.413552267378e-13      -6.862059093444e-12       0.000000000000e+00       2.024195398953e-12       3.920930014122e-13      -2.705499066071e-15 
  175       7.527650379646e-10       1.398183908437e-13      -6.810584958179e-12       0.000000000000e+00       1.989353748696e-12       3.870807616011e-13      -2.651311302076e-15 
  176       7.567768472440e-10       1.382498462521e-13      -6.755441295771e-12       0.000000000000e+00       1.955298801170e-12       3.821659561422e-13      -2.597733743886e-15 
  177       7.607325263436e-10       1.366521948569e-13      -6.696619321519e-12       0.000000000000e+00       1.921989304211e-12       3.773461352729e-13      -2.544766727016e-15 
  178       7.646306801668e-10       1.350281478498e-13      -6.634112319751e-12       0.000000000000e+00       1.889380362400e-12       3.726184880446e-13      -2.492408600497e-15 
