# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   12       1.130261524335e-10       2.336634507348e-16       1.075601761483e-13       0.000000000000e+00       7.211668738937e-10       6.578933560818e-11       9.200264268939e-15 
   13       1.138164583561e-10       2.367892681490e-16       1.139773093433e-13       0.000000000000e+00       6.358929573910e-10       5.880107596895e-11      -1.416587793087e-14 
   14       1.147611301571e-10       2.600578840828e-16       1.222649719071e-13       0.000000000000e+00       5.649250382881e-10       5.268477548936e-11      -2.666813605531e-14 
   15       1.159180229175e-10       2.968603536085e-16       1.314607764408e-13       0.000000000000e+00       5.051732536497e-10       4.754192668833e-11      -2.860644397855e-14 
   16       1.171816908982e-10       3.460704400029e-16       1.410291398476e-13       0.000000000000e+00       4.543581483983e-10       4.314915293663e-11      -2.327787401238e-14 
   17       1.185667594191e-10       4.107737677377e-16       1.507951752686e-13       0.000000000000e+00       4.107571731885e-10       3.935731058744e-11      -1.482360275348e-14 
   18       1.200415852694e-10       4.937695350934e-16       1.607294243987e-13       0.000000000000e+00       3.729044791818e-10       3.599796252367e-11      -7.102339136232e-15 
   19       1.216060010841e-10       5.953409041111e-16       1.708958250646e-13       0.000000000000e+00       3.402029651498e-10       3.303294284379e-11      -1.989711412155e-15 
   20       1.232243126150e-10       7.145713818109e-16       1.813520629089e-13       0.000000000000e+00       3.113944636174e-10       3.040494778180e-11      -5.668444146139e-16 
   21       1.249072588773e-10       8.516583077317e-16       1.920196885070e-13       0.000000000000e+00       2.860284567496e-10       2.809396604034e-11      -2.282830531165e-15 
   22       1.266490061756e-10       1.007036573699e-15       2.027302053078e-13       0.000000000000e+00       2.634999627605e-10       2.605159018788e-11      -5.724290620396e-15 
   23       1.284515866826e-10       1.181535031076e-15       2.132719334920e-13       0.000000000000e+00       2.435003683345e-10       2.423807309000e-11      -9.553407392849e-15 
   24       1.302988963541e-10       1.376000988943e-15       2.233847327123e-13       0.000000000000e+00       2.255683280696e-10       2.259258588771e-11      -1.239202011996e-14 
   25       1.321968176911e-10       1.591059663134e-15       2.328251379452e-13       0.000000000000e+00       2.094940457850e-10       2.108721567362e-11      -1.371000409407e-14 
   26       1.341408771547e-10       1.827370934451e-15       2.413660814199e-13       0.000000000000e+00       1.949877991073e-10       1.969564616288e-11      -1.337166596633e-14 
   27       1.361225170070e-10       2.086491568134e-15       2.489493722477e-13       0.000000000000e+00       1.818763614219e-10       1.843157667326e-11      -1.184724665726e-14 
   28       1.381231332087e-10       2.370237411718e-15       2.555825075652e-13       0.000000000000e+00       1.699343502183e-10       1.730861516225e-11      -9.870529147164e-15 
   29       1.401503163671e-10       2.679876859160e-15       2.612723995548e-13       0.000000000000e+00       1.591011149716e-10       1.631105978611e-11      -7.956960771396e-15 
   30       1.422083367248e-10       3.016487096511e-15       2.660435169016e-13       0.000000000000e+00       1.492605548545e-10       1.539888296381e-11      -6.646610254007e-15 
   31       1.442914522925e-10       3.381109297627e-15       2.699204689664e-13       0.000000000000e+00       1.402122422959e-10       1.452574112789e-11      -6.427079951985e-15 
   32       1.464058911837e-10       3.774780224659e-15       2.728381360167e-13       0.000000000000e+00       1.319098482891e-10       1.369754065103e-11      -7.096931232641e-15 
   33       1.485534832976e-10       4.198504549619e-15       2.746970704066e-13       0.000000000000e+00       1.242951389470e-10       1.293464478084e-11      -8.151423761818e-15 
   34       1.507284852724e-10       4.653242851309e-15       2.753943665372e-13       0.000000000000e+00       1.172620672724e-10       1.225149231513e-11      -9.050244327636e-15 
   35       1.529311256704e-10       5.139913801594e-15       2.748540578722e-13       0.000000000000e+00       1.107748669996e-10       1.163934658246e-11      -9.616858025783e-15 
   36       1.551569592523e-10       5.659385386067e-15       2.730066166983e-13       0.000000000000e+00       1.047816516411e-10       1.107641863585e-11      -9.773700809212e-15 
   37       1.573973510788e-10       6.212474583539e-15       2.697880679337e-13       0.000000000000e+00       9.920460374602e-11       1.053895573232e-11      -9.475228391531e-15 
   38       1.596567417130e-10       6.799962955973e-15       2.651651597551e-13       0.000000000000e+00       9.402946720068e-11       1.002632351608e-11      -8.839686793599e-15 
   39       1.619399028307e-10       7.422579391122e-15       2.591188326048e-13       0.000000000000e+00       8.923997770309e-11       9.543607130025e-12      -8.064173085786e-15 
   40       1.642466138246e-10       8.080990967887e-15       2.516380004836e-13       0.000000000000e+00       8.479063807465e-11       9.094717361286e-12      -7.393285736149e-15 
   41       1.665735746547e-10       8.775822857233e-15       2.427132588027e-13       0.000000000000e+00       8.062260711665e-11       8.681656032618e-12      -7.055240188704e-15 
   42       1.689222121008e-10       9.507735143904e-15       2.323145709883e-13       0.000000000000e+00       7.672372023853e-11       8.302361611605e-12      -7.037873402095e-15 
   43       1.712924913333e-10       1.027736448198e-14       2.204069997109e-13       0.000000000000e+00       7.308371321117e-11       7.951926285030e-12      -7.244853757807e-15 
   44       1.736803013254e-10       1.108530026803e-14       2.069567226051e-13       0.000000000000e+00       6.967620804416e-11       7.622952057490e-12      -7.554797393355e-15 
   45       1.760803542442e-10       1.193206516477e-14       1.919307806823e-13       0.000000000000e+00       6.646816079959e-11       7.307708486679e-12      -7.848225232537e-15 
   46       1.784968118375e-10       1.281805505543e-14       1.752963671411e-13       0.000000000000e+00       6.345459772935e-11       7.005801821586e-12      -8.101710309859e-15 
   47       1.809351901791e-10       1.374357729317e-14       1.570212297432e-13       0.000000000000e+00       6.063208064666e-11       6.718490630853e-12      -8.319230563543e-15 
   48       1.833991706434e-10       1.470886319122e-14       1.370737813656e-13       0.000000000000e+00       5.798822903471e-11       6.446500878099e-12      -8.506183882587e-15 
   49       1.858904091333e-10       1.571406477099e-14       1.154230322175e-13       0.000000000000e+00       5.550105460553e-11       6.189979548170e-12      -8.669474531287e-15 
   50       1.884090524908e-10       1.675928428432e-14       9.203983451104e-14       0.000000000000e+00       5.314559874951e-11       5.948601760900e-12      -8.816699602698e-15 
   51       1.909558955784e-10       1.784467977137e-14       6.690117202800e-14       0.000000000000e+00       5.091751269109e-11       5.722033975904e-12      -8.953247539238e-15 
   52       1.935304799500e-10       1.897038253424e-14       3.998691773907e-14       0.000000000000e+00       4.881472764411e-11       5.509516359619e-12      -9.084561428387e-15 
   53       1.961302840837e-10       2.013646519826e-14       1.127861723615e-14       0.000000000000e+00       4.683039719353e-11       5.309682064832e-12      -9.217013166584e-15 
   54       1.987505658880e-10       2.134294000250e-14      -1.924051728880e-14       0.000000000000e+00       4.495257551984e-11       5.120518079869e-12      -9.357947532170e-15 
   55       2.013863878686e-10       2.258975622016e-14      -5.158402176527e-14       0.000000000000e+00       4.316787123047e-11       4.939919613612e-12      -9.513222897419e-15 
   56       2.040396425731e-10       2.387679558596e-14      -8.575694944243e-14       0.000000000000e+00       4.147420894554e-11       4.767604217132e-12      -9.679016968287e-15 
   57       2.067134965551e-10       2.520387273852e-14      -1.217598127940e-13       0.000000000000e+00       3.987067434871e-11       4.603604595239e-12      -9.848062611723e-15 
   58       2.094102897451e-10       2.657073428534e-14      -1.595900062096e-13       0.000000000000e+00       3.835365308859e-11       4.447701054630e-12      -1.001192057005e-14 
   59       2.121314629956e-10       2.797705705946e-14      -1.992417500169e-13       0.000000000000e+00       3.691666389697e-11       4.299405477844e-12      -1.016092600036e-14 
   60       2.148774856262e-10       2.942244637599e-14      -2.407060345047e-13       0.000000000000e+00       3.555019170686e-11       4.157945297232e-12      -1.028413501394e-14 
   61       2.176484453290e-10       3.090640805502e-14      -2.839713683686e-13       0.000000000000e+00       3.424433589236e-11       4.022498834249e-12      -1.037164736572e-14 
   62       2.204461365302e-10       3.242826109590e-14      -3.290263470023e-13       0.000000000000e+00       3.299782714406e-11       3.892999301330e-12      -1.042230469644e-14 
   63       2.232723143442e-10       3.398720221887e-14      -3.758575639772e-13       0.000000000000e+00       3.181074760419e-11       3.769483649678e-12      -1.043763324070e-14 
   64       2.261280231570e-10       3.558232784433e-14      -4.244488276384e-13       0.000000000000e+00       3.068181831685e-11       3.651849237716e-12      -1.041964165312e-14 
   65       2.290135451869e-10       3.721263151710e-14      -4.747811306500e-13       0.000000000000e+00       2.960832166785e-11       3.539845780678e-12      -1.037084294126e-14 
   66       2.319283490462e-10       3.887700133061e-14      -5.268326195424e-13       0.000000000000e+00       2.858602382455e-11       3.433067300205e-12      -1.029427639838e-14 
   67       2.348710383018e-10       4.057421735110e-14      -5.805785642575e-13       0.000000000000e+00       2.760909717566e-11       3.330944073941e-12      -1.019352953636e-14 
   68       2.378401506577e-10       4.230303532496e-14      -6.359925159899e-13       0.000000000000e+00       2.667168022121e-11       3.232896320736e-12      -1.007254432364e-14 
   69       2.408368585250e-10       4.406246325400e-14      -6.930501212134e-13       0.000000000000e+00       2.577309764511e-11       3.138849412528e-12      -9.934941281816e-15 
   70       2.438627257655e-10       4.585153649182e-14      -7.517260293185e-13       0.000000000000e+00       2.491356349412e-11       3.048809075517e-12      -9.784597205056e-15 
   71       2.469188763361e-10       4.766923605682e-14      -8.119927726364e-13       0.000000000000e+00       2.409260227274e-11       2.962705047641e-12      -9.625864859237e-15 
   72       2.500059646046e-10       4.951448826317e-14      -8.738207663760e-13       0.000000000000e+00       2.330901326157e-11       2.880387164634e-12      -9.463589398282e-15 
   73       2.531241456658e-10       5.138616435171e-14      -9.371783085614e-13       0.000000000000e+00       2.256083483568e-11       2.801621446081e-12      -9.303124780518e-15 
   74       2.562730456583e-10       5.328308012091e-14      -1.002031579969e-12       0.000000000000e+00       2.184530878291e-11       2.726086181470e-12      -9.150350185030e-15 
   75       2.594517320798e-10       5.520399555781e-14      -1.068344644066e-12       0.000000000000e+00       2.115884462226e-11       2.653368016249e-12      -9.011686428015e-15 
   76       2.626592325277e-10       5.714759176414e-14      -1.136079548475e-12       0.000000000000e+00       2.049791299505e-11       2.583066878117e-12      -8.892535428087e-15 
   77       2.658962657446e-10       5.911239769270e-14      -1.205196650871e-12       0.000000000000e+00       1.986199279606e-11       2.515141497497e-12      -8.792233779773e-15 
   78       2.691637737741e-10       6.109684931846e-14      -1.275654352677e-12       0.000000000000e+00       1.925109913650e-11       2.449620076278e-12      -8.708204489570e-15 
   79       2.724623834013e-10       6.309931033697e-14      -1.347409004795e-12       0.000000000000e+00       1.866488558690e-11       2.386495382322e-12      -8.637436626093e-15 
   80       2.757923877146e-10       6.511807132981e-14      -1.420414909620e-12       0.000000000000e+00       1.810262754686e-11       2.325723067388e-12      -8.576469399775e-15 
   81       2.791537276681e-10       6.715134892987e-14      -1.494624323067e-12       0.000000000000e+00       1.756320561480e-11       2.267219985036e-12      -8.521376242562e-15 
   82       2.825459736434e-10       6.919728498679e-14      -1.569987456585e-12       0.000000000000e+00       1.704508895765e-11       2.210862508543e-12      -8.467748887608e-15 
   83       2.859683070117e-10       7.125394573224e-14      -1.646452479178e-12       0.000000000000e+00       1.654631868067e-11       2.156484848817e-12      -8.410681448972e-15 
   84       2.894199175380e-10       7.331937636436e-14      -1.723966012877e-12       0.000000000000e+00       1.606498534054e-11       2.103922646171e-12      -8.345919034981e-15 
   85       2.929013116779e-10       7.539177702610e-14      -1.802474709123e-12       0.000000000000e+00       1.560078886799e-11       2.053155733430e-12      -8.273557244878e-15 
   86       2.964131883717e-10       7.746935460568e-14      -1.881923938628e-12       0.000000000000e+00       1.515370795895e-11       2.004186065940e-12      -8.194929632790e-15 
   87       2.999560312064e-10       7.955027000686e-14      -1.962257331325e-12       0.000000000000e+00       1.472352072116e-11       1.956993644376e-12      -8.111501301138e-15 
   88       3.035300969663e-10       8.163263824563e-14      -2.043416786674e-12       0.000000000000e+00       1.430979634884e-11       1.911535593553e-12      -8.024872552318e-15 
   89       3.071354041840e-10       8.371452854705e-14      -2.125342483980e-12       0.000000000000e+00       1.391188679739e-11       1.867745241249e-12      -7.936782540401e-15 
   90       3.107717216917e-10       8.579396444199e-14      -2.207972892701e-12       0.000000000000e+00       1.352891845803e-11       1.825531197019e-12      -7.849112922815e-15 
   91       3.144385571719e-10       8.786892386388e-14      -2.291244782764e-12       0.000000000000e+00       1.315978383251e-11       1.784776431015e-12      -7.763891512040e-15 
   92       3.181351457085e-10       8.993733924555e-14      -2.375093234876e-12       0.000000000000e+00       1.280313320771e-11       1.745337352803e-12      -7.683295927295e-15 
   93       3.218607263353e-10       9.199713594907e-14      -2.459452233243e-12       0.000000000000e+00       1.245769578552e-11       1.707077506444e-12      -7.609149592540e-15 
   94       3.256154441284e-10       9.404635395698e-14      -2.544256523297e-12       0.000000000000e+00       1.212331640325e-11       1.669976453597e-12      -7.541315088829e-15 
   95       3.293995632516e-10       9.608304474751e-14      -2.629440053739e-12       0.000000000000e+00       1.180006006883e-11       1.634035639468e-12      -7.479064789280e-15 
   96       3.332131836528e-10       9.810523520688e-14      -2.714935437087e-12       0.000000000000e+00       1.148789264673e-11       1.599244795644e-12      -7.421563709833e-15 
   97       3.370562335680e-10       1.001109282522e-13      -2.800673967990e-12       0.000000000000e+00       1.118667705500e-11       1.565581494090e-12      -7.367866192462e-15 
   98       3.409284620258e-10       1.020981034546e-13      -2.886585641528e-12       0.000000000000e+00       1.089616946233e-11       1.533010701129e-12      -7.316912588386e-15 
   99       3.448294313515e-10       1.040647176620e-13      -2.972599171526e-12       0.000000000000e+00       1.061601548508e-11       1.501484331439e-12      -7.267525941279e-15 
  100       3.487585096716e-10       1.060087056221e-13      -3.058642008857e-12       0.000000000000e+00       1.034574638433e-11       1.470940802038e-12      -7.218408670482e-15 
  101       3.527148634178e-10       1.079279806054e-13      -3.144640359748e-12       0.000000000000e+00       1.008477526296e-11       1.441304586274e-12      -7.168139254215e-15 
  102       3.566974498315e-10       1.098204350284e-13      -3.230519204093e-12       0.000000000000e+00       9.832393262649e-12       1.412485767818e-12      -7.115168912785e-15 
  103       3.607050094682e-10       1.116839410760e-13      -3.316202313754e-12       0.000000000000e+00       9.587765760941e-12       1.384379594646e-12      -7.057818291802e-15 
  104       3.647363385091e-10       1.135164062676e-13      -3.401613239642e-12       0.000000000000e+00       9.350122121554e-12       1.356891587171e-12      -6.994675879526e-15 
  105       3.687911637364e-10       1.153159473597e-13      -3.486678385364e-12       0.000000000000e+00       9.119362328580e-12       1.330017686032e-12      -6.925861697766e-15 
  106       3.728693723305e-10       1.170807412060e-13      -3.571324384844e-12       0.000000000000e+00       8.895525591409e-12       1.303774150014e-12      -6.851928928446e-15 
  107       3.769707382496e-10       1.188089731238e-13      -3.655477199231e-12       0.000000000000e+00       8.678602453501e-12       1.278172805521e-12      -6.773478507919e-15 
  108       3.810949178090e-10       1.204988381212e-13      -3.739062145857e-12       0.000000000000e+00       8.468533116387e-12       1.253220881388e-12      -6.691160224837e-15 
  109       3.852414452601e-10       1.221485421236e-13      -3.822003927188e-12       0.000000000000e+00       8.265205763679e-12       1.228920843678e-12      -6.605673818027e-15 
  110       3.894097283692e-10       1.237563032008e-13      -3.904226659774e-12       0.000000000000e+00       8.068454885075e-12       1.205270230490e-12      -6.517770074356e-15 
  111       3.935990439972e-10       1.253203527933e-13      -3.985653903210e-12       0.000000000000e+00       7.878059600361e-12       1.182261486764e-12      -6.428251926609e-15 
  112       3.978085336779e-10       1.268389369391e-13      -4.066208689079e-12       0.000000000000e+00       7.693741983425e-12       1.159881799081e-12      -6.337975551361e-15 
  113       4.020371991980e-10       1.283103175007e-13      -4.145813549912e-12       0.000000000000e+00       7.515165386254e-12       1.138112930468e-12      -6.247851466842e-15 
  114       4.062838981755e-10       1.297327733916e-13      -4.224390548142e-12       0.000000000000e+00       7.341932762947e-12       1.116931055207e-12      -6.158845630819e-15 
  115       4.105473396391e-10       1.311046018031e-13      -4.301861305050e-12       0.000000000000e+00       7.173584993718e-12       1.096306593631e-12      -6.071980538460e-15 
  116       4.148262652476e-10       1.324241706290e-13      -4.378147775320e-12       0.000000000000e+00       7.009701876402e-12       1.076211468549e-12      -5.988138054362e-15 
  117       4.191200273960e-10       1.336900803481e-13      -4.453174615623e-12       0.000000000000e+00       6.850222614001e-12       1.056642228552e-12      -5.907438365856e-15 
  118       4.234280734213e-10       1.349010242191e-13      -4.526867159713e-12       0.000000000000e+00       6.695161326490e-12       1.037599438939e-12      -5.829787232302e-15 
  119       4.277497635024e-10       1.360557405043e-13      -4.599150733763e-12       0.000000000000e+00       6.544507109947e-12       1.019080413157e-12      -5.755066846691e-15 
  120       4.320843678804e-10       1.371530141493e-13      -4.669950691906e-12       0.000000000000e+00       6.398223268321e-12       1.001079113231e-12      -5.683135180504e-15 
  121       4.364310640789e-10       1.381916784623e-13      -4.739192451785e-12       0.000000000000e+00       6.256246545195e-12       9.835860501821e-13      -5.613825328571e-15 
  122       4.407889341249e-10       1.391706167938e-13      -4.806801530093e-12       0.000000000000e+00       6.118486355552e-12       9.665881844578e-13      -5.546944853928e-15 
  123       4.451569617687e-10       1.400887642155e-13      -4.872703578122e-12       0.000000000000e+00       5.984824017539e-12       9.500688263508e-13      -5.482275132677e-15 
  124       4.495340297049e-10       1.409451092002e-13      -4.936824417310e-12       0.000000000000e+00       5.855111984231e-12       9.340075364256e-13      -5.419570698842e-15 
  125       4.539189167926e-10       1.417386953008e-13      -4.999090074780e-12       0.000000000000e+00       5.729173075396e-12       9.183800259415e-13      -5.358558589231e-15 
  126       4.583102952761e-10       1.424686228301e-13      -5.059426818892e-12       0.000000000000e+00       5.606799709261e-12       9.031580572766e-13      -5.298937688290e-15 
  127       4.627067280052e-10       1.431340505399e-13      -5.117761194786e-12       0.000000000000e+00       5.487753134274e-12       8.883093443522e-13      -5.240378072965e-15 
  128       4.671066656556e-10       1.437341973005e-13      -5.174020059926e-12       0.000000000000e+00       5.371762660872e-12       8.737974530561e-13      -5.182520357556e-15 
  129       4.715086101840e-10       1.442683839976e-13      -5.228131455840e-12       0.000000000000e+00       5.258584045941e-12       8.595895907089e-13      -5.125038119973e-15 
  130       4.759116313701e-10       1.447361608520e-13      -5.280027255951e-12       0.000000000000e+00       5.148183519446e-12       8.456811520992e-13      -5.067834314814e-15 
  131       4.803149019510e-10       1.451371973054e-13      -5.329640876743e-12       0.000000000000e+00       5.040572587922e-12       8.320736905351e-13      -5.010865269260e-15 
  132       4.847175348914e-10       1.454712450034e-13      -5.376906508723e-12       0.000000000000e+00       4.935750349838e-12       8.187672274760e-13      -4.954079331368e-15 
  133       4.891185817944e-10       1.457381397624e-13      -5.421759157953e-12       0.000000000000e+00       4.833703150644e-12       8.057602094081e-13      -4.897416666321e-15 
  134       4.935170313106e-10       1.459378035369e-13      -5.464134687578e-12       0.000000000000e+00       4.734404237803e-12       7.930494647193e-13      -4.840809052671e-15 
  135       4.979118075488e-10       1.460702463866e-13      -5.503969859353e-12       0.000000000000e+00       4.637813415838e-12       7.806301605739e-13      -4.784179678586e-15 
  136       5.023017684857e-10       1.461355684434e-13      -5.541202375177e-12       0.000000000000e+00       4.543876701366e-12       7.684957597882e-13      -4.727442938093e-15 
  137       5.066857043759e-10       1.461339618790e-13      -5.575770918615e-12       0.000000000000e+00       4.452525978141e-12       7.566379777049e-13      -4.670504227327e-15 
  138       5.110623361617e-10       1.460657128720e-13      -5.607615196433e-12       0.000000000000e+00       4.363678652093e-12       7.450467390688e-13      -4.613259740778e-15 
  139       5.154303138837e-10       1.459312035748e-13      -5.636675980123e-12       0.000000000000e+00       4.277237306367e-12       7.337101349013e-13      -4.555596267532e-15 
  140       5.197882150901e-10       1.457309140809e-13      -5.662895147436e-12       0.000000000000e+00       4.193089356364e-12       7.226143793758e-13      -4.497390987517e-15 
  141       5.241345432471e-10       1.454654243925e-13      -5.686215723904e-12       0.000000000000e+00       4.111106704781e-12       7.117437666924e-13      -4.438511267756e-15 
  142       5.284677261488e-10       1.451354163871e-13      -5.706581924377e-12       0.000000000000e+00       4.031145396647e-12       7.010806279535e-13      -4.378814458603e-15 
  143       5.327861143272e-10       1.447416757848e-13      -5.723939194547e-12       0.000000000000e+00       3.953045274369e-12       6.906052880381e-13      -4.318147689997e-15 
  144       5.370881144695e-10       1.442850987194e-13      -5.738234692165e-12       0.000000000000e+00       3.876663679536e-12       6.803005167707e-13      -4.256389760605e-15 
  145       5.413726078505e-10       1.437667080263e-13      -5.749418696494e-12       0.000000000000e+00       3.801981031240e-12       6.701654680424e-13      -4.193581889779e-15 
  146       5.456385703219e-10       1.431876423069e-13      -5.757443417399e-12       0.000000000000e+00       3.729005049066e-12       6.602030393187e-13      -4.129809528677e-15 
  147       5.498849402016e-10       1.425491534458e-13      -5.762262611806e-12       0.000000000000e+00       3.657737492998e-12       6.504154836015e-13      -4.065161462665e-15 
  148       5.541106174603e-10       1.418526086041e-13      -5.763831627756e-12       0.000000000000e+00       3.588174014125e-12       6.408043921326e-13      -3.999729849482e-15 
  149       5.583144629069e-10       1.410994922133e-13      -5.762107448460e-12       0.000000000000e+00       3.520304005353e-12       6.313706770985e-13      -3.933610257395e-15 
  150       5.624952973744e-10       1.402914079687e-13      -5.757048736358e-12       0.000000000000e+00       3.454110452118e-12       6.221145543344e-13      -3.866901703359e-15 
  151       5.666519009062e-10       1.394300808232e-13      -5.748615877171e-12       0.000000000000e+00       3.389569783097e-12       6.130355260288e-13      -3.799706691176e-15 
  152       5.707830119416e-10       1.385173589810e-13      -5.736771023960e-12       0.000000000000e+00       3.326651720914e-12       6.041323634275e-13      -3.732131249655e-15 
  153       5.748873265019e-10       1.375552158909e-13      -5.721478141178e-12       0.000000000000e+00       3.265319132857e-12       5.954030895383e-13      -3.664284970769e-15 
  154       5.789634973764e-10       1.365457522405e-13      -5.702703048731e-12       0.000000000000e+00       3.205527881586e-12       5.868449618348e-13      -3.596281047815e-15 
  155       5.830101333078e-10       1.354911979494e-13      -5.680413466030e-12       0.000000000000e+00       3.147226675842e-12       5.784544549612e-13      -3.528236313574e-15 
  156       5.870257981788e-10       1.343939141630e-13      -5.654579056049e-12       0.000000000000e+00       3.090356921162e-12       5.702272434365e-13      -3.460271278468e-15 
  157       5.910090101974e-10       1.332563952462e-13      -5.625171469378e-12       0.000000000000e+00       3.034852570585e-12       5.621581843584e-13      -3.392510168721e-15 
  158       5.949582410831e-10       1.320812707768e-13      -5.592164388283e-12       0.000000000000e+00       2.980639975369e-12       5.542413001082e-13      -3.325080964515e-15 
  159       5.988719152530e-10       1.308713075395e-13      -5.555533570758e-12       0.000000000000e+00       2.927637735695e-12       5.464697610548e-13      -3.258115438154e-15 
  160       6.027484090069e-10       1.296294115194e-13      -5.515256894583e-12       0.000000000000e+00       2.875756551383e-12       5.388358682590e-13      -3.191749192217e-15 
  161       6.065861669940e-10       1.283585603996e-13      -5.471314091737e-12       0.000000000000e+00       2.824917590070e-12       5.313327268324e-13      -3.126096688940e-15 
  162       6.103840648920e-10       1.270615901601e-13      -5.423685832748e-12       0.000000000000e+00       2.775109730568e-12       5.239594686204e-13      -3.061173776687e-15 
  163       6.141410773935e-10       1.257413933302e-13      -5.372354645189e-12       0.000000000000e+00       2.726337119942e-12       5.167164604700e-13      -2.996968353320e-15 
  164       6.178561635390e-10       1.244009884466e-13      -5.317305258333e-12       0.000000000000e+00       2.678601047747e-12       5.096036456738e-13      -2.933464682492e-15 
  165       6.215282664421e-10       1.230435217284e-13      -5.258524645782e-12       0.000000000000e+00       2.631899881939e-12       5.026205344521e-13      -2.870643316747e-15 
  166       6.251563130147e-10       1.216722687501e-13      -5.196002068097e-12       0.000000000000e+00       2.586229004778e-12       4.957661944357e-13      -2.808481020614e-15 
  167       6.287392136931e-10       1.202906361164e-13      -5.129729115433e-12       0.000000000000e+00       2.541580748739e-12       4.890392411495e-13      -2.746950693706e-15 
  168       6.322758621631e-10       1.189021631352e-13      -5.059699750168e-12       0.000000000000e+00       2.497944332420e-12       4.824378284943e-13      -2.686021293814e-15 
  169       6.357651350854e-10       1.175105234920e-13      -4.985910349535e-12       0.000000000000e+00       2.455305796443e-12       4.759596392302e-13      -2.625657760008e-15 
  170       6.392058918215e-10       1.161195269241e-13      -4.908359748250e-12       0.000000000000e+00       2.413647939371e-12       4.696018754592e-13      -2.565820935727e-15 
  171       6.425969741588e-10       1.147331208936e-13      -4.827049281150e-12       0.000000000000e+00       2.372950253607e-12       4.633612491081e-13      -2.506467491883e-15 
  172       6.459372060361e-10       1.133553922622e-13      -4.741982825817e-12       0.000000000000e+00       2.333188861306e-12       4.572339724114e-13      -2.447549849954e-15 
  173       6.492253932696e-10       1.119905689646e-13      -4.653166845213e-12       0.000000000000e+00       2.294336450281e-12       4.512157483936e-13      -2.389016105080e-15 
  174       6.524603232776e-10       1.106430216825e-13      -4.560610430312e-12       0.000000000000e+00       2.256362209910e-12       4.453017613525e-13      -2.330809949162e-15 
  175       6.556407648066e-10       1.093172655188e-13      -4.464325342729e-12       0.000000000000e+00       2.219231767044e-12       4.394866673421e-13      -2.272870593957e-15 
  176       6.587654676565e-10       1.080179616710e-13      -4.364326057352e-12       0.000000000000e+00       2.182907121916e-12       4.337645846548e-13      -2.215132694176e-15 
  177       6.618331624061e-10       1.067499191054e-13      -4.260629804972e-12       0.000000000000e+00       2.147346584044e-12       4.281290843046e-13      -2.157526270580e-15 
  178       6.648425601389e-10       1.055180962310e-13      -4.153256614918e-12       0.000000000000e+00       2.112504708143e-12       4.225731805101e-13      -2.099976633076e-15 
