# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   21       1.327240048750e-10       1.113069937644e-15       2.052730781330e-13       0.000000000000e+00       2.446379690664e-10       4.036477079519e-11      -1.356461574350e-14 
   22       1.344697834370e-10       1.311937243514e-15       2.159038162852e-13       0.000000000000e+00       2.254357734744e-10       3.733229139629e-11      -1.470670945352e-14 
   23       1.363142504597e-10       1.533044218732e-15       2.255377730380e-13       0.000000000000e+00       2.083691668027e-10       3.463019777799e-11      -1.333437940655e-14 
   24       1.382514795254e-10       1.778525657338e-15       2.339835745647e-13       0.000000000000e+00       1.930517861037e-10       3.215287561017e-11      -1.075797890450e-14 
   25       1.402662410697e-10       2.050636027335e-15       2.412210284568e-13       0.000000000000e+00       1.793087882618e-10       2.989365563744e-11      -8.212587461437e-15 
   26       1.423269689460e-10       2.351588064077e-15       2.473284970866e-13       0.000000000000e+00       1.668965441393e-10       2.785515050975e-11      -6.870382173735e-15 
   27       1.444471504229e-10       2.682639578276e-15       2.524638362669e-13       0.000000000000e+00       1.556691634974e-10       2.602261840257e-11      -6.813029098010e-15 
   28       1.466411207702e-10       3.044753460215e-15       2.567855597262e-13       0.000000000000e+00       1.454358995407e-10       2.436293710587e-11      -7.690413102765e-15 
   29       1.489117625506e-10       3.439307203343e-15       2.601710185170e-13       0.000000000000e+00       1.361462993045e-10       2.286325722492e-11      -9.010348002223e-15 
   30       1.512418690948e-10       3.867797033342e-15       2.623783785938e-13       0.000000000000e+00       1.277026583196e-10       2.150081263292e-11      -1.010913731974e-14 
   31       1.536023745131e-10       4.331614191452e-15       2.631520608973e-13       0.000000000000e+00       1.199353043854e-10       2.024093673519e-11      -1.034171002879e-14 
   32       1.559971417297e-10       4.831693287914e-15       2.623620980820e-13       0.000000000000e+00       1.128052787463e-10       1.907693075373e-11      -9.810032409899e-15 
   33       1.584321008429e-10       5.368712306627e-15       2.599154145629e-13       0.000000000000e+00       1.062631444363e-10       1.800278766658e-11      -8.914742350878e-15 
   34       1.609054829593e-10       5.943307797442e-15       2.557447870664e-13       0.000000000000e+00       1.002185668827e-10       1.700616862257e-11      -8.089874514096e-15 
   35       1.634188577553e-10       6.556555941862e-15       2.498953114370e-13       0.000000000000e+00       9.464122409197e-11       1.608362108692e-11      -7.502811185633e-15 
   36       1.659680648694e-10       7.209653442416e-15       2.424713816437e-13       0.000000000000e+00       8.948696501671e-11       1.522938764847e-11      -7.254061847501e-15 
   37       1.685447758507e-10       7.903758864227e-15       2.335727946687e-13       0.000000000000e+00       8.468944049607e-11       1.443406434021e-11      -7.416981129197e-15 
   38       1.711553605252e-10       8.639883849665e-15       2.231450630561e-13       0.000000000000e+00       8.023664777944e-11       1.369598200723e-11      -7.900787979434e-15 
   39       1.738070313079e-10       9.418962523223e-15       2.110797659161e-13       0.000000000000e+00       7.611484171915e-11       1.301279726393e-11      -8.539587061452e-15 
   40       1.765020792667e-10       1.024187683221e-14       1.972530685686e-13       0.000000000000e+00       7.228524451585e-11       1.237797737059e-11      -9.125502644131e-15 
   41       1.792389452359e-10       1.110940014436e-14       1.815451828367e-13       0.000000000000e+00       6.869762302077e-11       1.178305548542e-11      -9.467772650862e-15 
   42       1.820171946985e-10       1.202201316809e-14       1.639092800146e-13       0.000000000000e+00       6.534159071467e-11       1.122615859628e-11      -9.599769738278e-15 
   43       1.848332226408e-10       1.298002306000e-14       1.443229717576e-13       0.000000000000e+00       6.220832732768e-11       1.070564012404e-11      -9.634749588339e-15 
   44       1.876783257076e-10       1.398360510710e-14       1.227697797654e-13       0.000000000000e+00       5.927517523103e-11       1.021751636672e-11      -9.711304221453e-15 
   45       1.905426728731e-10       1.503288895989e-14       9.923293198958e-14       0.000000000000e+00       5.651375666895e-11       9.756906548291e-12      -9.957001842342e-15 
   46       1.934296852040e-10       1.612826379506e-14       7.367404448535e-14       0.000000000000e+00       5.391981594451e-11       9.323303482231e-12      -1.036280034884e-14 
   47       1.963451955626e-10       1.727015303648e-14       4.604842364829e-14       0.000000000000e+00       5.149042448378e-11       8.916563086346e-12      -1.087364622753e-14 
   48       1.992932175286e-10       1.845892808468e-14       1.631077164143e-14       0.000000000000e+00       4.921498008723e-11       8.535326133658e-12      -1.142241948315e-14 
   49       2.022757532871e-10       1.969490699613e-14      -1.558497289499e-14       0.000000000000e+00       4.707463596233e-11       8.176926369714e-12      -1.192925669965e-14 
   50       2.052935209573e-10       2.097831725008e-14      -4.967763637807e-14       0.000000000000e+00       4.504798988975e-11       7.838227283113e-12      -1.231997255888e-14 
   51       2.083488150218e-10       2.230917519842e-14      -8.597188582352e-14       0.000000000000e+00       4.313129689962e-11       7.518613351518e-12      -1.258878978084e-14 
   52       2.114430902515e-10       2.368737161086e-14      -1.244581203073e-13       0.000000000000e+00       4.132275614557e-11       7.217651910698e-12      -1.275146638618e-14 
   53       2.145759648134e-10       2.511270178810e-14      -1.651197706916e-13       0.000000000000e+00       3.961646047911e-11       6.934188427133e-12      -1.282790198970e-14 
   54       2.177450714267e-10       2.658486255110e-14      -2.079330750202e-13       0.000000000000e+00       3.800212007672e-11       6.666298316655e-12      -1.284235961238e-14 
   55       2.209474255409e-10       2.810341059188e-14      -2.528726826411e-13       0.000000000000e+00       3.646820382394e-11       6.411853897254e-12      -1.281839870489e-14 
   56       2.241842688731e-10       2.966763230700e-14      -2.999306114105e-13       0.000000000000e+00       3.501291047000e-11       6.170500558342e-12      -1.276169203737e-14 
   57       2.274571683975e-10       3.127663635440e-14      -3.491016064529e-13       0.000000000000e+00       3.363543885468e-11       5.942087120920e-12      -1.267332867732e-14 
   58       2.307665169579e-10       3.292938504086e-14      -4.003777264775e-13       0.000000000000e+00       3.233266884393e-11       5.726070027027e-12      -1.255474419721e-14 
   59       2.341114435284e-10       3.462468980592e-14      -4.537483462660e-13       0.000000000000e+00       3.109901811633e-11       5.521489124644e-12      -1.240773642975e-14 
   60       2.374897234742e-10       3.636120670567e-14      -5.092001591630e-13       0.000000000000e+00       2.992629894956e-11       5.326943452599e-12      -1.223448122323e-14 
   61       2.408990099407e-10       3.813756930862e-14      -5.667165821871e-13       0.000000000000e+00       2.880599199642e-11       5.140980084719e-12      -1.203784455366e-14 
   62       2.443410540243e-10       3.995283245785e-14      -6.262758096999e-13       0.000000000000e+00       2.773698800450e-11       4.963417435887e-12      -1.182236508349e-14 
   63       2.478182769315e-10       4.180612055537e-14      -6.878523252914e-13       0.000000000000e+00       2.671933758190e-11       4.794277367898e-12      -1.159352111052e-14 
   64       2.513324855652e-10       4.369649878660e-14      -7.514174444665e-13       0.000000000000e+00       2.575192234003e-11       4.633387451715e-12      -1.135747833272e-14 
   65       2.548848247038e-10       4.562297296422e-14      -8.169392981805e-13       0.000000000000e+00       2.483238836928e-11       4.480369858433e-12      -1.112111500674e-14 
   66       2.584757291807e-10       4.758448937202e-14      -8.843828163732e-13       0.000000000000e+00       2.395707971475e-11       4.334630250239e-12      -1.089204710637e-14 
   67       2.621048760635e-10       4.957993460873e-14      -9.537097115041e-13       0.000000000000e+00       2.312097185195e-11       4.195346671376e-12      -1.067865348112e-14 
   68       2.657717209140e-10       5.160807371656e-14      -1.024878842049e-12       0.000000000000e+00       2.231901204826e-11       4.061691534364e-12      -1.048827653162e-14 
   69       2.694773396427e-10       5.366735035801e-14      -1.097847425321e-12       0.000000000000e+00       2.155060452789e-11       3.933574642698e-12      -1.032134462886e-14 
   70       2.732228756701e-10       5.575604568305e-14      -1.172570041953e-12       0.000000000000e+00       2.081591878796e-11       3.811031459101e-12      -1.017609846624e-14 
   71       2.770089565733e-10       5.787233475846e-14      -1.248998271045e-12       0.000000000000e+00       2.011453312909e-11       3.693998276152e-12      -1.005028904974e-14 
   72       2.808356612043e-10       6.001428483328e-14      -1.327080683425e-12       0.000000000000e+00       1.944540411282e-11       3.582307068759e-12      -9.941156194431e-15 
   73       2.847024868063e-10       6.217985360420e-14      -1.406762834895e-12       0.000000000000e+00       1.880683601903e-11       3.475680346641e-12      -9.845407021029e-15 
   74       2.886083161316e-10       6.436688748105e-14      -1.487987259487e-12       0.000000000000e+00       1.819645030344e-11       3.373726006799e-12      -9.759194452433e-15 
   75       2.925513845591e-10       6.657311985224e-14      -1.570693462714e-12       0.000000000000e+00       1.761115505499e-11       3.275932185999e-12      -9.678095710258e-15 
   76       2.965299707121e-10       6.879625171696e-14      -1.654819082486e-12       0.000000000000e+00       1.704791113150e-11       3.181793566999e-12      -9.597993196065e-15 
   77       3.005446863951e-10       7.103421439146e-14      -1.740303631182e-12       0.000000000000e+00       1.650625937351e-11       3.091228266766e-12      -9.517950117703e-15 
   78       3.045965464374e-10       7.328495177974e-14      -1.827085426875e-12       0.000000000000e+00       1.598620089151e-11       3.004227971026e-12      -9.437822616143e-15 
   79       3.086862644823e-10       7.554634221189e-14      -1.915100503120e-12       0.000000000000e+00       1.548742729531e-11       2.920730812390e-12      -9.357400950177e-15 
   80       3.128142349403e-10       7.781619839848e-14      -2.004282626155e-12       0.000000000000e+00       1.500930648802e-11       2.840618918398e-12      -9.276406497089e-15 
   81       3.169805149432e-10       8.009226738503e-14      -2.094563312097e-12       0.000000000000e+00       1.455086846002e-11       2.763715959560e-12      -9.194488753317e-15 
   82       3.211848062965e-10       8.237223050644e-14      -2.185871844133e-12       0.000000000000e+00       1.411079108289e-11       2.689784697404e-12      -9.111222335120e-15 
   83       3.254264374332e-10       8.465370334141e-14      -2.278135289722e-12       0.000000000000e+00       1.368738590346e-11       2.618524532512e-12      -9.026103979250e-15 
   84       3.297046566096e-10       8.693426619165e-14      -2.371278571298e-12       0.000000000000e+00       1.327900729653e-11       2.549646193682e-12      -8.938768504951e-15 
   85       3.340196068699e-10       8.921156142477e-14      -2.465224654177e-12       0.000000000000e+00       1.288538897508e-11       2.483115402868e-12      -8.849684405579e-15 
   86       3.383714803738e-10       9.148321226026e-14      -2.559894421477e-12       0.000000000000e+00       1.250650402930e-11       2.418945296996e-12      -8.759568608364e-15 
   87       3.427602088977e-10       9.374679414014e-14      -2.655206641203e-12       0.000000000000e+00       1.214215428116e-11       2.357121739946e-12      -8.669178436491e-15 
   88       3.471854510195e-10       9.599983519639e-14      -2.751077984348e-12       0.000000000000e+00       1.179196319366e-11       2.297602167077e-12      -8.579312289785e-15 
   89       3.516465793024e-10       9.823981671839e-14      -2.847423042985e-12       0.000000000000e+00       1.145536878011e-11       2.240314429766e-12      -8.490810325405e-15 
   90       3.561426674792e-10       1.004641736205e-13      -2.944154348365e-12       0.000000000000e+00       1.113161651331e-11       2.185155639936e-12      -8.404555138530e-15 
   91       3.606724776371e-10       1.026702949092e-13      -3.041182389012e-12       0.000000000000e+00       1.081975223485e-11       2.131991014589e-12      -8.321472443050e-15 
   92       3.652344474011e-10       1.048555241511e-13      -3.138415628816e-12       0.000000000000e+00       1.051861506433e-11       2.080652720337e-12      -8.242531752253e-15 
   93       3.698270624807e-10       1.070172222582e-13      -3.235761841447e-12       0.000000000000e+00       1.022711194587e-11       2.030979201899e-12      -8.168464920993e-15 
   94       3.744500662360e-10       1.091529656321e-13      -3.333132303852e-12       0.000000000000e+00       9.945103922941e-12       1.982942443483e-12      -8.098871870854e-15 
   95       3.791034091816e-10       1.112603788241e-13      -3.430438269850e-12       0.000000000000e+00       9.672640669444e-12       1.936537800242e-12      -8.032980998681e-15 
   96       3.837868724095e-10       1.133370761768e-13      -3.527589745696e-12       0.000000000000e+00       9.409687547840e-12       1.891744628017e-12      -7.969916181576e-15 
   97       3.885000600629e-10       1.153806631474e-13      -3.624495526244e-12       0.000000000000e+00       9.156122384371e-12       1.848525683587e-12      -7.908693584717e-15 
   98       3.932423918109e-10       1.173887376304e-13      -3.721063231110e-12       0.000000000000e+00       8.911732244292e-12       1.806826524918e-12      -7.848218469178e-15 
   99       3.980130953220e-10       1.193588912806e-13      -3.817199340841e-12       0.000000000000e+00       8.676210207107e-12       1.766574911413e-12      -7.787281999752e-15 
  100       4.028111987383e-10       1.212887108359e-13      -3.912809233076e-12       0.000000000000e+00       8.449152141799e-12       1.727680204159e-12      -7.724558052766e-15 
  101       4.076355231499e-10       1.231757794401e-13      -4.007797218709e-12       0.000000000000e+00       8.230053482066e-12       1.690032766174e-12      -7.658600023904e-15 
  102       4.124846750685e-10       1.250176779663e-13      -4.102066578059e-12       0.000000000000e+00       8.018306001551e-12       1.653503362661e-12      -7.587837636027e-15 
  103       4.173570389020e-10       1.268119863390e-13      -4.195519597028e-12       0.000000000000e+00       7.813194589076e-12       1.617942561253e-12      -7.510573746994e-15 
  104       4.222510294283e-10       1.285563504437e-13      -4.288058545888e-12       0.000000000000e+00       7.614058789418e-12       1.583215751374e-12      -7.425434551463e-15 
  105       4.271659042714e-10       1.302486902976e-13      -4.379588688309e-12       0.000000000000e+00       7.420809223712e-12       1.549314881688e-12      -7.332796323598e-15 
  106       4.321010476593e-10       1.318870225968e-13      -4.470015748120e-12       0.000000000000e+00       7.233475242789e-12       1.516260768912e-12      -7.233546352596e-15 
  107       4.370557156128e-10       1.334693996603e-13      -4.559245048947e-12       0.000000000000e+00       7.052044994076e-12       1.484068620766e-12      -7.128648527985e-15 
  108       4.420290312762e-10       1.349939114734e-13      -4.647181560741e-12       0.000000000000e+00       6.876464007447e-12       1.452747827636e-12      -7.019145129796e-15 
  109       4.470199802486e-10       1.364586877318e-13      -4.733729946298e-12       0.000000000000e+00       6.706633781062e-12       1.422301754250e-12      -6.906158618733e-15 
  110       4.520274059154e-10       1.378618998847e-13      -4.818794607780e-12       0.000000000000e+00       6.542410367211e-12       1.392727531339e-12      -6.790893426349e-15 
  111       4.570500047791e-10       1.392017631787e-13      -4.902279733242e-12       0.000000000000e+00       6.383602958156e-12       1.364015847305e-12      -6.674637745210e-15 
  112       4.620863217910e-10       1.404765387015e-13      -4.984089343153e-12       0.000000000000e+00       6.229972471978e-12       1.336150739892e-12      -6.558765319074e-15 
  113       4.671347456822e-10       1.416845354253e-13      -5.064127336919e-12       0.000000000000e+00       6.081230138417e-12       1.309109387850e-12      -6.444737233056e-15 
  114       4.721935042945e-10       1.428241122504e-13      -5.142297539404e-12       0.000000000000e+00       5.937036084717e-12       1.282861902606e-12      -6.334103703806e-15 
  115       4.772606599125e-10       1.438936800493e-13      -5.218503747456e-12       0.000000000000e+00       5.796997921466e-12       1.257371119927e-12      -6.228505869675e-15 
  116       4.823343222534e-10       1.448917595601e-13      -5.292650837694e-12       0.000000000000e+00       5.660756417010e-12       1.232601266385e-12      -6.129323873148e-15 
  117       4.874133268000e-10       1.458171586866e-13      -5.364648143207e-12       0.000000000000e+00       5.528257361197e-12       1.208545599506e-12      -6.036568740520e-15 
  118       4.924966305572e-10       1.466688206926e-13      -5.434406576676e-12       0.000000000000e+00       5.399510253416e-12       1.185201752564e-12      -5.949858510233e-15 
  119       4.975830990574e-10       1.474457727903e-13      -5.501837661133e-12       0.000000000000e+00       5.274503534443e-12       1.162563032030e-12      -5.868758562949e-15 
  120       5.026715036162e-10       1.481471286777e-13      -5.566853585873e-12       0.000000000000e+00       5.153203942297e-12       1.140618287709e-12      -5.792780284333e-15 
  121       5.077605185883e-10       1.487720910756e-13      -5.629367262361e-12       0.000000000000e+00       5.035555868096e-12       1.119351782873e-12      -5.721379727833e-15 
  122       5.128487186228e-10       1.493199542658e-13      -5.689292380132e-12       0.000000000000e+00       4.921480711917e-12       1.098743064399e-12      -5.653956277464e-15 
  123       5.179345759194e-10       1.497901066277e-13      -5.746543462705e-12       0.000000000000e+00       4.810876238653e-12       1.078766832906e-12      -5.589851310588e-15 
  124       5.230164574838e-10       1.501820331765e-13      -5.801035923484e-12       0.000000000000e+00       4.703615933867e-12       1.059392812889e-12      -5.528346860701e-15 
  125       5.280926223835e-10       1.504953181001e-13      -5.852686121667e-12       0.000000000000e+00       4.599548359652e-12       1.040585622857e-12      -5.468664280207e-15 
  126       5.331612190035e-10       1.507296472966e-13      -5.901411418150e-12       0.000000000000e+00       4.498496510486e-12       1.022304645467e-12      -5.409962903206e-15 
  127       5.382202823021e-10       1.508848109122e-13      -5.947130231435e-12       0.000000000000e+00       4.400257169091e-12       1.004503897661e-12      -5.351338708278e-15 
  128       5.432677310667e-10       1.509607058779e-13      -5.989762093538e-12       0.000000000000e+00       4.304600262290e-12       9.871319008043e-13      -5.291822981256e-15 
  129       5.483015403681e-10       1.509573653033e-13      -6.029228487071e-12       0.000000000000e+00       4.211318094976e-12       9.701422083114e-13      -5.230572441385e-15 
  130       5.533202861445e-10       1.508750449118e-13      -6.065455341591e-12       0.000000000000e+00       4.120380526750e-12       9.535265701233e-13      -5.167466041588e-15 
  131       5.583226554513e-10       1.507141509266e-13      -6.098370918030e-12       0.000000000000e+00       4.031795680294e-12       9.372851779353e-13      -5.102571415614e-15 
  132       5.633072751410e-10       1.504752167676e-13      -6.127905112955e-12       0.000000000000e+00       3.945561304794e-12       9.214162807527e-13      -5.035959315841e-15 
  133       5.682727103731e-10       1.501589057812e-13      -6.153989520065e-12       0.000000000000e+00       3.861664488702e-12       9.059161312885e-13      -4.967703646097e-15 
  134       5.732174631229e-10       1.497660139699e-13      -6.176557491686e-12       0.000000000000e+00       3.780081372504e-12       8.907789323602e-13      -4.897881494489e-15 
  135       5.781399706914e-10       1.492974727215e-13      -6.195544200269e-12       0.000000000000e+00       3.700776861487e-12       8.759967832870e-13      -4.826573166224e-15 
  136       5.830386042142e-10       1.487543515394e-13      -6.210886699884e-12       0.000000000000e+00       3.623704338506e-12       8.615596262875e-13      -4.753862216433e-15 
  137       5.879116671713e-10       1.481378607714e-13      -6.222523987714e-12       0.000000000000e+00       3.548805376748e-12       8.474551928762e-13      -4.679835482997e-15 
  138       5.927573938962e-10       1.474493543401e-13      -6.230397065559e-12       0.000000000000e+00       3.476009452503e-12       8.336689502615e-13      -4.604583119367e-15 
  139       5.975739480854e-10       1.466903324719e-13      -6.234449001323e-12       0.000000000000e+00       3.405233657928e-12       8.201840477422e-13      -4.528198627394e-15 
  140       6.023594213077e-10       1.458624444269e-13      -6.234624990516e-12       0.000000000000e+00       3.336382413814e-12       8.069812631053e-13      -4.450778890148e-15 
  141       6.071118315137e-10       1.449674912285e-13      -6.230872417750e-12       0.000000000000e+00       3.269347182352e-12       7.940389490229e-13      -4.372424204744e-15 
  142       6.118291215450e-10       1.440074283927e-13      -6.223140918230e-12       0.000000000000e+00       3.204006179901e-12       7.813329794494e-13      -4.293238315167e-15 
  143       6.165091576437e-10       1.429843686584e-13      -6.211382439257e-12       0.000000000000e+00       3.140224089756e-12       7.688366960191e-13      -4.213328445093e-15 
  144       6.211498822778e-10       1.419005454884e-13      -6.195551368588e-12       0.000000000000e+00       3.077880313442e-12       7.565269698731e-13      -4.132799513027e-15 
  145       6.257497927440e-10       1.407581937585e-13      -6.175604803968e-12       0.000000000000e+00       3.016957470020e-12       7.444031738399e-13      -4.051736065644e-15 
  146       6.303075071349e-10       1.395596624403e-13      -6.151502427199e-12       0.000000000000e+00       2.957461116229e-12       7.324699874689e-13      -3.970218617421e-15 
  147       6.348216136614e-10       1.383074552548e-13      -6.123206500985e-12       0.000000000000e+00       2.899391869275e-12       7.207314312596e-13      -3.888329307784e-15 
  148       6.392906700486e-10       1.370042331765e-13      -6.090681930817e-12       0.000000000000e+00       2.842745283608e-12       7.091908482044e-13      -3.806151900501e-15 
  149       6.437132029325e-10       1.356528169376e-13      -6.053896326852e-12       0.000000000000e+00       2.787511727705e-12       6.978508853327e-13      -3.723771783065e-15 
  150       6.480877072563e-10       1.342561895322e-13      -6.012820065792e-12       0.000000000000e+00       2.733676260854e-12       6.867134752535e-13      -3.641275966089e-15 
  151       6.524126456660e-10       1.328174987205e-13      -5.967426352766e-12       0.000000000000e+00       2.681218509931e-12       6.757798176996e-13      -3.558753082690e-15 
  152       6.566864479074e-10       1.313400595325e-13      -5.917691283211e-12       0.000000000000e+00       2.630112546184e-12       6.650503610702e-13      -3.476293387881e-15 
  153       6.609075102220e-10       1.298273567730e-13      -5.863593904751e-12       0.000000000000e+00       2.580326762012e-12       6.545247839747e-13      -3.393988757961e-15 
  154       6.650741947432e-10       1.282830475250e-13      -5.805116279079e-12       0.000000000000e+00       2.531823747749e-12       6.442019767761e-13      -3.311932689901e-15 
  155       6.691848288927e-10       1.267109636541e-13      -5.742243543834e-12       0.000000000000e+00       2.484560168444e-12       6.340800231342e-13      -3.230220300733e-15 
  156       6.732377047768e-10       1.251151143130e-13      -5.674963974486e-12       0.000000000000e+00       2.438486640641e-12       6.241561815490e-13      -3.148948326943e-15 
  157       6.772310785823e-10       1.234996884450e-13      -5.603269046215e-12       0.000000000000e+00       2.393547609162e-12       6.144268669041e-13      -3.068215123857e-15 
  158       6.811631699731e-10       1.218690572888e-13      -5.527153495788e-12       0.000000000000e+00       2.349681223887e-12       6.048876320103e-13      -2.988120665030e-15 
  159       6.850321614865e-10       1.202277768822e-13      -5.446615383446e-12       0.000000000000e+00       2.306819216537e-12       5.955331491485e-13      -2.908766541635e-15 
  160       6.888361979290e-10       1.185805905667e-13      -5.361656154778e-12       0.000000000000e+00       2.264886777453e-12       5.863571916135e-13      -2.830255961855e-15 
  161       6.925735073623e-10       1.169322748574e-13      -5.272279424324e-12       0.000000000000e+00       2.223817821460e-12       5.773541577977e-13      -2.752677265180e-15 
  162       6.962427773499e-10       1.152871564813e-13      -5.178487075580e-12       0.000000000000e+00       2.183602561242e-12       5.685238336531e-13      -2.676052828274e-15 
  163       6.998428109839e-10       1.136495572163e-13      -5.080282932763e-12       0.000000000000e+00       2.144243925103e-12       5.598670180735e-13      -2.600385618513e-15 
  164       7.033724082442e-10       1.120239484537e-13      -4.977674063626e-12       0.000000000000e+00       2.105742494267e-12       5.513840069639e-13      -2.525675196848e-15 
  165       7.068303659543e-10       1.104149529809e-13      -4.870670835457e-12       0.000000000000e+00       2.068096450459e-12       5.430745818808e-13      -2.451917641343e-15 
  166       7.102154777368e-10       1.088273467655e-13      -4.759286971081e-12       0.000000000000e+00       2.031301523497e-12       5.349379986722e-13      -2.379105470721e-15 
  167       7.135265339691e-10       1.072660607385e-13      -4.643539604856e-12       0.000000000000e+00       1.995350938870e-12       5.269729761186e-13      -2.307227567905e-15 
  168       7.167623217395e-10       1.057361825779e-13      -4.523449338675e-12       0.000000000000e+00       1.960235365324e-12       5.191776845729e-13      -2.236269103561e-15 
  169       7.199216248020e-10       1.042429584922e-13      -4.399040297961e-12       0.000000000000e+00       1.925942862448e-12       5.115497346012e-13      -2.166211459645e-15 
  170       7.230032235328e-10       1.027917950038e-13      -4.270340187673e-12       0.000000000000e+00       1.892458828257e-12       5.040861656231e-13      -2.097032152942e-15 
  171       7.260058948855e-10       1.013882607328e-13      -4.137380348297e-12       0.000000000000e+00       1.859765946778e-12       4.967834345518e-13      -2.028704758612e-15 
  172       7.289284123469e-10       1.000380881802e-13      -4.000195811852e-12       0.000000000000e+00       1.827844135632e-12       4.896374044350e-13      -1.961198833731e-15 
  173       7.317695458927e-10       9.874717551156e-14      -3.858825357887e-12       0.000000000000e+00       1.796670493621e-12       4.826433330950e-13      -1.894479840837e-15 
  174       7.345280619432e-10       9.752158834050e-14      -3.713311569479e-12       0.000000000000e+00       1.766219248311e-12       4.757958617692e-13      -1.828509071470e-15 
  175       7.372027233187e-10       9.636756151213e-14      -3.563700889234e-12       0.000000000000e+00       1.736461703616e-12       4.690890037503e-13      -1.763243569717e-15 
  176       7.397922891955e-10       9.529150088664e-14      -3.410043675284e-12       0.000000000000e+00       1.707366187384e-12       4.625161330273e-13      -1.698636055757e-15 
  177       7.422955150614e-10       9.429998512278e-14      -3.252394257291e-12       0.000000000000e+00       1.678897998982e-12       4.560699729251e-13      -1.634634849400e-15 
