# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   28       1.316554456673e-10       2.413116277754e-15       2.680341131037e-13       0.000000000000e+00       2.123431766918e-10       1.424282962913e-11      -1.460328378808e-14 
   29       1.334684516526e-10       2.728096346984e-15       2.749454358585e-13       0.000000000000e+00       1.992311482669e-10       1.343693908279e-11      -1.236396777205e-14 
   30       1.353035696629e-10       3.070655372671e-15       2.808415065762e-13       0.000000000000e+00       1.873017413972e-10       1.270214691672e-11      -9.987404140202e-15 
   31       1.371456837991e-10       3.442587043612e-15       2.857996474533e-13       0.000000000000e+00       1.763159968133e-10       1.202822886988e-11      -8.325772864237e-15 
   32       1.389998033807e-10       3.844861585529e-15       2.898275583359e-13       0.000000000000e+00       1.662202922371e-10       1.140900758783e-11      -7.541182934500e-15 
   33       1.408697502252e-10       4.278097474863e-15       2.929202382064e-13       0.000000000000e+00       1.569463009907e-10       1.083418363900e-11      -7.560546779337e-15 
   34       1.427522718312e-10       4.742879998784e-15       2.950629603989e-13       0.000000000000e+00       1.483677413372e-10       1.029057649256e-11      -8.235639740281e-15 
   35       1.446480027849e-10       5.240218283270e-15       2.961608863678e-13       0.000000000000e+00       1.404428308001e-10       9.778740908194e-12      -9.263822143141e-15 
   36       1.465526014979e-10       5.771241687706e-15       2.960832324125e-13       0.000000000000e+00       1.331099648885e-10       9.301525823392e-12      -1.022878619754e-14 
   37       1.484581657965e-10       6.337025762506e-15       2.946992470251e-13       0.000000000000e+00       1.262759969455e-10       8.859668081939e-12      -1.072437832500e-14 
   38       1.503712171808e-10       6.938409766594e-15       2.919430019743e-13       0.000000000000e+00       1.199247791379e-10       8.452561538224e-12      -1.073155857566e-14 
   39       1.522995648041e-10       7.576113000996e-15       2.877693498163e-13       0.000000000000e+00       1.140375930976e-10       8.077332910897e-12      -1.036463834488e-14 
   40       1.542468651051e-10       8.250777248975e-15       2.821367945777e-13       0.000000000000e+00       1.085600978829e-10       7.728336356086e-12      -9.773487624614e-15 
   41       1.562136867494e-10       8.962997852616e-15       2.750117270865e-13       0.000000000000e+00       1.034216131966e-10       7.398952183418e-12      -9.121562787161e-15 
   42       1.582022998163e-10       9.713441171369e-15       2.663823726380e-13       0.000000000000e+00       9.860801879646e-11       7.088249636960e-12      -8.505503429619e-15 
   43       1.602126212594e-10       1.050275691491e-14       2.562496754067e-13       0.000000000000e+00       9.410733498793e-11       6.796099294583e-12      -8.013481405093e-15 
   44       1.622404188020e-10       1.133154285926e-14       2.446240725527e-13       0.000000000000e+00       8.988781672554e-11       6.521235104375e-12      -7.748116514626e-15 
   45       1.642798160027e-10       1.220033682881e-14       2.315141643510e-13       0.000000000000e+00       8.590952236955e-11       6.261822800532e-12      -7.793142974515e-15 
   46       1.663326040484e-10       1.310959578517e-14       2.168876240101e-13       0.000000000000e+00       8.216686659230e-11       6.017589714186e-12      -8.099743459606e-15 
   47       1.684010616111e-10       1.405970615489e-14       2.006993676026e-13       0.000000000000e+00       7.865610217147e-11       5.788171499793e-12      -8.567519581662e-15 
   48       1.704850966149e-10       1.505098597060e-14       1.829020976798e-13       0.000000000000e+00       7.536247506653e-11       5.572450264038e-12      -9.074455562001e-15 
   49       1.725820291686e-10       1.608368200937e-14       1.634460752470e-13       0.000000000000e+00       7.225940205689e-11       5.368498551850e-12      -9.475711078393e-15 
   50       1.746884805231e-10       1.715796489159e-14       1.422851541470e-13       0.000000000000e+00       6.931661169672e-11       5.174154698210e-12      -9.643788472660e-15 
   51       1.768071480075e-10       1.827391944855e-14       1.193973442269e-13       0.000000000000e+00       6.652908016404e-11       4.989062948643e-12      -9.604688475064e-15 
   52       1.789414938589e-10       1.943154679365e-14       9.476943565669e-14       0.000000000000e+00       6.389452821804e-11       4.813090282756e-12      -9.436625774062e-15 
   53       1.810936847646e-10       2.063076324579e-14       6.839128945723e-14       0.000000000000e+00       6.140475329907e-11       4.645717769473e-12      -9.232607128677e-15 
   54       1.832644739017e-10       2.187139737165e-14       4.025590417762e-14       0.000000000000e+00       5.904522897000e-11       4.486014264372e-12      -9.101171244134e-15 
   55       1.854539847908e-10       2.315325234170e-14       1.035676181303e-14       0.000000000000e+00       5.679962322030e-11       4.332960508141e-12      -9.138882315106e-15 
   56       1.876645611233e-10       2.447631791365e-14      -2.132105929012e-14       0.000000000000e+00       5.466558543725e-11       4.186575962098e-12      -9.338113789285e-15 
   57       1.898984182760e-10       2.584060592964e-14      -5.479408829373e-14       0.000000000000e+00       5.264217964737e-11       4.047025831631e-12      -9.657652061269e-15 
   58       1.921567225025e-10       2.724608921252e-14      -9.007797300790e-14       0.000000000000e+00       5.072510489238e-11       3.914282815542e-12      -1.004858292075e-14 
   59       1.944395081091e-10       2.869270115284e-14      -1.271875192171e-13       0.000000000000e+00       4.890648631457e-11       3.788114455376e-12      -1.045393092169e-14 
   60       1.967455946302e-10       3.018033529588e-14      -1.661367300065e-13       0.000000000000e+00       4.717466624214e-11       3.668070484752e-12      -1.080829875151e-14 
   61       1.990735091787e-10       3.170875036940e-14      -2.069337706114e-13       0.000000000000e+00       4.551749441544e-11       3.553626469301e-12      -1.105287150526e-14 
   62       2.014246827986e-10       3.327726139031e-14      -2.495644533038e-13       0.000000000000e+00       4.393353430231e-11       3.444681022037e-12      -1.118518090865e-14 
   63       2.038008278598e-10       3.488497817516e-14      -2.940050984262e-13       0.000000000000e+00       4.242301288521e-11       3.341148252392e-12      -1.121992209821e-14 
   64       2.062029462706e-10       3.653089043562e-14      -3.402271624825e-13       0.000000000000e+00       4.098444753142e-11       3.242803784544e-12      -1.117469876121e-14 
   65       2.086312785465e-10       3.821386436517e-14      -3.881971164554e-13       0.000000000000e+00       3.961454810350e-11       3.149277065731e-12      -1.107015002171e-14 
   66       2.110852528796e-10       3.993263922587e-14      -4.378763241228e-13       0.000000000000e+00       3.830811906975e-11       3.060043674573e-12      -1.093007732650e-14 
   67       2.135634342072e-10       4.168582393505e-14      -4.892209203752e-13       0.000000000000e+00       3.705796161465e-11       2.974417629376e-12      -1.078157133114e-14 
   68       2.160643754879e-10       4.347202263329e-14      -5.421888314848e-13       0.000000000000e+00       3.585682778058e-11       2.891731068518e-12      -1.064914443553e-14 
   69       2.185894856763e-10       4.529024856343e-14      -5.967627597411e-13       0.000000000000e+00       3.470396150270e-11       2.811932762483e-12      -1.053546418330e-14 
   70       2.211406540511e-10       4.713958830789e-14      -6.529316589092e-13       0.000000000000e+00       3.359971319659e-11       2.735097615655e-12      -1.043692594841e-14 
   71       2.237193720682e-10       4.901908011514e-14      -7.106840642345e-13       0.000000000000e+00       3.254356040273e-11       2.661247176975e-12      -1.034927591993e-14 
   72       2.263267055043e-10       5.092771378516e-14      -7.700081534187e-13       0.000000000000e+00       3.153406237859e-11       2.590346740378e-12      -1.026758467983e-14 
   73       2.289632666005e-10       5.286443055492e-14      -8.308918075950e-13       0.000000000000e+00       3.056881469069e-11       2.522302445236e-12      -1.018622078084e-14 
   74       2.316291862051e-10       5.482812298388e-14      -8.933226723034e-13       0.000000000000e+00       2.964440380669e-11       2.456958376792e-12      -1.009882432417e-14 
   75       2.343240859173e-10       5.681763483945e-14      -9.572882184669e-13       0.000000000000e+00       2.875636168744e-11       2.394093666605e-12      -9.998280537386e-15 
   76       2.370474887399e-10       5.883171474661e-14      -1.022770676082e-12       0.000000000000e+00       2.790029292659e-11       2.333480977612e-12      -9.878686914773e-15 
   77       2.398001990693e-10       6.086886763190e-14      -1.089730633912e-12       0.000000000000e+00       2.707559383718e-11       2.275080681521e-12      -9.741727180275e-15 
   78       2.425831249125e-10       6.292747585563e-14      -1.158120546007e-12       0.000000000000e+00       2.628233221232e-11       2.218876987200e-12      -9.591417043805e-15 
   79       2.453968431429e-10       6.500584199902e-14      -1.227889550219e-12       0.000000000000e+00       2.552011392453e-11       2.164818083061e-12      -9.432227976450e-15 
   80       2.482415806354e-10       6.710218780160e-14      -1.298983424044e-12       0.000000000000e+00       2.478806156195e-11       2.112814496241e-12      -9.269101667884e-15 
   81       2.511171954021e-10       6.921465309861e-14      -1.371344540454e-12       0.000000000000e+00       2.408479306439e-11       2.062737451787e-12      -9.107464483795e-15 
   82       2.540231577273e-10       7.134129475834e-14      -1.444911823736e-12       0.000000000000e+00       2.340840035944e-11       2.014417231829e-12      -8.953241923302e-15 
   83       2.569585313030e-10       7.348008561952e-14      -1.519620705330e-12       0.000000000000e+00       2.275642799863e-11       1.967641534769e-12      -8.812873076378e-15 
   84       2.599223994589e-10       7.562898592587e-14      -1.595407073475e-12       0.000000000000e+00       2.212648115585e-11       1.922209687515e-12      -8.691810466650e-15 
   85       2.629152663623e-10       7.778617356395e-14      -1.672219971232e-12       0.000000000000e+00       2.151821222918e-11       1.878109202530e-12      -8.589702166956e-15 
   86       2.659378545998e-10       7.994985022306e-14      -1.750010932340e-12       0.000000000000e+00       2.093162593721e-11       1.835365617931e-12      -8.504433774002e-15 
   87       2.689906695199e-10       8.211817244521e-14      -1.828730197189e-12       0.000000000000e+00       2.036646861103e-11       1.793988555051e-12      -8.433561172970e-15 
   88       2.720739878484e-10       8.428925178094e-14      -1.908326735778e-12       0.000000000000e+00       1.982221740790e-11       1.753971016325e-12      -8.374299539232e-15 
   89       2.751878463049e-10       8.646115494516e-14      -1.988748270673e-12       0.000000000000e+00       1.929806952484e-11       1.715288683177e-12      -8.323512340064e-15 
   90       2.783320302183e-10       8.863190397294e-14      -2.069941299968e-12       0.000000000000e+00       1.879293141226e-11       1.677899213912e-12      -8.277700336356e-15 
   91       2.815060621428e-10       9.079947637533e-14      -2.151851120246e-12       0.000000000000e+00       1.830540798765e-11       1.641741541598e-12      -8.232990584325e-15 
   92       2.847091904738e-10       9.296180529517e-14      -2.234421849534e-12       0.000000000000e+00       1.783379184913e-11       1.606735171957e-12      -8.185125437230e-15 
   93       2.879406706176e-10       9.511680890842e-14      -2.317595869243e-12       0.000000000000e+00       1.737647546003e-11       1.572800846204e-12      -8.130399604307e-15 
   94       2.912006816005e-10       9.726248334776e-14      -2.401312004108e-12       0.000000000000e+00       1.693328204443e-11       1.539927609486e-12      -8.068656430775e-15 
   95       2.944895269109e-10       9.939682410784e-14      -2.485507109682e-12       0.000000000000e+00       1.650431584687e-11       1.508114578338e-12      -8.000724020680e-15 
   96       2.978073469602e-10       1.015177985948e-13      -2.570116643757e-12       0.000000000000e+00       1.608955208312e-11       1.477350071156e-12      -7.927509321177e-15 
   97       3.011541117135e-10       1.036233466837e-13      -2.655074681343e-12       0.000000000000e+00       1.568883195984e-11       1.447611199355e-12      -7.850000138060e-15 
   98       3.045296133225e-10       1.057113812754e-13      -2.740313929656e-12       0.000000000000e+00       1.530185769426e-11       1.418863458527e-12      -7.769267151309e-15 
   99       3.079334587564e-10       1.077797888543e-13      -2.825765743099e-12       0.000000000000e+00       1.492818753392e-11       1.391060319608e-12      -7.686465930623e-15 
  100       3.113650624340e-10       1.098264300453e-13      -2.911360138245e-12       0.000000000000e+00       1.456723077627e-11       1.364142820032e-12      -7.602838950963e-15 
  101       3.148236388554e-10       1.118491401713e-13      -2.997025808824e-12       0.000000000000e+00       1.421824278839e-11       1.338039154899e-12      -7.519717608087e-15 
  102       3.183081952339e-10       1.138457298101e-13      -3.082690140704e-12       0.000000000000e+00       1.388032002671e-11       1.312664268128e-12      -7.438524234091e-15 
  103       3.218175241275e-10       1.158139853519e-13      -3.168279226875e-12       0.000000000000e+00       1.355239505661e-11       1.287919443624e-12      -7.360774112945e-15 
  104       3.253504658261e-10       1.177517267335e-13      -3.253719002328e-12       0.000000000000e+00       1.323348258101e-11       1.263715377344e-12      -7.287727905247e-15 
  105       3.289067517507e-10       1.196569883220e-13      -3.338938791001e-12       0.000000000000e+00       1.292346610330e-11       1.240045823632e-12      -7.219291108194e-15 
  106       3.324862617792e-10       1.215278636183e-13      -3.423868268134e-12       0.000000000000e+00       1.262240874106e-11       1.216923181553e-12      -7.154968994146e-15 
  107       3.360887603137e-10       1.233624514339e-13      -3.508436410130e-12       0.000000000000e+00       1.233030951149e-11       1.194355753385e-12      -7.094201121578e-15 
  108       3.397138918769e-10       1.251588570761e-13      -3.592571521842e-12       0.000000000000e+00       1.204710110947e-11       1.172347593812e-12      -7.036359508963e-15 
  109       3.433611767082e-10       1.269151935336e-13      -3.676201263864e-12       0.000000000000e+00       1.177264768551e-11       1.150898359119e-12      -6.980746808652e-15 
  110       3.470300063595e-10       1.286295826624e-13      -3.759252679818e-12       0.000000000000e+00       1.150674262383e-11       1.130003156381e-12      -6.926594480759e-15 
  111       3.507196392918e-10       1.303001563711e-13      -3.841652223653e-12       0.000000000000e+00       1.124910632038e-11       1.109652392660e-12      -6.873060967038e-15 
  112       3.544291964707e-10       1.319250578066e-13      -3.923325786925e-12       0.000000000000e+00       1.099938396081e-11       1.089831624194e-12      -6.819229864768e-15 
  113       3.581576569630e-10       1.335024425396e-13      -4.004198726095e-12       0.000000000000e+00       1.075714329855e-11       1.070521405592e-12      -6.764108100634e-15 
  114       3.619038535326e-10       1.350304797502e-13      -4.084195889813e-12       0.000000000000e+00       1.052187243279e-11       1.051697139025e-12      -6.706624104607e-15 
  115       3.656664682365e-10       1.365073534137e-13      -4.163241646216e-12       0.000000000000e+00       1.029297758652e-11       1.033328923422e-12      -6.645625983828e-15 
  116       3.694442197618e-10       1.379313129026e-13      -4.241260721173e-12       0.000000000000e+00       1.006991562868e-11       1.015388942791e-12      -6.580166991926e-15 
  117       3.732364606915e-10       1.393008292394e-13      -4.318180770320e-12       0.000000000000e+00       9.852614669952e-12       9.978749726961e-13      -6.510405216170e-15 
  118       3.770426449229e-10       1.406144601561e-13      -4.393930172444e-12       0.000000000000e+00       9.641100668987e-12       9.807894618335e-13      -6.436810355296e-15 
  119       3.808621397453e-10       1.418708039823e-13      -4.468437280581e-12       0.000000000000e+00       9.435366244412e-12       9.641321653917e-13      -6.359886917872e-15 
  120       3.846942231318e-10       1.430685012671e-13      -4.541630456485e-12       0.000000000000e+00       9.235369644239e-12       9.479000609010e-13      -6.280174936371e-15 
  121       3.885380810302e-10       1.442062364024e-13      -4.613438105079e-12       0.000000000000e+00       9.041033715255e-12       9.320872640856e-13      -6.198250681237e-15 
  122       3.923928046545e-10       1.452827392449e-13      -4.683788708923e-12       0.000000000000e+00       8.852244872410e-12       9.166849447155e-13      -6.114727374961e-15 
  123       3.962573877766e-10       1.462967867388e-13      -4.752610862674e-12       0.000000000000e+00       8.668852068218e-12       9.016812424583e-13      -6.030255906148e-15 
  124       4.001307240177e-10       1.472472045381e-13      -4.819833307540e-12       0.000000000000e+00       8.490665762138e-12       8.870611827307e-13      -5.945525543594e-15 
  125       4.040116041393e-10       1.481328686294e-13      -4.885384965751e-12       0.000000000000e+00       8.317456889977e-12       8.728065925503e-13      -5.861264650349e-15 
  126       4.078987133350e-10       1.489527069543e-13      -4.949194975009e-12       0.000000000000e+00       8.148955833275e-12       8.588960163875e-13      -5.778241397797e-15 
  127       4.117906285219e-10       1.497057010319e-13      -5.011192722956e-12       0.000000000000e+00       7.984851388698e-12       8.453046320169e-13      -5.697264479721e-15 
  128       4.156858156319e-10       1.503908875811e-13      -5.071307881633e-12       0.000000000000e+00       7.824789737434e-12       8.320041663695e-13      -5.619183826377e-15 
  129       4.195827892706e-10       1.510073982338e-13      -5.129471252185e-12       0.000000000000e+00       7.668451882531e-12       8.189690752163e-13      -5.544700164433e-15 
  130       4.234806172508e-10       1.515545801520e-13      -5.185617330563e-12       0.000000000000e+00       7.515797754597e-12       8.061960274267e-13      -5.473768559616e-15 
  131       4.273784665458e-10       1.520318917705e-13      -5.239682089718e-12       0.000000000000e+00       7.366847061815e-12       7.936864090844e-13      -5.406130486829e-15 
  132       4.312754443520e-10       1.524388677684e-13      -5.291602234446e-12       0.000000000000e+00       7.221602757918e-12       7.814402123149e-13      -5.341498471650e-15 
  133       4.351705965419e-10       1.527751209650e-13      -5.341315241645e-12       0.000000000000e+00       7.080050573067e-12       7.694559959588e-13      -5.279555436580e-15 
  134       4.390629061176e-10       1.530403442142e-13      -5.388759400577e-12       0.000000000000e+00       6.942158544731e-12       7.577308462454e-13      -5.219954047281e-15 
  135       4.429512916640e-10       1.532343122999e-13      -5.433873853122e-12       0.000000000000e+00       6.807876548569e-12       7.462603374661e-13      -5.162316058819e-15 
  136       4.468346058017e-10       1.533568838312e-13      -5.476598634042e-12       0.000000000000e+00       6.677135829308e-12       7.350384926477e-13      -5.106231661906e-15 
  137       4.507116336409e-10       1.534080031372e-13      -5.516874711234e-12       0.000000000000e+00       6.549848531626e-12       7.240577442258e-13      -5.051258829142e-15 
  138       4.545810912342e-10       1.533877021622e-13      -5.554644025990e-12       0.000000000000e+00       6.425907231028e-12       7.133088947187e-13      -4.996922661256e-15 
  139       4.584416240299e-10       1.532961023606e-13      -5.589849533258e-12       0.000000000000e+00       6.305184464732e-12       7.027810774001e-13      -4.942714733351e-15 
  140       4.622918053256e-10       1.531334165923e-13      -5.622435241897e-12       0.000000000000e+00       6.187532262543e-12       6.924617169731e-13      -4.888092441143e-15 
  141       4.661301347208e-10       1.528999510176e-13      -5.652346254939e-12       0.000000000000e+00       6.072781677739e-12       6.823364902435e-13      -4.832478347204e-15 
  142       4.699550365711e-10       1.525961069920e-13      -5.679528809843e-12       0.000000000000e+00       5.960742317947e-12       6.723892867931e-13      -4.775259527204e-15 
  143       4.737648584406e-10       1.522223829618e-13      -5.703930318758e-12       0.000000000000e+00       5.851201876026e-12       6.626021696530e-13      -4.715786916152e-15 
  144       4.775580076610e-10       1.517793780143e-13      -5.725499891305e-12       0.000000000000e+00       5.743971437369e-12       6.529595837630e-13      -4.653523221683e-15 
  145       4.813333794462e-10       1.512677989237e-13      -5.744189876032e-12       0.000000000000e+00       5.639027426325e-12       6.434615319763e-13      -4.588504478875e-15 
  146       4.850899682404e-10       1.506884574055e-13      -5.759954548165e-12       0.000000000000e+00       5.536382827171e-12       6.341116293212e-13      -4.520922967624e-15 
  147       4.888267326559e-10       1.500422704112e-13      -5.772749683374e-12       0.000000000000e+00       5.436042460054e-12       6.249129570755e-13      -4.450982929849e-15 
  148       4.925425947203e-10       1.493302620329e-13      -5.782532600810e-12       0.000000000000e+00       5.338002774964e-12       6.158680478521e-13      -4.378900769568e-15 
  149       4.962364391232e-10       1.485535654080e-13      -5.789262206130e-12       0.000000000000e+00       5.242251645693e-12       6.069788706852e-13      -4.304905252969e-15 
  150       4.999071124635e-10       1.477134246233e-13      -5.792899034536e-12       0.000000000000e+00       5.148768163795e-12       5.982468161161e-13      -4.229237708494e-15 
  151       5.035534224962e-10       1.468111966203e-13      -5.793405293801e-12       0.000000000000e+00       5.057522432556e-12       5.896726812794e-13      -4.152152226907e-15 
  152       5.071741373794e-10       1.458483530991e-13      -5.790744907301e-12       0.000000000000e+00       4.968475360953e-12       5.812566549890e-13      -4.073915861372e-15 
  153       5.107679849212e-10       1.448264824235e-13      -5.784883557049e-12       0.000000000000e+00       4.881578457614e-12       5.729983028239e-13      -3.994808827529e-15 
  154       5.143336518268e-10       1.437472915253e-13      -5.775788726727e-12       0.000000000000e+00       4.796773624790e-12       5.648965522143e-13      -3.915124703571e-15 
  155       5.178697829454e-10       1.426126078090e-13      -5.763429744715e-12       0.000000000000e+00       4.713992952310e-12       5.569496775274e-13      -3.835170630316e-15 
  156       5.213749805171e-10       1.414243810563e-13      -5.747777827122e-12       0.000000000000e+00       4.633158511546e-12       5.491552851540e-13      -3.755267511286e-15 
  157       5.248478034200e-10       1.401846853309e-13      -5.728806120823e-12       0.000000000000e+00       4.554182149380e-12       5.415102985936e-13      -3.675750212779e-15 
  158       5.282867664171e-10       1.388957208826e-13      -5.706489746482e-12       0.000000000000e+00       4.476965282163e-12       5.340109435412e-13      -3.596967763949e-15 
  159       5.316903394034e-10       1.375598160527e-13      -5.680805841594e-12       0.000000000000e+00       4.401398689679e-12       5.266527329728e-13      -3.519283556878e-15 
  160       5.350569466527e-10       1.361794291776e-13      -5.651733603506e-12       0.000000000000e+00       4.327362309109e-12       5.194304522315e-13      -3.443075546654e-15 
  161       5.383850800017e-10       1.347570785351e-13      -5.619253989601e-12       0.000000000000e+00       4.254750277748e-12       5.123393807666e-13      -3.368663302027e-15 
  162       5.416736512317e-10       1.332951212200e-13      -5.583348697686e-12       0.000000000000e+00       4.183548982421e-12       5.053791100757e-13      -3.296081487733e-15 
  163       5.449216695548e-10       1.317959582626e-13      -5.544001177251e-12       0.000000000000e+00       4.113765550548e-12       4.985500364623e-13      -3.225286639730e-15 
  164       5.481281302527e-10       1.302621063900e-13      -5.501197005348e-12       0.000000000000e+00       4.045403133012e-12       4.918521455980e-13      -3.156228377589e-15 
  165       5.512920144478e-10       1.286961995995e-13      -5.454923928037e-12       0.000000000000e+00       3.978460814283e-12       4.852850032984e-13      -3.088849268021e-15 
  166       5.544122888742e-10       1.271009907323e-13      -5.405171901844e-12       0.000000000000e+00       3.912933522553e-12       4.788477462987e-13      -3.023084688398e-15 
  167       5.574879056492e-10       1.254793530470e-13      -5.351933135214e-12       0.000000000000e+00       3.848811939863e-12       4.725390730292e-13      -2.958862690277e-15 
  168       5.605178020443e-10       1.238342817928e-13      -5.295202129967e-12       0.000000000000e+00       3.786082412232e-12       4.663572343914e-13      -2.896103862930e-15 
  169       5.635009002563e-10       1.221688957834e-13      -5.234975722751e-12       0.000000000000e+00       3.724726859787e-12       4.603000245334e-13      -2.834721196860e-15 
  170       5.664361071786e-10       1.204864389705e-13      -5.171253126495e-12       0.000000000000e+00       3.664722686893e-12       4.543647716252e-13      -2.774619947332e-15 
  171       5.693223141725e-10       1.187902820169e-13      -5.104035971864e-12       0.000000000000e+00       3.606042692281e-12       4.485483286353e-13      -2.715697497894e-15 
  172       5.721583968381e-10       1.170839238704e-13      -5.033328348714e-12       0.000000000000e+00       3.548654979182e-12       4.428470641056e-13      -2.657843223903e-15 
  173       5.749432147857e-10       1.153709933373e-13      -4.959136847545e-12       0.000000000000e+00       3.492522865448e-12       4.372568529272e-13      -2.600938356048e-15 
  174       5.776756114070e-10       1.136552506556e-13      -4.881470600957e-12       0.000000000000e+00       3.437604793690e-12       4.317730671165e-13      -2.544855843875e-15 
  175       5.803544136459e-10       1.119405890689e-13      -4.800341325100e-12       0.000000000000e+00       3.383854241403e-12       4.263905665903e-13      -2.489460219310e-15 
  176       5.829784317704e-10       1.102310363997e-13      -4.715763361133e-12       0.000000000000e+00       3.331219631096e-12       4.211036899420e-13      -2.434607460185e-15 
  177       5.855464591430e-10       1.085307566227e-13      -4.627753716677e-12       0.000000000000e+00       3.279644240424e-12       4.159062452168e-13      -2.380144853763e-15 
  178       5.880572719924e-10       1.068440514390e-13      -4.536332107265e-12       0.000000000000e+00       3.229066112311e-12       4.107915006876e-13      -2.325910860259e-15 
