# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   32       1.612948860739e-10       3.002666513484e-15       2.077002789578e-13       0.000000000000e+00       9.112143219093e-11       1.420492252296e-11      -7.135129611977e-15 
   33       1.644044916305e-10       3.339575274218e-15       2.068753902100e-13       0.000000000000e+00       8.546953624524e-11       1.337900804787e-11      -7.625439670946e-15 
   34       1.675632042406e-10       3.701055789217e-15       2.046960790450e-13       0.000000000000e+00       8.026597342115e-11       1.262547199201e-11      -7.179063806353e-15 
   35       1.707709095683e-10       4.087949184302e-15       2.010730561028e-13       0.000000000000e+00       7.548184848811e-11       1.193701215422e-11      -6.064579406832e-15 
   36       1.740241730590e-10       4.501218402177e-15       1.959734865027e-13       0.000000000000e+00       7.107649531418e-11       1.130109447747e-11      -4.815322465008e-15 
   37       1.773154058277e-10       4.941771008886e-15       1.893908902366e-13       0.000000000000e+00       6.698994847827e-11       1.070274192800e-11      -3.964115668132e-15 
   38       1.806486645390e-10       5.410219934873e-15       1.813969308519e-13       0.000000000000e+00       6.321012227206e-11       1.014113603732e-11      -3.584388111619e-15 
   39       1.840279109634e-10       5.907037983308e-15       1.721095115365e-13       0.000000000000e+00       5.972365295405e-11       9.617885932163e-12      -3.600633849631e-15 
   40       1.874520819091e-10       6.432614964721e-15       1.616815673297e-13       0.000000000000e+00       5.649550961657e-11       9.132303638019e-12      -3.908622638374e-15 
   41       1.909172434070e-10       6.987375048283e-15       1.502432283402e-13       0.000000000000e+00       5.348084782519e-11       8.681968550143e-12      -4.390011416400e-15 
   42       1.944252132659e-10       7.572187668510e-15       1.377007269356e-13       0.000000000000e+00       5.066972591893e-11       8.265168567941e-12      -4.966879787060e-15 
   43       1.979768236062e-10       8.188081344802e-15       1.238754857929e-13       0.000000000000e+00       4.805378446734e-11       7.878884837889e-12      -5.561460545437e-15 
   44       2.015691059023e-10       8.836135517101e-15       1.085563334897e-13       0.000000000000e+00       4.561285410498e-11       7.517914531344e-12      -6.080080678892e-15 
   45       2.051973427019e-10       9.517323444170e-15       9.154503006846e-14       0.000000000000e+00       4.332191867612e-11       7.176459066257e-12      -6.440587922212e-15 
   46       2.088628082597e-10       1.023197774790e-14       7.281392944336e-14       0.000000000000e+00       4.117668744328e-11       6.853844378687e-12      -6.666566755292e-15 
   47       2.125667255674e-10       1.098017024392e-14       5.239194684292e-14       0.000000000000e+00       3.917407962535e-11       6.550229702025e-12      -6.819731087856e-15 
   48       2.163078355425e-10       1.176185217252e-14       3.032172716779e-14       0.000000000000e+00       3.730452469891e-11       6.264939977523e-12      -6.974724678808e-15 
   49       2.200821736461e-10       1.257684800758e-14       6.660325018484e-15       0.000000000000e+00       3.555148344389e-11       5.996401595047e-12      -7.219837393414e-15 
   50       2.238850582316e-10       1.342501495598e-14      -1.854529015368e-14       0.000000000000e+00       3.389629860309e-11       5.742687902723e-12      -7.630972006041e-15 
   51       2.277182101067e-10       1.430678685891e-14      -4.534113460979e-14       0.000000000000e+00       3.233541024575e-11       5.503479380396e-12      -8.183552268599e-15 
   52       2.315841793668e-10       1.522276722478e-14      -7.380463671124e-14       0.000000000000e+00       3.086698541787e-11       5.278524457059e-12      -8.817941377522e-15 
   53       2.354841861003e-10       1.617357801021e-14      -1.040219214704e-13       0.000000000000e+00       2.948577420816e-11       5.067041524493e-12      -9.463571871063e-15 
   54       2.394180010874e-10       1.715986122620e-14      -1.360883152229e-13       0.000000000000e+00       2.818288159907e-11       4.867683373037e-12      -1.003840308863e-14 
   55       2.433847250387e-10       1.818214021880e-14      -1.700847976345e-13       0.000000000000e+00       2.694839501010e-11       4.678934622611e-12      -1.046741687374e-14 
   56       2.473856263004e-10       1.924035947698e-14      -2.059993512376e-13       0.000000000000e+00       2.578055397266e-11       4.500501106552e-12      -1.074472816251e-14 
   57       2.514217991324e-10       2.033423331643e-14      -2.437869574045e-13       0.000000000000e+00       2.467845877837e-11       4.332203346999e-12      -1.088595369613e-14 
   58       2.554932444759e-10       2.146337241175e-14      -2.833915141392e-13       0.000000000000e+00       2.363930002225e-11       4.173555512409e-12      -1.091072049835e-14 
   59       2.595987856613e-10       2.262727993534e-14      -3.247454036330e-13       0.000000000000e+00       2.265824171436e-11       4.023746723265e-12      -1.084286508457e-14 
   60       2.637359841161e-10       2.382534769632e-14      -3.677690598201e-13       0.000000000000e+00       2.172830439163e-11       3.881622357788e-12      -1.071063267091e-14 
   61       2.679022805978e-10       2.505696946046e-14      -4.123914118415e-13       0.000000000000e+00       2.084225167377e-11       3.745993831528e-12      -1.054155551581e-14 
   62       2.720989089260e-10       2.632191936812e-14      -4.586175549738e-13       0.000000000000e+00       1.999900920126e-11       3.616691481816e-12      -1.034529388937e-14 
   63       2.763277151493e-10       2.762005199121e-14      -5.064755709133e-13       0.000000000000e+00       1.919848563370e-11       3.493715916717e-12      -1.012727954720e-14 
   64       2.805899650316e-10       2.895119250730e-14      -5.559972175930e-13       0.000000000000e+00       1.843964408003e-11       3.376922287247e-12      -9.893726511927e-15 
   65       2.848862986443e-10       3.031513655653e-14      -6.072181591147e-13       0.000000000000e+00       1.772044877810e-11       3.266012015311e-12      -9.651661455105e-15 
   66       2.892166849597e-10       3.171165009860e-14      -6.601781956814e-13       0.000000000000e+00       1.703781177416e-11       3.160524521642e-12      -9.408954079241e-15 
   67       2.935803764433e-10       3.314046926971e-14      -7.149214935296e-13       0.000000000000e+00       1.638753960237e-11       3.059828953739e-12      -9.174347499752e-15 
   68       2.979764409611e-10       3.460124923227e-14      -7.714827930465e-13       0.000000000000e+00       1.576542304383e-11       2.963289234680e-12      -8.955751388210e-15 
   69       3.024055841530e-10       3.609339900814e-14      -8.298422740061e-13       0.000000000000e+00       1.517088200446e-11       2.870816535070e-12      -8.754651876074e-15 
   70       3.068686164452e-10       3.761621276754e-14      -8.899619158818e-13       0.000000000000e+00       1.460396679145e-11       2.782414400515e-12      -8.570618325469e-15 
   71       3.113658783157e-10       3.916891645357e-14      -9.517985840980e-13       0.000000000000e+00       1.406425672630e-11       2.698011565148e-12      -8.402926550250e-15 
   72       3.158972096520e-10       4.075066633461e-14      -1.015303901348e-12       0.000000000000e+00       1.355083605906e-11       2.617458112332e-12      -8.250544767327e-15 
   73       3.204619191088e-10       4.236054755679e-14      -1.080424118912e-12       0.000000000000e+00       1.306226988264e-11       2.540521635349e-12      -8.112119547980e-15 
   74       3.250587534665e-10       4.399757269641e-14      -1.147099987976e-12       0.000000000000e+00       1.259658004708e-11       2.466883398107e-12      -7.985961769178e-15 
   75       3.296858669884e-10       4.566068031234e-14      -1.215266630947e-12       0.000000000000e+00       1.215122107386e-11       2.396134495830e-12      -7.870032564896e-15 
   76       3.343414972257e-10       4.734878574917e-14      -1.284862289475e-12       0.000000000000e+00       1.172369505726e-11       2.327878939375e-12      -7.762378329323e-15 
   77       3.390262024416e-10       4.906094744169e-14      -1.355856694634e-12       0.000000000000e+00       1.131357906366e-11       2.262073097009e-12      -7.662558361077e-15 
   78       3.437409784169e-10       5.079622844780e-14      -1.428227660427e-12       0.000000000000e+00       1.092082539708e-11       2.198741463827e-12      -7.570453242713e-15 
   79       3.484865723052e-10       5.255364651815e-14      -1.501952718522e-12       0.000000000000e+00       1.054514460503e-11       2.137873609310e-12      -7.485834122224e-15 
   80       3.532634664764e-10       5.433217372000e-14      -1.577009171593e-12       0.000000000000e+00       1.018599449573e-11       2.079422530584e-12      -7.408357872537e-15 
   81       3.580718623614e-10       5.613073606112e-14      -1.653374146660e-12       0.000000000000e+00       9.842569155354e-12       2.023303005670e-12      -7.337562250998e-15 
   82       3.629116642959e-10       5.794821311366e-14      -1.731024648436e-12       0.000000000000e+00       9.513787965267e-12       1.969389946736e-12      -7.272861058871e-15 
   83       3.677824633646e-10       5.978343763800e-14      -1.809937612665e-12       0.000000000000e+00       9.198284619240e-12       1.917516753355e-12      -7.213539300821e-15 
   84       3.726837910014e-10       6.163519897954e-14      -1.890086436520e-12       0.000000000000e+00       8.894728890781e-12       1.867517511436e-12      -7.158842241177e-15 
   85       3.776159634836e-10       6.350225472985e-14      -1.971429792074e-12       0.000000000000e+00       8.602877281627e-12       1.819365235115e-12      -7.108270138817e-15 
   86       3.825793484672e-10       6.538332031805e-14      -2.053921047518e-12       0.000000000000e+00       8.322677221980e-12       1.773053629767e-12      -7.061323725428e-15 
   87       3.875740962270e-10       6.727706510171e-14      -2.137511619437e-12       0.000000000000e+00       8.053944495700e-12       1.728554387523e-12      -7.017411438693e-15 
   88       3.926001280351e-10       6.918211205412e-14      -2.222150966947e-12       0.000000000000e+00       7.796357849981e-12       1.685816277421e-12      -6.975846159888e-15 
   89       3.976571245383e-10       7.109703745159e-14      -2.307786585823e-12       0.000000000000e+00       7.549453605011e-12       1.644764235566e-12      -6.935841951458e-15 
   90       4.027445141361e-10       7.302037056072e-14      -2.394364002636e-12       0.000000000000e+00       7.312620263650e-12       1.605298455280e-12      -6.896510794617e-15 
   91       4.078614613587e-10       7.495059332569e-14      -2.481826768884e-12       0.000000000000e+00       7.085093121092e-12       1.567293477260e-12      -6.856859326927e-15 
   92       4.130068552449e-10       7.688614005552e-14      -2.570116455124e-12       0.000000000000e+00       6.865948874540e-12       1.530597279733e-12      -6.815785579889e-15 
   93       4.181796379202e-10       7.882543269515e-14      -2.659174108583e-12       0.000000000000e+00       6.654318259807e-12       1.495066356656e-12      -6.772323590728e-15 
   94       4.233798721064e-10       8.076699338578e-14      -2.748944889508e-12       0.000000000000e+00       6.450072251818e-12       1.460678963506e-12      -6.726426407578e-15 
   95       4.286078134243e-10       8.270934833422e-14      -2.839374124519e-12       0.000000000000e+00       6.253229582744e-12       1.427437300706e-12      -6.678295364422e-15 
   96       4.338635776401e-10       8.465099391087e-14      -2.930405919293e-12       0.000000000000e+00       6.063745545423e-12       1.395332632907e-12      -6.628142838141e-15 
   97       4.391471337128e-10       8.659039682552e-14      -3.021983172791e-12       0.000000000000e+00       5.881509595844e-12       1.364344873144e-12      -6.576192388631e-15 
   98       4.444582968423e-10       8.852599430302e-14      -3.114047591475e-12       0.000000000000e+00       5.706342955638e-12       1.334442166996e-12      -6.522678898920e-15 
   99       4.497967215167e-10       9.045619425907e-14      -3.206539703529e-12       0.000000000000e+00       5.537996214567e-12       1.305580476739e-12      -6.467848715281e-15 
  100       4.551618945605e-10       9.237937547593e-14      -3.299398873087e-12       0.000000000000e+00       5.376146933013e-12       1.277703165505e-12      -6.411959787354e-15 
  101       4.605531281820e-10       9.429388777814e-14      -3.392563314446e-12       0.000000000000e+00       5.220397244468e-12       1.250740581443e-12      -6.355281808258e-15 
  102       4.659695530212e-10       9.619805220829e-14      -3.485970106297e-12       0.000000000000e+00       5.070271458022e-12       1.224609641866e-12      -6.298096354708e-15 
  103       4.714101111975e-10       9.809016120274e-14      -3.579555205937e-12       0.000000000000e+00       4.925213660852e-12       1.199213417420e-12      -6.240697027133e-15 
  104       4.768737854029e-10       9.996851578527e-14      -3.673253868827e-12       0.000000000000e+00       4.784710163321e-12       1.174463383338e-12      -6.183336572265e-15 
  105       4.823603364004e-10       1.018315424917e-13      -3.767001941148e-12       0.000000000000e+00       4.648680835836e-12       1.150350492165e-12      -6.126059814137e-15 
  106       4.878696526537e-10       1.036776926414e-13      -3.860734769171e-12       0.000000000000e+00       4.517136412350e-12       1.126882971371e-12      -6.068848310655e-15 
  107       4.934015188721e-10       1.055054073048e-13      -3.954386827977e-12       0.000000000000e+00       4.390057355179e-12       1.104064348848e-12      -6.011670918617e-15 
  108       4.989556116527e-10       1.073131178868e-13      -4.047891740131e-12       0.000000000000e+00       4.267392829388e-12       1.081893286152e-12      -5.954483351229e-15 
  109       5.045314951218e-10       1.090992467082e-13      -4.141182294356e-12       0.000000000000e+00       4.149059677181e-12       1.060363411756e-12      -5.897227735604e-15 
  110       5.101286165764e-10       1.108622075892e-13      -4.234190464212e-12       0.000000000000e+00       4.034941392281e-12       1.039463154290e-12      -5.839832170270e-15 
  111       5.157463021260e-10       1.126004064314e-13      -4.326847426767e-12       0.000000000000e+00       3.924887094324e-12       1.019175575792e-12      -5.782210282678e-15 
  112       5.213837523343e-10       1.143122418004e-13      -4.419083581281e-12       0.000000000000e+00       3.818710503236e-12       9.994782049498e-13      -5.724260786707e-15 
  113       5.270400378607e-10       1.159961055083e-13      -4.510828567872e-12       0.000000000000e+00       3.716188913625e-12       9.803428703496e-13      -5.665867040168e-15 
  114       5.327140951021e-10       1.176503831965e-13      -4.602011286200e-12       0.000000000000e+00       3.617062169167e-12       9.617355337218e-13      -5.606896602314e-15 
  115       5.384047218344e-10       1.192734549178e-13      -4.692559914138e-12       0.000000000000e+00       3.521031636987e-12       9.436161231865e-13      -5.547200791345e-15 
  116       5.441107541849e-10       1.208637375216e-13      -4.782402613349e-12       0.000000000000e+00       3.427823669173e-12       9.259476206059e-13      -5.486659518402e-15 
  117       5.498316312768e-10       1.224198164091e-13      -4.871469703391e-12       0.000000000000e+00       3.337390933302e-12       9.087249335742e-13      -5.425322919573e-15 
  118       5.555668913698e-10       1.239403309656e-13      -4.959691788247e-12       0.000000000000e+00       3.249733747895e-12       8.919492369180e-13      -5.363286192891e-15 
  119       5.613159939474e-10       1.254239351328e-13      -5.046999117548e-12       0.000000000000e+00       3.164837335047e-12       8.756189486743e-13      -5.300645820905e-15 
  120       5.670783169613e-10       1.268692983614e-13      -5.133321611334e-12       0.000000000000e+00       3.082671364987e-12       8.597296451594e-13      -5.237499528520e-15 
  121       5.728531540771e-10       1.282751065630e-13      -5.218588884794e-12       0.000000000000e+00       3.003189500644e-12       8.442739760372e-13      -5.173946240816e-15 
  122       5.786397119185e-10       1.296400630622e-13      -5.302730273021e-12       0.000000000000e+00       2.926328942208e-12       8.292415793876e-13      -5.110086040885e-15 
  123       5.844371073127e-10       1.309628895489e-13      -5.385674855756e-12       0.000000000000e+00       2.852009971701e-12       8.146189967752e-13      -5.046020127653e-15 
  124       5.902443645351e-10       1.322423270303e-13      -5.467351482144e-12       0.000000000000e+00       2.780135497531e-12       8.003895883173e-13      -4.981850773714e-15 
  125       5.960604125541e-10       1.334771367832e-13      -5.547688795477e-12       0.000000000000e+00       2.710590599065e-12       7.865334477527e-13      -4.917681283155e-15 
  126       6.018840822765e-10       1.346661013058e-13      -5.626615257947e-12       0.000000000000e+00       2.643242071184e-12       7.730273175099e-13      -4.853615949388e-15 
  127       6.077141037920e-10       1.358080252701e-13      -5.704059175392e-12       0.000000000000e+00       2.577937968857e-12       7.598445037755e-13      -4.789760012977e-15 
  128       6.135491036181e-10       1.369017364740e-13      -5.779948722049e-12       0.000000000000e+00       2.514507151696e-12       7.469547915632e-13      -4.726219619466e-15 
  129       6.193877530687e-10       1.379461269749e-13      -5.854212650163e-12       0.000000000000e+00       2.452794900772e-12       7.343313015528e-13      -4.663091915234e-15 
  130       6.252292376128e-10       1.389402795702e-13      -5.926782454265e-12       0.000000000000e+00       2.392775154001e-12       7.219720914691e-13      -4.600434196206e-15 
  131       6.310728340379e-10       1.398833570559e-13      -5.997590492193e-12       0.000000000000e+00       2.334449779750e-12       7.098807749289e-13      -4.538291279265e-15 
  132       6.369177622850e-10       1.407745645160e-13      -6.066569350873e-12       0.000000000000e+00       2.277813412889e-12       6.980597571764e-13      -4.476704949224e-15 
  133       6.427631837750e-10       1.416131505626e-13      -6.133651875968e-12       0.000000000000e+00       2.222853257472e-12       6.865101998238e-13      -4.415713846085e-15 
  134       6.486081997350e-10       1.423984085751e-13      -6.198771201528e-12       0.000000000000e+00       2.169548889423e-12       6.752319855927e-13      -4.355353352296e-15 
  135       6.544518495246e-10       1.431296779401e-13      -6.261860779640e-12       0.000000000000e+00       2.117872059219e-12       6.642236830558e-13      -4.295655480012e-15 
  136       6.602931089620e-10       1.438063452910e-13      -6.322854410077e-12       0.000000000000e+00       2.067786494573e-12       6.534825113772e-13      -4.236648758361e-15 
  137       6.661308886506e-10       1.444278457477e-13      -6.381686269948e-12       0.000000000000e+00       2.019247703117e-12       6.430043050546e-13      -4.178358120693e-15 
  138       6.719640323052e-10       1.449936641562e-13      -6.438290943349e-12       0.000000000000e+00       1.972202775090e-12       6.327834786598e-13      -4.120804791852e-15 
  139       6.777913150783e-10       1.455033363283e-13      -6.492603451012e-12       0.000000000000e+00       1.926590186015e-12       6.228129915801e-13      -4.064006175427e-15 
  140       6.836114418864e-10       1.459564502811e-13      -6.544559279955e-12       0.000000000000e+00       1.882339599389e-12       6.130843127599e-13      -4.007975741018e-15 
  141       6.894230457363e-10       1.463526474769e-13      -6.594094413130e-12       0.000000000000e+00       1.839371669362e-12       6.035873854412e-13      -3.952722911491e-15 
  142       6.952246860514e-10       1.466916240626e-13      -6.641145359079e-12       0.000000000000e+00       1.797597843426e-12       5.943105919056e-13      -3.898252950243e-15 
  143       7.010148469982e-10       1.469731321098e-13      -6.685649181574e-12       0.000000000000e+00       1.756920165091e-12       5.852407182149e-13      -3.844566848460e-15 
  144       7.067920635678e-10       1.471970084243e-13      -6.727544085295e-12       0.000000000000e+00       1.717251164329e-12       5.763656791948e-13      -3.791658109287e-15 
  145       7.125553173641e-10       1.473632615610e-13      -6.766771175308e-12       0.000000000000e+00       1.678576155478e-12       5.676830705963e-13      -3.739502981033e-15 
  146       7.183036768348e-10       1.474719957846e-13      -6.803272928214e-12       0.000000000000e+00       1.640896734581e-12       5.591923969629e-13      -3.688069042297e-15 
  147       7.240361720894e-10       1.475233856545e-13      -6.836992684265e-12       0.000000000000e+00       1.604211161977e-12       5.508923678726e-13      -3.637318089175e-15 
  148       7.297517939587e-10       1.475176774233e-13      -6.867874680202e-12       0.000000000000e+00       1.568514280437e-12       5.427808785433e-13      -3.587206004690e-15 
  149       7.354494930563e-10       1.474551904348e-13      -6.895864082109e-12       0.000000000000e+00       1.533797433295e-12       5.348549904368e-13      -3.537682628216e-15 
  150       7.411281788382e-10       1.473363185222e-13      -6.920907018250e-12       0.000000000000e+00       1.500048382576e-12       5.271109118642e-13      -3.488691624904e-15 
  151       7.467867186643e-10       1.471615314060e-13      -6.942950611923e-12       0.000000000000e+00       1.467251227125e-12       5.195439785899e-13      -3.440170355109e-15 
  152       7.524239368582e-10       1.469313760923e-13      -6.961943014296e-12       0.000000000000e+00       1.435386320745e-12       5.121486344368e-13      -3.392049743817e-15 
  153       7.580386137679e-10       1.466464782710e-13      -6.977833437261e-12       0.000000000000e+00       1.404430190317e-12       5.049184118906e-13      -3.344254150070e-15 
  154       7.636294848266e-10       1.463075437135e-13      -6.990572186273e-12       0.000000000000e+00       1.374355453941e-12       4.978459127047e-13      -3.296701236394e-15 
  155       7.691952396131e-10       1.459153596711e-13      -7.000110693199e-12       0.000000000000e+00       1.345130739058e-12       4.909227885050e-13      -3.249301838221e-15 
  156       7.747345209121e-10       1.454707962733e-13      -7.006401549161e-12       0.000000000000e+00       1.316720600587e-12       4.841397213939e-13      -3.201959833321e-15 
  157       7.802459237751e-10       1.449748079253e-13      -7.009398537385e-12       0.000000000000e+00       1.289085439052e-12       4.774864045561e-13      -3.154572011225e-15 
  158       7.857279945809e-10       1.444284347068e-13      -7.009056666041e-12       0.000000000000e+00       1.262181418711e-12       4.709515228622e-13      -3.107027942651e-15 
  159       7.911792300956e-10       1.438328037695e-13      -7.005332201093e-12       0.000000000000e+00       1.235960385694e-12       4.645227334740e-13      -3.059209848933e-15 
  160       7.965980765339e-10       1.431891307358e-13      -6.998182699142e-12       0.000000000000e+00       1.210369786123e-12       4.581866464491e-13      -3.010992471442e-15 
  161       8.019830359294e-10       1.424987118702e-13      -6.987567224290e-12       0.000000000000e+00       1.185363085399e-12       4.519317392811e-13      -2.962273870485e-15 
  162       8.073329977892e-10       1.417628968828e-13      -6.973446951324e-12       0.000000000000e+00       1.160932233361e-12       4.457574308841e-13      -2.913071156858e-15 
  163       8.126469351100e-10       1.409831163818e-13      -6.955784678896e-12       0.000000000000e+00       1.137077927003e-12       4.396657767132e-13      -2.863433015953e-15 
  164       8.179237992627e-10       1.401608922282e-13      -6.934544683723e-12       0.000000000000e+00       1.113799334257e-12       4.336586011498e-13      -2.813409551339e-15 
  165       8.231625195473e-10       1.392978388912e-13      -6.909692754281e-12       0.000000000000e+00       1.091094060436e-12       4.277374916051e-13      -2.763052296487e-15 
  166       8.283620027472e-10       1.383956648044e-13      -6.881196224498e-12       0.000000000000e+00       1.068958114681e-12       4.219037926234e-13      -2.712414226504e-15 
  167       8.335211326828e-10       1.374561737208e-13      -6.849024007443e-12       0.000000000000e+00       1.047385876405e-12       4.161585999854e-13      -2.661549769860e-15 
  168       8.386387697667e-10       1.364812660690e-13      -6.813146629020e-12       0.000000000000e+00       1.026370061735e-12       4.105027548116e-13      -2.610514820116e-15 
  169       8.437137505570e-10       1.354729403086e-13      -6.773536261661e-12       0.000000000000e+00       1.005901689962e-12       4.049368376655e-13      -2.559366747653e-15 
  170       8.487448873122e-10       1.344332942858e-13      -6.730166758015e-12       0.000000000000e+00       9.859700499857e-13       3.994611626572e-13      -2.508164411402e-15 
  171       8.537309675454e-10       1.333645265892e-13      -6.683013684642e-12       0.000000000000e+00       9.665626667542e-13       3.940757715467e-13      -2.456968170572e-15 
  172       8.586707535783e-10       1.322689379055e-13      -6.632054355706e-12       0.000000000000e+00       9.476652677146e-13       3.887804278470e-13      -2.405839896378e-15 
  173       8.635629820954e-10       1.311489323750e-13      -6.577267866665e-12       0.000000000000e+00       9.292617492554e-13       3.835746109276e-13      -2.354842983771e-15 
  174       8.684063636989e-10       1.300070189473e-13      -6.518635127962e-12       0.000000000000e+00       9.113341431521e-13       3.784575101182e-13      -2.304042363168e-15 
  175       8.731995824620e-10       1.288458127371e-13      -6.456138898721e-12       0.000000000000e+00       8.938625830123e-13       3.734280188112e-13      -2.253504512179e-15 
  176       8.779412954840e-10       1.276680363797e-13      -6.389763820436e-12       0.000000000000e+00       8.768252707206e-13       3.684847285660e-13      -2.203297467334e-15 
  177       8.826301324441e-10       1.264765213866e-13      -6.319496450663e-12       0.000000000000e+00       8.601984428836e-13       3.636259232116e-13      -2.153490835817e-15 
  178       8.872646951556e-10       1.252742095014e-13      -6.245325296712e-12       0.000000000000e+00       8.439563372749e-13       3.588495729506e-13      -2.104155807192e-15 
