# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       8.980856820338e+13       9.372567846703e-26       5.162291927263e-09       1.739952088614e+22       1.552917706703e+04       1.729142038192e-10       1.394653157767e+18       2.980024645729e-09       1.789988176302e+44       1.803957601300e+33       7.260111701782e+33       3.864393411637e-08       1.237445094279e+44       3.027433270672e+44       3.027433270672e+44       1.009144423527e+44      -7.820469616896e+52       8.731377023984e-06       1.646118170433e+00 
       8.884838741853e+13       9.576240376648e-26       5.216861609370e-09       1.702945872197e+22       1.552917706703e+04       1.747828803452e-10       1.379742340343e+18       3.012229646809e-09       1.714657057307e+44       1.746713423485e+33       7.029729831987e+33       3.864393411637e-08       1.185367586236e+44       2.900024643631e+44       2.900024643631e+44       9.666748811811e+43      -7.411254369351e+52       8.885870807506e-06       1.617498012608e+00 
       8.789847232612e+13       9.784338856432e-26       5.273250280879e-09       1.666726723459e+22       1.552917706703e+04       1.766717515797e-10       1.364990940674e+18       3.044782685998e-09       1.642496226007e+44       1.691285749500e+33       6.806658566781e+33       3.864393411637e-08       1.135481744601e+44       2.777977970693e+44       2.777977970693e+44       9.259926568692e+43      -7.023451789717e+52       9.040364591021e-06       1.589856053481e+00 
       8.695871317136e+13       9.996959463004e-26       5.331457941793e-09       1.631277902632e+22       1.552917706703e+04       1.785810357662e-10       1.350397254359e+18       3.077687524513e-09       1.573372261788e+44       1.637616937045e+33       6.590665922027e+33       3.864393411637e-08       1.087695333746e+44       2.661067595616e+44       2.661067595616e+44       8.870225318445e+43      -6.655941435027e+52       9.194858374530e-06       1.563142985411e+00 
       8.602900137289e+13       1.021420046248e-25       5.387846613303e-09       1.596583025976e+22       1.552917706703e+04       1.805109535065e-10       1.335959595220e+18       3.110947964206e-09       1.507157359005e+44       1.585651172954e+33       6.381527275036e+33       3.864393411637e-08       1.041919999751e+44       2.549077358835e+44       2.549077358835e+44       8.496924529186e+43      -6.307661490802e+52       9.349352158033e-06       1.537312759906e+00 
       8.510922951025e+13       1.043616225897e-25       5.446054274216e-09       1.562626058210e+22       1.552917706703e+04       1.824617277867e-10       1.321676295103e+18       3.144567848041e-09       1.443729090674e+44       1.535334415158e+33       6.179025130970e+33       3.864393411637e-08       9.980711070464e+43       2.441800197798e+44       2.441800197798e+44       8.139333992402e+43      -5.977605703255e+52       9.503845941529e-06       1.512322322708e+00 
       8.419929131143e+13       1.066294744233e-25       5.506080924533e-09       1.529391305100e+22       1.552917706703e+04       1.844335840024e-10       1.307545703694e+18       3.178551060546e-09       1.382970182115e+44       1.486614336480e+33       5.982948896656e+33       3.864393411637e-08       9.560675819248e+43       2.339037764114e+44       2.339037764114e+44       7.796792546798e+43      -5.664820472007e+52       9.658339725016e-06       1.488131374309e+00 
       8.329908164066e+13       1.089466082152e-25       5.564288585447e-09       1.496863406203e+22       1.552917706703e+04       1.864267499854e-10       1.293566188319e+18       3.212901528135e-09       1.324768294116e+44       1.439440270216e+33       5.793094661580e+33       3.864393411637e-08       9.158317626413e+43       2.240600056830e+44       2.240600056830e+44       7.468666855858e+43      -5.368402094939e+52       9.812833508494e-06       1.464702153154e+00 
       8.240849648618e+13       1.113140949346e-25       5.624315235764e-09       1.465027327773e+22       1.552917706703e+04       1.884414560292e-10       1.279736133762e+18       3.247623219757e-09       1.269015815230e+44       1.393763157448e+33       5.609264985832e+33       3.864393411637e-08       8.772892558222e+43       2.146305071123e+44       2.146305071123e+44       7.154350236842e+43      -5.087494157204e+52       9.967327291971e-06       1.441999238857e+00 
       8.152743294829e+13       1.137330287976e-25       5.686160875484e-09       1.433868355809e+22       1.552917706703e+04       1.904779349165e-10       1.266053942075e+18       3.282720147219e-09       1.215609662805e+44       1.349535496021e+33       5.431268694770e+33       3.864393411637e-08       8.403687989172e+43       2.055978461790e+44       2.055978461790e+44       6.853261539073e+43      -4.821285056867e+52       1.012182107545e-05       1.419989373602e+00 
       8.065578922741e+13       1.162045278024e-25       5.748006515205e-09       1.403372089253e+22       1.552917706703e+04       1.925364219455e-10       1.252518032394e+18       3.318196365705e-09       1.164451092389e+44       1.306711291147e+33       5.258920680213e+33       3.864393411637e-08       8.050021284391e+43       1.969453220894e+44       1.969453220894e+44       6.564844069427e+43      -4.569005660017e+52       1.027631485892e-05       1.398641299538e+00 
       7.979346461238e+13       1.187297342359e-25       5.809852154925e-09       1.373524433338e+22       1.552917706703e+04       1.946171549571e-10       1.239126840758e+18       3.354055974199e-09       1.115445515164e+44       1.265246007567e+33       5.092041707935e+33       3.864393411637e-08       7.711238537489e+43       1.886569368977e+44       1.886569368977e+44       6.288564563044e+43      -4.329927078577e+52       1.043080864240e-05       1.377925610715e+00 
       7.894035946874e+13       1.213098151997e-25       5.871697794646e-09       1.344311593073e+22       1.552917706703e+04       1.967203743629e-10       1.225878819925e+18       3.390303115986e-09       1.068502323054e+44       1.225096523241e+33       4.930458231270e+33       3.864393411637e-08       7.386713361536e+43       1.807173659269e+44       1.807173659269e+44       6.023912197359e+43      -4.103358564394e+52       1.058530242588e-05       1.357814617909e+00 
       7.809637522728e+13       1.239459631422e-25       5.935362423770e-09       1.315720066863e+22       1.552917706703e+04       1.988463231723e-10       1.212772439198e+18       3.426941979109e-09       1.023534721195e+44       1.186221084502e+33       4.774002210630e+33       3.864393411637e-08       7.075845730907e+43       1.731119294345e+44       1.731119294345e+44       5.770397647618e+43      -3.888645513522e+52       1.073979620936e-05       1.338282225162e+00 
       7.726141437266e+13       1.266393964500e-25       5.999027052894e-09       1.287736640274e+22       1.552917706703e+04       2.009952470211e-10       1.199806184243e+18       3.463976796889e-09       9.804595674597e+43       1.148579262631e+33       4.622510938750e+33       3.864393411637e-08       6.778060871876e+43       1.658265654705e+44       1.658265654705e+44       5.527552182158e+43      -3.685167574935e+52       1.089428999284e-05       1.319303816798e+00 
       7.643538043208e+13       1.293913599527e-25       6.064510671422e-09       1.260348379925e+22       1.552917706703e+04       2.031673941995e-10       1.186978556916e+18       3.501411848377e-09       9.391972187335e+43       1.112131911819e+33       4.475826871484e+33       3.864393411637e-08       6.492808199900e+43       1.588478038779e+44       1.588478038779e+44       5.294926795745e+43      -3.492336858201e+52       1.104878377632e-05       1.300856153932e+00 
       7.561817796419e+13       1.322031255636e-25       6.129994289950e-09       1.233542627506e+22       1.552917706703e+04       2.053630156811e-10       1.174288075092e+18       3.539251458889e-09       8.996713836576e+43       1.076841128449e+33       4.333797463964e+33       3.864393411637e-08       6.219560301621e+43       1.521627413874e+44       1.521627413874e+44       5.072091379399e+43      -3.309596234945e+52       1.120327755980e-05       1.282917279539e+00 
       7.480971254804e+13       1.350759928565e-25       6.197296897881e-09       1.207306993932e+22       1.552917706703e+04       2.075823651516e-10       1.161733272492e+18       3.577500000487e-09       8.618089815724e+43       1.042670211687e+33       4.196275011959e+33       3.864393411637e-08       5.957811959714e+43       1.457590177596e+44       1.457590177596e+44       4.858633925146e+43      -3.136417729190e+52       1.135777134328e-05       1.265466431283e+00 
       7.400989077217e+13       1.380112895902e-25       6.262780516408e-09       1.181629353615e+22       1.552917706703e+04       2.098256990385e-10       1.149312698513e+18       3.616161892468e-09       8.255400073962e+43       1.009583625307e+33       4.063116498269e+33       3.864393411637e-08       5.707079218778e+43       1.396247929325e+44       1.396247929325e+44       4.654159764247e+43      -2.972300991919e+52       1.151226512676e-05       1.248483961327e+00 
       7.321862022383e+13       1.410103724194e-25       6.331902113743e-09       1.156497838862e+22       1.552917706703e+04       2.120932765403e-10       1.137024918060e+18       3.655241601900e-09       7.907974021903e+43       9.775469607398e+32       3.934183443997e+33       3.864393411637e-08       5.466898490527e+43       1.337487251292e+44       1.337487251292e+44       4.458290837477e+43      -2.816771855464e+52       1.166675891025e-05       1.231951262566e+00 
       7.243580947828e+13       1.440746274650e-25       6.399204721674e-09       1.131900834386e+22       1.552917706703e+04       2.143853596568e-10       1.124868511382e+18       3.694743644121e-09       7.575169291715e+43       9.465269012863e+32       3.809341764533e+33       3.864393411637e-08       5.236825696652e+43       1.281199498884e+44       1.281199498884e+44       4.270664996122e+43      -2.669380963538e+52       1.182125269373e-05       1.215850700614e+00 
       7.166136808825e+13       1.472054709190e-25       6.468326319009e-09       1.107826971942e+22       1.552917706703e+04       2.167022132191e-10       1.112842073908e+18       3.734672583246e-09       7.256370549422e+43       9.164911874726e+32       3.688461630115e+33       3.864393411637e-08       5.016435447747e+43       1.227280599763e+44       1.227280599763e+44       4.090935332390e+43      -2.529702472949e+52       1.197574647721e-05       1.200165551045e+00 
       7.089520657347e+13       1.504043498607e-25       6.539266905747e-09       1.084265125070e+22       1.552917706703e+04       2.190441049204e-10       1.100944216083e+18       3.775033032758e-09       6.950988357200e+43       8.874085834999e+32       3.571417330809e+33       3.864393411637e-08       4.805320256793e+43       1.175630861444e+44       1.175630861444e+44       3.918769537997e+43      -2.397332823248e+52       1.213024026070e-05       1.184879941483e+00 
       7.013723641037e+13       1.536727426452e-25       6.608388503082e-09       1.061204403954e+22       1.552917706703e+04       2.214113053467e-10       1.089173563209e+18       3.815829655928e-09       6.658458083535e+43       8.592488447607e+32       3.458087145780e+33       3.864393411637e-08       4.603089785739e+43       1.126154786971e+44       1.126154786971e+44       3.753849289758e+43      -2.271889570762e+52       1.228473404418e-05       1.169978797972e+00 
       6.938737002177e+13       1.570121599691e-25       6.681148079224e-09       1.038634150386e+22       1.552917706703e+04       2.238040880085e-10       1.077528755284e+18       3.857067166512e-09       6.378238859265e+43       8.319826863865e+32       3.348353216705e+33       3.864393411637e-08       4.409370123796e+43       1.078760898348e+44       1.078760898348e+44       3.595869661020e+43      -2.153010283630e+52       1.243922782767e-05       1.155447795456e+00 
       6.864552076686e+13       1.604241451209e-25       6.752088665962e-09       1.016543932845e+22       1.552917706703e+04       2.262227293719e-10       1.066008446847e+18       3.898750329109e-09       6.109812577545e+43       8.055817527920e+32       3.242101425206e+33       3.864393411637e-08       4.223803096099e+43       1.033361567405e+44       1.033361567405e+44       3.444538557881e+43      -2.040351494664e+52       1.259372161116e-05       1.141273311778e+00 
       6.791160293113e+13       1.639102751800e-25       6.826667231508e-09       9.949235416734e+21       1.552917706703e+04       2.286675088907e-10       1.054611306823e+18       3.940883959914e-09       5.852682935902e+43       7.800185881873e+32       3.139221274172e+33       3.864393411637e-08       4.046045601464e+43       9.898728537759e+43       9.898728537759e+43       3.299576179122e+43      -1.933587709000e+52       1.274821539465e-05       1.127442385155e+00 
       6.718553171646e+13       1.674721612509e-25       6.899426807649e-09       9.737629843553e+21       1.552917706703e+04       2.311387090389e-10       1.043336018368e+18       3.983472927072e-09       5.606374518605e+43       7.552666080245e+32       3.039605772847e+33       3.864393411637e-08       3.875768978021e+43       9.482143497006e+43       9.482143497006e+43       3.160714498875e+43      -1.832410463675e+52       1.290270917815e-05       1.113942674575e+00 
       6.646722323137e+13       1.711114496635e-25       6.974005373195e-09       9.530524809030e+21       1.552917706703e+04       2.336366153431e-10       1.032181278714e+18       4.026522151421e-09       5.370431917652e+43       7.313000713516e+32       2.943151325567e+33       3.864393411637e-08       3.712658395534e+43       9.083090313553e+43       9.083090313553e+43       3.027696771062e+43      -1.736527436410e+52       1.305720296165e-05       1.100762423133e+00 
       6.575659448129e+13       1.748298223634e-25       7.050402928144e-09       9.327824593340e+21       1.552917706703e+04       2.361615164157e-10       1.021145799025e+18       4.070036606919e-09       5.144418890750e+43       7.080940540422e+32       2.849757624020e+33       3.864393411637e-08       3.556412273305e+43       8.700831164411e+43       8.700831164411e+43       2.900277054685e+43      -1.645661601036e+52       1.321169674515e-05       1.087890423831e+00 
       6.505356335897e+13       1.786289979294e-25       7.124981493689e-09       9.129435512478e+21       1.552917706703e+04       2.387137039879e-10       1.010228304243e+18       4.114021321307e-09       4.927917554735e+43       6.856244228764e+32       2.759327542934e+33       3.864393411637e-08       3.406741722570e+43       8.334659277650e+43       8.334659277650e+43       2.778219759102e+43      -1.559550427100e+52       1.336619052865e-05       1.075315987828e+00 
       6.435804863501e+13       1.825107322839e-25       7.203198038042e-09       8.935265874962e+21       1.552917706703e+04       2.412934729439e-10       9.994275329418e+17       4.158481376662e-09       4.720527612930e+43       6.638678104429e+32       2.671767039069e+33       3.864393411637e-08       3.263370012362e+43       7.983897625626e+43       7.983897625626e+43       2.661299208431e+43      -1.477945121364e+52       1.352068431215e-05       1.063028914826e+00 
       6.366996994847e+13       1.864768194334e-25       7.281414582394e-09       8.745225939450e+21       1.552917706703e+04       2.439011213544e-10       9.887422371824e+17       4.203421909952e-09       4.521865615026e+43       6.428015908379e+32       2.586985053419e+33       3.864393411637e-08       3.126032057854e+43       7.647897673203e+43       7.647897673203e+43       2.549299224293e+43      -1.400609908989e+52       1.367517809566e-05       1.051019465465e+00 
       6.298924779757e+13       1.905290925120e-25       7.359631126747e-09       8.559227873267e+21       1.552917706703e+04       2.465369505116e-10       9.781711823676e+17       4.248848113715e-09       4.331564248103e+43       6.224038561352e+32       2.504893416510e+33       3.864393411637e-08       2.994473930236e+43       7.326038178652e+43       7.326038178652e+43       2.442012726113e+43      -1.327321352329e+52       1.382967187917e-05       1.039278335601e+00 
       6.231580353053e+13       1.946694242797e-25       7.437847671099e-09       8.377185711811e+21       1.552917706703e+04       2.492012649636e-10       9.677131471000e+17       4.294765236526e-09       4.149271657499e+43       6.026533936032e+32       2.425406756713e+33       3.864393411637e-08       2.868452387215e+43       7.017724045016e+43       7.017724045016e+43       2.339241348238e+43      -1.257867705378e+52       1.398416566268e-05       1.027796632230e+00 
       6.164955933647e+13       1.988997284579e-25       7.519702194259e-09       8.199015318817e+21       1.552917706703e+04       2.518943725498e-10       9.573669230406e+17       4.341178583780e-09       3.974650796248e+43       5.835296636442e+32       2.348442411455e+33       3.864393411637e-08       2.747734423279e+43       6.722385219820e+43       6.722385219820e+43       2.240795073175e+43      -1.192048301985e+52       1.413865944620e-05       1.016565851070e+00 
       6.099043823641e+13       2.032219600472e-25       7.599737728015e-09       8.024634347478e+21       1.552917706703e+04       2.546165844364e-10       9.471313147691e+17       4.388093518095e-09       3.807378801907e+43       5.650127784345e+32       2.273920341261e+33       3.864393411637e-08       2.632096838881e+43       6.439475641072e+43       6.439475641072e+43       2.146491880263e+43      -1.129672976093e+52       1.429315322972e-05       1.005577855500e+00 
       6.033836407438e+13       2.076381168701e-25       7.683411240578e-09       7.853962202380e+21       1.552917706703e+04       2.573682151523e-10       9.370051396461e+17       4.435515460161e-09       3.647146399602e+43       5.470834812417e+32       2.201763046510e+33       3.864393411637e-08       2.521325827764e+43       6.168472227641e+43       6.168472227641e+43       2.056157409122e+43      -1.070561512306e+52       1.444764701324e-05       9.948248569585e-01 
       5.969326150864e+13       2.121502398314e-25       7.765265763737e-09       7.686920002255e+21       1.552917706703e+04       2.601495826256e-10       9.269872276763e+17       4.483449889137e-09       3.493657330200e+43       5.297231263987e+32       2.131895486845e+33       3.864393411637e-08       2.415216581641e+43       5.908873912107e+43       5.908873912107e+43       1.969624637280e+43      -1.014543125210e+52       1.460214079675e-05       9.842993964768e-01 
       5.905505600295e+13       2.167604144522e-25       7.848939276300e-09       7.523430543524e+21       1.552917706703e+04       2.629610082201e-10       9.170764213733e+17       4.531902343484e-09       3.346627802545e+43       5.129136599130e+32       2.064245003127e+33       3.864393411637e-08       2.313572911521e+43       5.660200714323e+43       5.660200714323e+43       1.886733571355e+43      -9.614559659391e+51       1.475663458027e-05       9.739943274711e-01 
       5.842367381797e+13       2.214707714106e-25       7.934431778267e-09       7.363418264614e+21       1.552917706703e+04       2.658028167728e-10       9.072715756258e+17       4.580878421462e-09       3.205785968747e+43       4.966376006913e+32       1.998741241881e+33       3.864393411637e-08       2.216206884969e+43       5.421992853966e+43       5.421992853966e+43       1.807330951239e+43      -9.111466545577e+51       1.491112836379e-05       9.639027995274e-01 
       5.779904200274e+13       2.262834877333e-25       8.019924280234e-09       7.206809211035e+21       1.552917706703e+04       2.686753366309e-10       8.975715575653e+17       4.630383781848e-09       3.070871421555e+43       4.808780223600e+32       1.935316082124e+33       3.864393411637e-08       2.122938478630e+43       5.193809900427e+43       5.193809900427e+43       1.731269966728e+43      -8.634698369163e+51       1.506562214731e-05       9.540182432315e-01 
       5.718108838624e+13       2.312007878217e-25       8.107235771604e-09       7.053531001201e+21       1.552917706703e+04       2.715788996903e-10       8.879752464355e+17       4.680424144595e-09       2.941634712878e+43       4.656185356627e+32       1.873903564526e+33       3.864393411637e-08       2.033595245378e+43       4.975229958490e+43       4.975229958490e+43       1.658409986085e+43      -8.182877646917e+51       1.522011593084e-05       9.443343559096e-01 
       5.656974156908e+13       2.362249442499e-25       8.194547262974e-09       6.903512792973e+21       1.552917706703e+04       2.745138414336e-10       8.784815334624e+17       4.731005291416e-09       2.817836892574e+43       4.508432714155e+32       1.814439822817e+33       3.864393411637e-08       1.948011995474e+43       4.765848888275e+43       4.765848888275e+43       1.588616296016e+43      -7.754698974030e+51       1.537460971437e-05       9.348450882082e-01 
       5.596493091520e+13       2.413582792249e-25       8.283677743748e-09       6.756685250924e+21       1.552917706703e+04       2.774805009687e-10       8.690893217264e+17       4.782133066589e-09       2.699249066647e+43       4.365368640048e+32       1.756863017366e+33       3.864393411637e-08       1.866030491139e+43       4.565279558005e+43       4.565279558005e+43       1.521759852595e+43      -7.348925252534e+51       1.552910349790e-05       9.255446315238e-01 
       5.536658654378e+13       2.466031650998e-25       8.372808224522e-09       6.612980514285e+21       1.552917706703e+04       2.804792210687e-10       8.597975260355e+17       4.833813377446e-09       2.585651974035e+43       4.226844354066e+32       1.701113270868e+33       3.864393411637e-08       1.787499153984e+43       4.373151128231e+43       4.373151128231e+43       1.457717042673e+43      -6.964384117063e+51       1.568359728143e-05       9.164274061052e-01 
       5.477463932109e+13       2.519620261518e-25       8.463757694699e-09       6.472332165589e+21       1.552917706703e+04       2.835103482106e-10       8.506050727999e+17       4.886052195282e-09       2.476835581215e+43       4.092715797147e+32       1.647132606083e+33       3.864393411637e-08       1.712272784751e+43       4.189108366171e+43       4.189108366171e+43       1.396369455322e+43      -6.599964547641e+51       1.583809106496e-05       9.074880499381e-01 
       5.418902085255e+13       2.574373389309e-25       8.554707164876e-09       6.334675199968e+21       1.552917706703e+04       2.865742326160e-10       8.415108999082e+17       4.938855555790e-09       2.372598693860e+43       3.962843481594e+32       1.594864885533e+33       3.864393411637e-08       1.640212294851e+43       4.012810988909e+43       4.012810988909e+43       1.337603662903e+43      -6.254613659721e+51       1.599258484850e-05       8.987214081777e-01 
       5.360966347481e+13       2.630316342363e-25       8.647475624457e-09       6.199945995115e+21       1.552917706703e+04       2.896712282913e-10       8.325139566043e+17       4.992229560028e-09       2.272748584847e+43       3.837092346006e+32       1.544255753127e+33       3.864393411637e-08       1.571184449194e+43       3.843933034234e+43       3.843933034234e+43       1.281311011347e+43      -5.927333662171e+51       1.614707863204e-05       8.901225232900e-01 
       5.303650024796e+13       2.687474974660e-25       8.740244084038e-09       6.068082281872e+21       1.552917706703e+04       2.928016930685e-10       8.236132033661e+17       5.046180374866e-09       2.177100637917e+43       3.715331614827e+32       1.495252577630e+33       3.864393411637e-08       1.505061619852e+43       3.682162257956e+43       3.682162257956e+43       1.227387419257e+43      -5.617178974452e+51       1.630157241559e-05       8.816866256522e-01 
       5.246946494773e+13       2.745875704564e-25       8.834831533022e-09       5.939023115456e+21       1.552917706703e+04       2.959659886469e-10       8.148076117857e+17       5.100714233894e-09       2.085478006332e+43       3.597434662343e+32       1.447804397933e+33       3.864393411637e-08       1.441721550079e+43       3.527199556592e+43       3.527199556592e+43       1.175733185470e+43      -5.323253494636e+51       1.645606619914e-05       8.734091247701e-01 
       5.190849205793e+13       2.805545523789e-25       8.929418982007e-09       5.812708847290e+21       1.552917706703e+04       2.991644806345e-10       8.060961644502e+17       5.155837438049e-09       1.997711285894e+43       3.483278880996e+32       1.401861870050e+33       3.864393411637e-08       1.381047128267e+43       3.378758414336e+43       3.378758414336e+43       1.126252804720e+43      -5.044708010379e+51       1.661055998269e-05       8.652856009294e-01 
       5.135351676279e+13       2.866512009738e-25       9.025825420395e-09       5.689081097434e+21       1.552917706703e+04       3.023975385904e-10       7.974778548241e+17       5.211556356335e-09       1.913638201732e+43       3.372745553882e+32       1.357377215807e+33       3.864393411637e-08       1.322926171417e+43       3.236564373318e+43       3.236564373318e+43       1.078854791050e+43      -4.780737745371e+51       1.676505376625e-05       8.573117973252e-01 
       5.080447493954e+13       2.928803341315e-25       9.124050848186e-09       5.568082727603e+21       1.552917706703e+04       3.056655360676e-10       7.889516871337e+17       5.267877426651e-09       1.833103308263e+43       3.265719731282e+32       1.314304173154e+33       3.864393411637e-08       1.267251217716e+43       3.100354526143e+43       3.100354526143e+43       1.033451508660e+43      -4.530580034165e+51       1.691954754980e-05       8.494836126416e-01 
       5.026130315096e+13       2.992448306427e-25       9.222276275977e-09       5.449657814760e+21       1.552917706703e+04       3.089688506561e-10       7.805166762509e+17       5.324807156373e-09       1.755957701787e+43       3.162090111129e+32       1.272597948053e+33       3.864393411637e-08       1.213919327851e+43       2.969877029797e+43       2.969877029797e+43       9.899590098794e+42      -4.293512118679e+51       1.707404133335e-05       8.417970939876e-01 
       4.972393863805e+13       3.057476322803e-25       9.322320693173e-09       5.333751625266e+21       1.552917706703e+04       3.123078640264e-10       7.721718475805e+17       5.382352123324e-09       1.682058745171e+43       3.061748923254e+32       1.232215167896e+33       3.864393411637e-08       1.162831894678e+43       2.844890640003e+43       2.844890640003e+43       9.482968799498e+42      -4.068849059995e+51       1.722853511690e-05       8.342484302810e-01 
       4.919231931283e+13       3.123917442523e-25       9.422365110368e-09       5.220310589590e+21       1.552917706703e+04       3.156829619737e-10       7.639162369469e+17       5.440518976273e-09       1.611269804123e+43       2.964591817309e+32       1.193113836397e+33       3.864393411637e-08       1.113894460907e+43       2.725164265178e+43       2.725164265178e+43       9.083880883432e+42      -3.855941759427e+51       1.738302890045e-05       8.268339459014e-01 
       4.866638375110e+13       3.191802376130e-25       9.524228516966e-09       5.109282277542e+21       1.552917706703e+04       3.190945344625e-10       7.557488904829e+17       5.499314435995e-09       1.543459994564e+43       2.870517754250e+32       1.155253289921e+33       3.864393411637e-08       1.067016544452e+43       2.610476539161e+43       2.610476539161e+43       8.701588463388e+42      -3.654175083140e+51       1.753752268401e-05       8.195500947728e-01 
       4.814607118538e+13       3.261162496301e-25       9.627910912968e-09       5.000615374048e+21       1.552917706703e+04       3.225429756716e-10       7.476688645196e+17       5.558745295749e-09       1.478503940634e+43       2.779428901258e+32       1.118594155192e+33       3.864393411637e-08       1.022111471143e+43       2.500615411916e+43       2.500615411916e+43       8.335384705921e+42      -3.462966084899e+51       1.769201646757e-05       8.123934546585e-01 
