# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       8.980856820338e+13       9.372567846635e-26       5.162291927263e-09       1.739952088628e+22       1.311521658274e+04       1.460352485860e-10       1.177858822973e+18       2.980024645708e-09       1.789988176302e+44       1.803957601300e+33       1.210018616964e+34       3.196205328600e-08       1.237445094279e+44       3.027433270720e+44       3.027433270720e+44       1.009144423527e+44      -7.820469616959e+52       5.252965736186e-06       1.646118170434e+00 
       8.884838741853e+13       9.576240376579e-26       5.216861609370e-09       1.702945872210e+22       1.311521658274e+04       1.476134453736e-10       1.165265844021e+18       3.012229646787e-09       1.714657057307e+44       1.746713423485e+33       1.171621638664e+34       3.196205328600e-08       1.185367586236e+44       2.900024643678e+44       2.900024643678e+44       9.666748811811e+43      -7.411254369411e+52       5.345912192291e-06       1.617498012609e+00 
       8.789847232612e+13       9.784338856361e-26       5.273250280879e-09       1.666726723473e+22       1.311521658274e+04       1.492086976674e-10       1.152807501849e+18       3.044782685976e-09       1.642496226007e+44       1.691285749500e+33       1.134443094463e+34       3.196205328600e-08       1.135481744601e+44       2.777977970738e+44       2.777977970738e+44       9.259926568692e+43      -7.023451789775e+52       5.438858648392e-06       1.589856053482e+00 
       8.695871317136e+13       9.996959462931e-26       5.331457941793e-09       1.631277902646e+22       1.311521658274e+04       1.508211897857e-10       1.140482356998e+18       3.077687524491e-09       1.573372261788e+44       1.637616937045e+33       1.098444320338e+34       3.196205328600e-08       1.087695333746e+44       2.661067595660e+44       2.661067595660e+44       8.870225318445e+43      -6.655941435082e+52       5.531805104489e-06       1.563142985412e+00 
       8.602900137289e+13       1.021420046241e-25       5.387846613303e-09       1.596583025990e+22       1.311521658274e+04       1.524511080384e-10       1.128288985402e+18       3.110947964184e-09       1.507157359005e+44       1.585651172954e+33       1.063587879173e+34       3.196205328600e-08       1.041919999751e+44       2.549077358878e+44       2.549077358878e+44       8.496924529186e+43      -6.307661490855e+52       5.624751560583e-06       1.537312759907e+00 
       8.510922951025e+13       1.043616225889e-25       5.446054274216e-09       1.562626058223e+22       1.311521658274e+04       1.540986407491e-10       1.116225978217e+18       3.144567848018e-09       1.443729090674e+44       1.535334415158e+33       1.029837521828e+34       3.196205328600e-08       9.980711070464e+43       2.441800197839e+44       2.441800197839e+44       8.139333992402e+43      -5.977605703306e+52       5.717698016672e-06       1.512322322709e+00 
       8.419929131143e+13       1.066294744225e-25       5.506080924533e-09       1.529391305113e+22       1.311521658274e+04       1.557639782766e-10       1.104291941662e+18       3.178551060523e-09       1.382970182115e+44       1.486614336480e+33       9.971581494426e+33       3.196205328600e-08       9.560675819248e+43       2.339037764154e+44       2.339037764154e+44       7.796792546798e+43      -5.664820472056e+52       5.810644472756e-06       1.488131374310e+00 
       8.329908164066e+13       1.089466082144e-25       5.564288585447e-09       1.496863406216e+22       1.311521658274e+04       1.574473130366e-10       1.092485496860e+18       3.212901528112e-09       1.324768294116e+44       1.439440270216e+33       9.655157769301e+33       3.196205328600e-08       9.158317626413e+43       2.240600056868e+44       2.240600056868e+44       7.468666855858e+43      -5.368402094985e+52       5.903590928834e-06       1.464702153155e+00 
       8.240849648618e+13       1.113140949337e-25       5.624315235764e-09       1.465027327786e+22       1.311521658274e+04       1.591488395245e-10       1.080805279674e+18       3.247623219733e-09       1.269015815230e+44       1.393763157448e+33       9.348774976386e+33       3.196205328600e-08       8.772892558222e+43       2.146305071160e+44       2.146305071160e+44       7.154350236842e+43      -5.087494157248e+52       5.996537384912e-06       1.441999238858e+00 
       8.152743294829e+13       1.137330287968e-25       5.686160875484e-09       1.433868355821e+22       1.311521658273e+04       1.608687543376e-10       1.069249940551e+18       3.282720147195e-09       1.215609662805e+44       1.349535496021e+33       9.052114491283e+33       3.196205328600e-08       8.403687989172e+43       2.055978461826e+44       2.055978461826e+44       6.853261539073e+43      -4.821285056909e+52       6.089483840989e-06       1.419989373604e+00 
       8.065578922741e+13       1.162045278015e-25       5.748006515205e-09       1.403372089265e+22       1.311521658273e+04       1.626072561978e-10       1.057818144369e+18       3.318196365680e-09       1.164451092389e+44       1.306711291147e+33       8.764867800355e+33       3.196205328600e-08       8.050021284391e+43       1.969453220929e+44       1.969453220929e+44       6.564844069427e+43      -4.569005660058e+52       6.182430297066e-06       1.398641299540e+00 
       7.979346461238e+13       1.187297342350e-25       5.809852154925e-09       1.373524433350e+22       1.311521658273e+04       1.643645459744e-10       1.046508570278e+18       3.354055974175e-09       1.115445515164e+44       1.265246007567e+33       8.486736179892e+33       3.196205328600e-08       7.711238537489e+43       1.886569369011e+44       1.886569369011e+44       6.288564563044e+43      -4.329927078616e+52       6.275376753144e-06       1.377925610717e+00 
       7.894035946874e+13       1.213098151988e-25       5.871697794646e-09       1.344311593085e+22       1.311521658273e+04       1.661408267076e-10       1.035319911551e+18       3.390303115961e-09       1.068502323054e+44       1.225096523241e+33       8.217430385451e+33       3.196205328600e-08       7.386713361536e+43       1.807173659302e+44       1.807173659302e+44       6.023912197359e+43      -4.103358564432e+52       6.368323209223e-06       1.357814617911e+00 
       7.809637522728e+13       1.239459631412e-25       5.935362423770e-09       1.315720066875e+22       1.311521658273e+04       1.679363036321e-10       1.024250875432e+18       3.426941979084e-09       1.023534721195e+44       1.186221084502e+33       7.956670351049e+33       3.196205328600e-08       7.075845730907e+43       1.731119294377e+44       1.731119294377e+44       5.770397647618e+43      -3.888645513558e+52       6.461269665303e-06       1.338282225164e+00 
       7.726141437266e+13       1.266393964490e-25       5.999027052894e-09       1.287736640286e+22       1.311521658273e+04       1.697511842001e-10       1.013300182986e+18       3.463976796864e-09       9.804595674597e+43       1.148579262631e+33       7.704184897916e+33       3.196205328600e-08       6.778060871876e+43       1.658265654736e+44       1.658265654736e+44       5.527552182158e+43      -3.685167574969e+52       6.554216121383e-06       1.319303816800e+00 
       7.643538043208e+13       1.293913599517e-25       6.064510671422e-09       1.260348379937e+22       1.311521658273e+04       1.715856781061e-10       1.002466568950e+18       3.501411848351e-09       9.391972187335e+43       1.112131911819e+33       7.459711452474e+33       3.196205328600e-08       6.492808199900e+43       1.588478038809e+44       1.588478038809e+44       5.294926795745e+43      -3.492336858233e+52       6.647162577463e-06       1.300856153934e+00 
       7.561817796419e+13       1.322031255626e-25       6.129994289950e-09       1.233542627517e+22       1.311521658273e+04       1.734399973105e-10       9.917487815921e+17       3.539251458862e-09       8.996713836576e+43       1.076841128449e+33       7.222995773274e+33       3.196205328600e-08       6.219560301621e+43       1.521627413903e+44       1.521627413903e+44       5.072091379399e+43      -3.309596234977e+52       6.740109033543e-06       1.282917279542e+00 
       7.480971254804e+13       1.350759928555e-25       6.197296897881e-09       1.207306993943e+22       1.311521658273e+04       1.753143560646e-10       9.811455825597e+17       3.577500000460e-09       8.618089815724e+43       1.042670211687e+33       6.993791686598e+33       3.196205328600e-08       5.957811959714e+43       1.457590177624e+44       1.457590177624e+44       4.858633925146e+43      -3.136417729220e+52       6.833055489623e-06       1.265466431286e+00 
       7.400989077217e+13       1.380112895891e-25       6.262780516408e-09       1.181629353627e+22       1.311521658273e+04       1.772089709348e-10       9.706557467415e+17       3.616161892441e-09       8.255400073962e+43       1.009583625307e+33       6.771860830448e+33       3.196205328600e-08       5.707079218778e+43       1.396247929352e+44       1.396247929352e+44       4.654159764247e+43      -2.972300991947e+52       6.926001945705e-06       1.248483961329e+00 
       7.321862022383e+13       1.410103724183e-25       6.331902113743e-09       1.156497838873e+22       1.311521658273e+04       1.791240608283e-10       9.602780621245e+17       3.655241601872e-09       7.907974021903e+43       9.775469607398e+32       6.556972406661e+33       3.196205328600e-08       5.466898490527e+43       1.337487251318e+44       1.337487251318e+44       4.458290837477e+43      -2.816771855491e+52       7.018948401787e-06       1.231951262569e+00 
       7.243580947828e+13       1.440746274639e-25       6.399204721674e-09       1.131900834397e+22       1.311521658273e+04       1.810598470176e-10       9.500113296533e+17       3.694743644093e-09       7.575169291715e+43       9.465269012863e+32       6.348902940888e+33       3.196205328600e-08       5.236825696652e+43       1.281199498910e+44       1.281199498910e+44       4.270664996122e+43      -2.669380963564e+52       7.111894857869e-06       1.215850700617e+00 
       7.166136808825e+13       1.472054709179e-25       6.468326319009e-09       1.107826971953e+22       1.311521658273e+04       1.830165531669e-10       9.398543630924e+17       3.734672583217e-09       7.256370549422e+43       9.164911874726e+32       6.147436050191e+33       3.196205328600e-08       5.016435447747e+43       1.227280599788e+44       1.227280599788e+44       4.090935332390e+43      -2.529702472974e+52       7.204841313951e-06       1.200165551048e+00 
       7.089520657347e+13       1.504043498595e-25       6.539266905747e-09       1.084265125081e+22       1.311521658273e+04       1.849944053572e-10       9.298059888888e+17       3.775033032729e-09       6.950988357200e+43       8.874085834999e+32       5.952362218015e+33       3.196205328600e-08       4.805320256793e+43       1.175630861468e+44       1.175630861468e+44       3.918769537997e+43      -2.397332823272e+52       7.297787770033e-06       1.184879941486e+00 
       7.013723641037e+13       1.536727426439e-25       6.608388503082e-09       1.061204403964e+22       1.311521658273e+04       1.869936321129e-10       9.198650460364e+17       3.815829655899e-09       6.658458083535e+43       8.592488447607e+32       5.763478576301e+33       3.196205328600e-08       4.603089785739e+43       1.126154786994e+44       1.126154786994e+44       3.753849289758e+43      -2.271889570785e+52       7.390734226117e-06       1.169978797975e+00 
       6.938737002177e+13       1.570121599678e-25       6.681148079224e-09       1.038634150397e+22       1.311521658273e+04       1.890144644280e-10       9.100303859418e+17       3.857067166482e-09       6.378238859265e+43       8.319826863865e+32       5.580588694509e+33       3.196205328600e-08       4.409370123796e+43       1.078760898370e+44       1.078760898370e+44       3.595869661020e+43      -2.153010283652e+52       7.483680682201e-06       1.155447795459e+00 
       6.864552076686e+13       1.604241451196e-25       6.752088665962e-09       1.016543932856e+22       1.311521658273e+04       1.910571357930e-10       9.003008722919e+17       3.898750329079e-09       6.109812577545e+43       8.055817527920e+32       5.403502375343e+33       3.196205328600e-08       4.223803096099e+43       1.033361567426e+44       1.033361567426e+44       3.444538557881e+43      -2.040351494685e+52       7.576627138288e-06       1.141273311782e+00 
       6.791160293113e+13       1.639102751786e-25       6.826667231508e-09       9.949235416839e+21       1.311521658273e+04       1.931218822214e-10       8.906753809223e+17       3.940883959883e-09       5.852682935902e+43       7.800185881873e+32       5.232035456953e+33       3.196205328600e-08       4.046045601464e+43       9.898728537968e+43       9.898728537968e+43       3.299576179122e+43      -1.933587709021e+52       7.669573594375e-06       1.127442385158e+00 
       6.718553171646e+13       1.674721612495e-25       6.899426807649e-09       9.737629843657e+21       1.311521658273e+04       1.952089422777e-10       8.811527996875e+17       3.983472927041e-09       5.606374518605e+43       7.552666080245e+32       5.066009621412e+33       3.196205328600e-08       3.875768978021e+43       9.482143497208e+43       9.482143497208e+43       3.160714498875e+43      -1.832410463694e+52       7.762520050465e-06       1.113942674579e+00 
       6.646722323137e+13       1.711114496621e-25       6.974005373195e-09       9.530524809133e+21       1.311521658273e+04       1.973185571041e-10       8.717320283324e+17       4.026522151389e-09       5.370431917652e+43       7.313000713516e+32       4.905252209278e+33       3.196205328600e-08       3.712658395534e+43       9.083090313749e+43       9.083090313749e+43       3.027696771062e+43      -1.736527436429e+52       7.855466506555e-06       1.100762423137e+00 
       6.575659448129e+13       1.748298223620e-25       7.050402928144e-09       9.327824593441e+21       1.311521658273e+04       1.994509704493e-10       8.624119783651e+17       4.070036606887e-09       5.144418890750e+43       7.080940540422e+32       4.749596040033e+33       3.196205328600e-08       3.556412273305e+43       8.700831164601e+43       8.700831164601e+43       2.900277054685e+43      -1.645661601054e+52       7.948412962647e-06       1.087890423835e+00 
       6.505356335897e+13       1.786289979279e-25       7.124981493689e-09       9.129435512579e+21       1.311521658273e+04       2.016064286957e-10       8.531915729315e+17       4.114021321275e-09       4.927917554735e+43       6.856244228764e+32       4.598879238223e+33       3.196205328600e-08       3.406741722570e+43       8.334659277834e+43       8.334659277834e+43       2.778219759102e+43      -1.559550427117e+52       8.041359418740e-06       1.075315987832e+00 
       6.435804863501e+13       1.825107322824e-25       7.203198038042e-09       8.935265875062e+21       1.311521658273e+04       2.037851808888e-10       8.440697466903e+17       4.158481376629e-09       4.720527612930e+43       6.638678104429e+32       4.452945065115e+33       3.196205328600e-08       3.263370012362e+43       7.983897625804e+43       7.983897625804e+43       2.661299208431e+43      -1.477945121380e+52       8.134305874834e-06       1.063028914830e+00 
       6.366996994847e+13       1.864768194318e-25       7.281414582394e-09       8.745225939549e+21       1.311521658273e+04       2.059874787651e-10       8.350454456903e+17       4.203421909918e-09       4.521865615026e+43       6.428015908379e+32       4.311641755699e+33       3.196205328600e-08       3.126032057854e+43       7.647897673375e+43       7.647897673375e+43       2.549299224293e+43      -1.400609909004e+52       8.227252330929e-06       1.051019465469e+00 
       6.298924779757e+13       1.905290925103e-25       7.359631126747e-09       8.559227873365e+21       1.311521658273e+04       2.082135767819e-10       8.261176272486e+17       4.248848113681e-09       4.331564248103e+43       6.224038561352e+32       4.174822360851e+33       3.196205328600e-08       2.994473930236e+43       7.326038178819e+43       7.326038178819e+43       2.442012726113e+43      -1.327321352344e+52       8.320198787027e-06       1.039278335605e+00 
       6.231580353053e+13       1.946694242780e-25       7.437847671099e-09       8.377185711907e+21       1.311521658273e+04       2.104637321463e-10       8.172852598300e+17       4.294765236492e-09       4.149271657499e+43       6.026533936032e+32       4.042344594521e+33       3.196205328600e-08       2.868452387215e+43       7.017724045178e+43       7.017724045178e+43       2.339241348238e+43      -1.257867705392e+52       8.413145243130e-06       1.027796632234e+00 
       6.164955933647e+13       1.988997284562e-25       7.519702194259e-09       8.199015318913e+21       1.311521658273e+04       2.127382048451e-10       8.085473229279e+17       4.341178583746e-09       3.974650796248e+43       5.835296636442e+32       3.914070685758e+33       3.196205328600e-08       2.747734423279e+43       6.722385219976e+43       6.722385219976e+43       2.240795073175e+43      -1.192048301999e+52       8.506091699232e-06       1.016565851074e+00 
       6.099043823641e+13       2.032219600455e-25       7.599737728015e-09       8.024634347572e+21       1.311521658273e+04       2.150372576747e-10       7.999028069463e+17       4.388093518059e-09       3.807378801907e+43       5.650127784345e+32       3.789867235434e+33       3.196205328600e-08       2.632096838881e+43       6.439475641224e+43       6.439475641224e+43       2.146491880263e+43      -1.129672976107e+52       8.599038155334e-06       1.005577855504e+00 
       6.033836407438e+13       2.076381168683e-25       7.683411240578e-09       7.853962202473e+21       1.311521658273e+04       2.173611562714e-10       7.913507130833e+17       4.435515460126e-09       3.647146399602e+43       5.470834812417e+32       3.669605077517e+33       3.196205328600e-08       2.521325827764e+43       6.168472227788e+43       6.168472227788e+43       2.056157409122e+43      -1.070561512319e+52       8.691984611437e-06       9.948248569636e-01 
       5.969326150864e+13       2.121502398295e-25       7.765265763737e-09       7.686920002348e+21       1.311521658273e+04       2.197101691425e-10       7.828900532156e+17       4.483449889101e-09       3.493657330200e+43       5.297231263987e+32       3.553159144741e+33       3.196205328600e-08       2.415216581641e+43       5.908873912249e+43       5.908873912249e+43       1.969624637280e+43      -1.014543125223e+52       8.784931067541e-06       9.842993964820e-01 
       5.905505600295e+13       2.167604144503e-25       7.848939276300e-09       7.523430543616e+21       1.311521658273e+04       2.220845676969e-10       7.745198497841e+17       4.531902343447e-09       3.346627802545e+43       5.129136599130e+32       3.440408338546e+33       3.196205328600e-08       2.313572911521e+43       5.660200714461e+43       5.660200714461e+43       1.886733571355e+43      -9.614559659508e+51       8.877877523644e-06       9.739943274764e-01 
       5.842367381797e+13       2.214707714086e-25       7.934431778267e-09       7.363418264705e+21       1.311521658273e+04       2.244846262766e-10       7.662391356816e+17       4.580878421425e-09       3.205785968747e+43       4.966376006913e+32       3.331235403135e+33       3.196205328600e-08       2.216206884969e+43       5.421992854099e+43       5.421992854099e+43       1.807330951239e+43      -9.111466545689e+51       8.970823979748e-06       9.639027995329e-01 
       5.779904200274e+13       2.262834877313e-25       8.019924280234e-09       7.206809211125e+21       1.311521658273e+04       2.269106221884e-10       7.580469541404e+17       4.630383781810e-09       3.070871421555e+43       4.808780223600e+32       3.225526803539e+33       3.196205328600e-08       2.122938478630e+43       5.193809900556e+43       5.193809900556e+43       1.731269966728e+43      -8.634698369271e+51       9.063770435854e-06       9.540182432372e-01 
       5.718108838624e+13       2.312007878195e-25       8.107235771604e-09       7.053531001289e+21       1.311521658273e+04       2.293628357359e-10       7.499423586219e+17       4.680424144556e-09       2.941634712878e+43       4.656185356627e+32       3.123172607544e+33       3.196205328600e-08       2.033595245378e+43       4.975229958615e+43       4.975229958615e+43       1.658409986085e+43      -8.182877647020e+51       9.156716891961e-06       9.443343559154e-01 
       5.656974156908e+13       2.362249442478e-25       8.194547262974e-09       6.903512793061e+21       1.311521658273e+04       2.318415502520e-10       7.419244127077e+17       4.731005291377e-09       2.817836892574e+43       4.508432714155e+32       3.024066371362e+33       3.196205328600e-08       1.948011995474e+43       4.765848888396e+43       4.765848888396e+43       1.588616296016e+43      -7.754698974129e+51       9.249663348069e-06       9.348450882142e-01 
       5.596493091520e+13       2.413582792226e-25       8.283677743748e-09       6.756685251010e+21       1.311521658273e+04       2.343470521317e-10       7.339921899906e+17       4.782133066548e-09       2.699249066647e+43       4.365368640048e+32       2.928105028943e+33       3.196205328600e-08       1.866030491139e+43       4.565279558122e+43       4.565279558122e+43       1.521759852595e+43      -7.348925252629e+51       9.342609804180e-06       9.255446315300e-01 
       5.536658654378e+13       2.466031650974e-25       8.372808224522e-09       6.612980514371e+21       1.311521658273e+04       2.368796308648e-10       7.261447739683e+17       4.833813377405e-09       2.585651974035e+43       4.226844354066e+32       2.835188784781e+33       3.196205328600e-08       1.787499153984e+43       4.373151128345e+43       4.373151128345e+43       1.457717042673e+43      -6.964384117153e+51       9.435556260291e-06       9.164274061115e-01 
       5.477463932109e+13       2.519620261494e-25       8.463757694699e-09       6.472332165674e+21       1.311521658273e+04       2.394395790696e-10       7.183812579371e+17       4.886052195240e-09       2.476835581215e+43       4.092715797147e+32       2.745221010139e+33       3.196205328600e-08       1.712272784751e+43       4.189108366281e+43       4.189108366281e+43       1.396369455322e+43      -6.599964547728e+51       9.528502716405e-06       9.074880499445e-01 
       5.418902085255e+13       2.574373389285e-25       8.554707164876e-09       6.334675200052e+21       1.311521658273e+04       2.420271925271e-10       7.107007448873e+17       4.938855555747e-09       2.372598693860e+43       3.962843481594e+32       2.658108142556e+33       3.196205328600e-08       1.640212294851e+43       4.012810989016e+43       4.012810989016e+43       1.337603662903e+43      -6.254613659804e+51       9.621449172519e-06       8.987214081843e-01 
       5.360966347481e+13       2.630316342338e-25       8.647475624457e-09       6.199945995198e+21       1.311521658273e+04       2.446427702143e-10       7.031023473995e+17       4.992229559985e-09       2.272748584847e+43       3.837092346006e+32       2.573759588545e+33       3.196205328600e-08       1.571184449194e+43       3.843933034337e+43       3.843933034337e+43       1.281311011347e+43      -5.927333662250e+51       9.714395628637e-06       8.901225232969e-01 
       5.303650024796e+13       2.687474974634e-25       8.740244084038e-09       6.068082281954e+21       1.311521658273e+04       2.472866143395e-10       6.955851875421e+17       5.046180374822e-09       2.177100637917e+43       3.715331614827e+32       2.492087629384e+33       3.196205328600e-08       1.505061619852e+43       3.682162258056e+43       3.682162258056e+43       1.227387419257e+43      -5.617178974528e+51       9.807342084758e-06       8.816866256592e-01 
       5.246946494773e+13       2.745875704537e-25       8.834831533022e-09       5.939023115537e+21       1.311521658273e+04       2.499590303769e-10       6.881483967696e+17       5.100714233850e-09       2.085478006332e+43       3.597434662343e+32       2.413007329888e+33       3.196205328600e-08       1.441721550079e+43       3.527199556688e+43       3.527199556688e+43       1.175733185470e+43      -5.323253494708e+51       9.900288540883e-06       8.734091247773e-01 
       5.190849205793e+13       2.805545523761e-25       8.929418982007e-09       5.812708847370e+21       1.311521658273e+04       2.526603271021e-10       6.807911158228e+17       5.155837438004e-09       1.997711285894e+43       3.483278880996e+32       2.336436450083e+33       3.196205328600e-08       1.381047128267e+43       3.378758414430e+43       3.378758414430e+43       1.126252804720e+43      -5.044708010449e+51       9.993234997007e-06       8.652856009368e-01 
       5.135351676279e+13       2.866512009710e-25       9.025825420395e-09       5.689081097514e+21       1.311521658273e+04       2.553908166273e-10       6.735124946290e+17       5.211556356289e-09       1.913638201732e+43       3.372745553882e+32       2.262295359678e+33       3.196205328600e-08       1.322926171417e+43       3.236564373409e+43       3.236564373409e+43       1.078854791050e+43      -4.780737745438e+51       1.008618145313e-05       8.573117973327e-01 
       5.080447493954e+13       2.928803341285e-25       9.124050848186e-09       5.568082727682e+21       1.311521658273e+04       2.581508144379e-10       6.663116922041e+17       5.267877426605e-09       1.833103308263e+43       3.265719731282e+32       2.190506955257e+33       3.196205328600e-08       1.267251217716e+43       3.100354526231e+43       3.100354526231e+43       1.033451508660e+43      -4.530580034229e+51       1.017912790925e-05       8.494836126493e-01 
       5.026130315096e+13       2.992448306396e-25       9.222276275977e-09       5.449657814837e+21       1.311521658273e+04       2.609406394287e-10       6.591878765551e+17       5.324807156325e-09       1.755957701787e+43       3.162090111129e+32       2.120996580089e+33       3.196205328600e-08       1.213919327851e+43       2.969877029882e+43       2.969877029882e+43       9.899590098794e+42      -4.293512118740e+51       1.027207436538e-05       8.417970939955e-01 
       4.972393863805e+13       3.057476322772e-25       9.322320693173e-09       5.333751625343e+21       1.311521658273e+04       2.637606139409e-10       6.521402245845e+17       5.382352123276e-09       1.682058745171e+43       3.061748923254e+32       2.053691946493e+33       3.196205328600e-08       1.162831894678e+43       2.844890640085e+43       2.844890640085e+43       9.482968799498e+42      -4.068849060053e+51       1.036502082150e-05       8.342484302891e-01 
       4.919231931283e+13       3.123917442491e-25       9.422365110368e-09       5.220310589666e+21       1.311521658273e+04       2.666110637989e-10       6.451679219947e+17       5.440518976224e-09       1.611269804123e+43       2.964591817309e+32       1.988523060662e+33       3.196205328600e-08       1.113894460907e+43       2.725164265258e+43       2.725164265258e+43       9.083880883432e+42      -3.855941759483e+51       1.045796727763e-05       8.268339459096e-01 
       4.866638375110e+13       3.191802376097e-25       9.524228516966e-09       5.109282277618e+21       1.311521658273e+04       2.694923183487e-10       6.382701631940e+17       5.499314435945e-09       1.543459994564e+43       2.870517754250e+32       1.925422149868e+33       3.196205328600e-08       1.067016544452e+43       2.610476539238e+43       2.610476539238e+43       8.701588463388e+42      -3.654175083194e+51       1.055091373375e-05       8.195500947812e-01 
       4.814607118538e+13       3.261162496267e-25       9.627910912968e-09       5.000615374122e+21       1.311521658273e+04       2.724047104951e-10       6.314461512038e+17       5.558745295698e-09       1.478503940634e+43       2.779428901258e+32       1.864323591987e+33       3.196205328600e-08       1.022111471143e+43       2.500615411991e+43       2.500615411991e+43       8.335384705921e+42      -3.462966084951e+51       1.064386018988e-05       8.123934546672e-01 
