# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   86       2.837068294170e-10       7.788188317257e-14      -1.825346480791e-12       0.000000000000e+00       1.803131332747e-11       1.896223553648e-12      -8.291653126776e-15 
   87       2.870873113898e-10       8.000990074252e-14      -1.905510251161e-12       0.000000000000e+00       1.753096389765e-11       1.852580591751e-12      -8.202489702590e-15 
   88       2.904999792378e-10       8.214174356618e-14      -1.986577150438e-12       0.000000000000e+00       1.704945424628e-11       1.810417702298e-12      -8.120652788681e-15 
   89       2.939445461664e-10       8.427555545711e-14      -2.068491519527e-12       0.000000000000e+00       1.658605190827e-11       1.769681569673e-12      -8.044757537673e-15 
   90       2.974204469545e-10       8.640943612581e-14      -2.151196101293e-12       0.000000000000e+00       1.613976456251e-11       1.730297250692e-12      -7.973231403038e-15 
   91       3.009268257821e-10       8.854144129785e-14      -2.234632052293e-12       0.000000000000e+00       1.570933041733e-11       1.692167360724e-12      -7.904308155941e-15 
   92       3.044625240588e-10       9.066958283189e-14      -2.318738954517e-12       0.000000000000e+00       1.529320859596e-11       1.655171259812e-12      -7.836021902080e-15 
   93       3.080264433528e-10       9.279185648396e-14      -2.403455237180e-12       0.000000000000e+00       1.488994830269e-11       1.619196053259e-12      -7.766646711296e-15 
   94       3.116187230560e-10       9.490632972011e-14      -2.488719489171e-12       0.000000000000e+00       1.449938071699e-11       1.584236694573e-12      -7.696104137276e-15 
   95       3.152397181596e-10       9.701106739054e-14      -2.574469366622e-12       0.000000000000e+00       1.412158941815e-11       1.550309503288e-12      -7.624757311665e-15 
   96       3.188896330054e-10       9.910410575120e-14      -2.660641217563e-12       0.000000000000e+00       1.375654322111e-11       1.517421319864e-12      -7.552984325299e-15 
   97       3.225685142626e-10       1.011834529614e-13      -2.747170099297e-12       0.000000000000e+00       1.340409176137e-11       1.485569128523e-12      -7.481178361900e-15 
   98       3.262762439052e-10       1.032470895813e-13      -2.833989795760e-12       0.000000000000e+00       1.306396107992e-11       1.454739680084e-12      -7.409747831773e-15 
   99       3.300125321887e-10       1.052929690695e-13      -2.921032834892e-12       0.000000000000e+00       1.273574920816e-11       1.424909114797e-12      -7.339116505506e-15 
  100       3.337769106274e-10       1.073190182809e-13      -3.008230506000e-12       0.000000000000e+00       1.241892175278e-11       1.396042585177e-12      -7.269723647663e-15 
  101       3.375687249709e-10       1.093231379639e-13      -3.095512877125e-12       0.000000000000e+00       1.211280748067e-11       1.368093878837e-12      -7.202024150484e-15 
  102       3.413871281813e-10       1.113032032580e-13      -3.182808812408e-12       0.000000000000e+00       1.181659390388e-11       1.341005041325e-12      -7.136488667581e-15 
  103       3.452310734104e-10       1.132570641918e-13      -3.270045989457e-12       0.000000000000e+00       1.152932286447e-11       1.314705998955e-12      -7.073603747636e-15 
  104       3.490995370856e-10       1.151826013671e-13      -3.357151670641e-12       0.000000000000e+00       1.125010978103e-11       1.289130726025e-12      -7.013748069261e-15 
  105       3.529922376165e-10       1.170779005072e-13      -3.444055098228e-12       0.000000000000e+00       1.097884462769e-11       1.264269046072e-12      -6.956801816842e-15 
  106       3.569090011343e-10       1.189411025252e-13      -3.530685456678e-12       0.000000000000e+00       1.071557785700e-11       1.240121157643e-12      -6.902484540668e-15 
  107       3.608495356117e-10       1.207703515332e-13      -3.616971172950e-12       0.000000000000e+00       1.046030326053e-11       1.216681521788e-12      -6.850473130670e-15 
  108       3.648134263694e-10       1.225637959464e-13      -3.702839942147e-12       0.000000000000e+00       1.021295601163e-11       1.193938666694e-12      -6.800400588599e-15 
  109       3.688001315809e-10       1.243195895870e-13      -3.788218753173e-12       0.000000000000e+00       9.973410708156e-12       1.171874992335e-12      -6.751854800190e-15 
  110       3.728089777785e-10       1.260358927884e-13      -3.873033914383e-12       0.000000000000e+00       9.741479415179e-12       1.150466575106e-12      -6.704377307339e-15 
  111       3.768391553593e-10       1.277108734993e-13      -3.957211079231e-12       0.000000000000e+00       9.516909707749e-12       1.129682972467e-12      -6.657462080273e-15 
  112       3.808897140902e-10       1.293427083875e-13      -4.040675271926e-12       0.000000000000e+00       9.299382713601e-12       1.109487027580e-12      -6.610554289719e-15 
  113       3.849595586139e-10       1.309295839439e-13      -4.123350913079e-12       0.000000000000e+00       9.088511155895e-12       1.089834673957e-12      -6.563049079078e-15 
  114       3.890474439546e-10       1.324696975869e-13      -4.205161845354e-12       0.000000000000e+00       8.883837395943e-12       1.070674740090e-12      -6.514290336596e-15 
  115       3.931519710236e-10       1.339612587661e-13      -4.286031359123e-12       0.000000000000e+00       8.684831475941e-12       1.051948754101e-12      -6.463569467537e-15 
  116       3.972717875822e-10       1.354025386843e-13      -4.365883128341e-12       0.000000000000e+00       8.491008477289e-12       1.033604287357e-12      -6.410279221233e-15 
  117       4.014062284598e-10       1.367920239608e-13      -4.444644092418e-12       0.000000000000e+00       8.302300967405e-12       1.015637243483e-12      -6.354399014796e-15 
  118       4.055547450965e-10       1.381282838107e-13      -4.522241974531e-12       0.000000000000e+00       8.118728370738e-12       9.980543679759e-13      -6.296066584600e-15 
  119       4.097167044025e-10       1.394099246162e-13      -4.598604436079e-12       0.000000000000e+00       7.940280812449e-12       9.808600944450e-13      -6.235428352702e-15 
  120       4.138913860802e-10       1.406355914602e-13      -4.673659110381e-12       0.000000000000e+00       7.766918216099e-12       9.640564689659e-13      -6.172639569959e-15 
  121       4.180779799461e-10       1.418039696606e-13      -4.747333636378e-12       0.000000000000e+00       7.598569401332e-12       9.476430744268e-13      -6.107864459162e-15 
  122       4.222755832535e-10       1.429137863037e-13      -4.819555692329e-12       0.000000000000e+00       7.435131181567e-12       9.316169548776e-13      -6.041276358155e-15 
  123       4.264831980143e-10       1.439638117784e-13      -4.890253029511e-12       0.000000000000e+00       7.276467461683e-12       9.159725398785e-13      -5.973057862961e-15 
  124       4.306997283218e-10       1.449528613103e-13      -4.959353505922e-12       0.000000000000e+00       7.122408335702e-12       9.007015688488e-13      -5.903400970913e-15 
  125       4.349239776725e-10       1.458797964951e-13      -5.026785119972e-12       0.000000000000e+00       6.972749184483e-12       8.857930154155e-13      -5.832507223771e-15 
  126       4.391546462885e-10       1.467435268327e-13      -5.092476044190e-12       0.000000000000e+00       6.827249773404e-12       8.712330117620e-13      -5.760587850853e-15 
  127       4.433903284398e-10       1.475430112615e-13      -5.156354658918e-12       0.000000000000e+00       6.685633350050e-12       8.570047729770e-13      -5.687863912158e-15 
  128       4.476295097665e-10       1.482772596915e-13      -5.218349586013e-12       0.000000000000e+00       6.547585741900e-12       8.430885214026e-13      -5.614566441494e-15 
  129       4.518707204975e-10       1.489453740312e-13      -5.278390489023e-12       0.000000000000e+00       6.412823569096e-12       8.294662267827e-13      -5.540910224394e-15 
  130       4.561130197979e-10       1.495466730962e-13      -5.336410501391e-12       0.000000000000e+00       6.281309259780e-12       8.161365753171e-13      -5.467011575526e-15 
  131       4.603555597419e-10       1.500805843652e-13      -5.392344129554e-12       0.000000000000e+00       6.153058026823e-12       8.031015074096e-13      -5.392961769856e-15 
  132       4.645974326326e-10       1.505466075153e-13      -5.446126549136e-12       0.000000000000e+00       6.028070463359e-12       7.903615082820e-13      -5.318852554226e-15 
  133       4.688376694399e-10       1.509443162380e-13      -5.497693644138e-12       0.000000000000e+00       5.906332135043e-12       7.779155667826e-13      -5.244776101819e-15 
  134       4.730752382380e-10       1.512733600558e-13      -5.546982046117e-12       0.000000000000e+00       5.787813172296e-12       7.657611341951e-13      -5.170824966624e-15 
  135       4.773090426431e-10       1.515334661388e-13      -5.593929173371e-12       0.000000000000e+00       5.672467862554e-12       7.538940830475e-13      -5.097092037903e-15 
  136       4.815379202518e-10       1.517244411211e-13      -5.638473270124e-12       0.000000000000e+00       5.560234242521e-12       7.423086659208e-13      -5.023670494656e-15 
  137       4.857606410783e-10       1.518461729172e-13      -5.680553445706e-12       0.000000000000e+00       5.451033690412e-12       7.309974742575e-13      -4.950653760087e-15 
  138       4.899759059923e-10       1.518986325389e-13      -5.720109713742e-12       0.000000000000e+00       5.344770518208e-12       7.199513971708e-13      -4.878135456068e-15 
  139       4.941823451570e-10       1.518818759112e-13      -5.757083031333e-12       0.000000000000e+00       5.241331563902e-12       7.091595802532e-13      -4.806209357607e-15 
  140       4.983785164668e-10       1.517960456891e-13      -5.791415338238e-12       0.000000000000e+00       5.140585783749e-12       6.986093843851e-13      -4.734969347308e-15 
  141       5.025629039849e-10       1.516413730743e-13      -5.823049596059e-12       0.000000000000e+00       5.042383844516e-12       6.882863445441e-13      -4.664509369847e-15 
  142       5.067339163814e-10       1.514181796312e-13      -5.851929827428e-12       0.000000000000e+00       4.946557715730e-12       6.781741286130e-13      -4.594923386425e-15 
  143       5.108898853708e-10       1.511268791039e-13      -5.878001155186e-12       0.000000000000e+00       4.852920261928e-12       6.682544961893e-13      -4.526305329243e-15 
  144       5.150292015328e-10       1.507679856332e-13      -5.901210339936e-12       0.000000000000e+00       4.761304869712e-12       6.585112545692e-13      -4.458728388984e-15 
  145       5.191507401624e-10       1.503421354878e-13      -5.921507369707e-12       0.000000000000e+00       4.671689592731e-12       6.489426532139e-13      -4.392180672008e-15 
  146       5.232534746286e-10       1.498500709384e-13      -5.938844102226e-12       0.000000000000e+00       4.584084527590e-12       6.395501385977e-13      -4.326623083728e-15 
  147       5.273363419957e-10       1.492926358867e-13      -5.953173822296e-12       0.000000000000e+00       4.498492701958e-12       6.303344486976e-13      -4.262009263137e-15 
  148       5.313982422506e-10       1.486707777179e-13      -5.964451283850e-12       0.000000000000e+00       4.414909896899e-12       6.212955947739e-13      -4.198285418497e-15 
  149       5.354380375303e-10       1.479855491547e-13      -5.972632751992e-12       0.000000000000e+00       4.333324469206e-12       6.124328431520e-13      -4.135390163030e-15 
  150       5.394545513490e-10       1.472381101098e-13      -5.977676045048e-12       0.000000000000e+00       4.253717173736e-12       6.037446970026e-13      -4.073254350607e-15 
  151       5.434465678256e-10       1.464297295398e-13      -5.979540576615e-12       0.000000000000e+00       4.176060985747e-12       5.952288781234e-13      -4.011800911435e-15 
  152       5.474128309113e-10       1.455617872984e-13      -5.978187397608e-12       0.000000000000e+00       4.100320923228e-12       5.868823087199e-13      -3.950944687753e-15 
  153       5.513520436162e-10       1.446357759895e-13      -5.973579238306e-12       0.000000000000e+00       4.026453869233e-12       5.787010931864e-13      -3.890592269515e-15 
  154       5.552628672376e-10       1.436533028202e-13      -5.965680550403e-12       0.000000000000e+00       3.954408394222e-12       5.706804998871e-13      -3.830641830086e-15 
  155       5.591439205866e-10       1.426160914549e-13      -5.954457549052e-12       0.000000000000e+00       3.884124578387e-12       5.628149429374e-13      -3.770982961926e-15 
  156       5.629937792157e-10       1.415259838677e-13      -5.939878254919e-12       0.000000000000e+00       3.815533833992e-12       5.550979639844e-13      -3.711496512284e-15 
  157       5.668109746463e-10       1.403849421963e-13      -5.921912536224e-12       0.000000000000e+00       3.748558727705e-12       5.475222139884e-13      -3.652054418888e-15 
  158       5.705939935958e-10       1.391950505948e-13      -5.900532150793e-12       0.000000000000e+00       3.683112802932e-12       5.400794350040e-13      -3.592519545629e-15 
  159       5.743412772052e-10       1.379585170876e-13      -5.875710788106e-12       0.000000000000e+00       3.619100402154e-12       5.327604419606e-13      -3.532745518259e-15 
  160       5.780512202662e-10       1.366776754219e-13      -5.847424111341e-12       0.000000000000e+00       3.556416489256e-12       5.255551044442e-13      -3.472576560074e-15 
  161       5.817222838658e-10       1.353549252431e-13      -5.815649565460e-12       0.000000000000e+00       3.494968387138e-12       5.184546208518e-13      -3.411883983667e-15 
  162       5.853533461375e-10       1.339925427834e-13      -5.780365694099e-12       0.000000000000e+00       3.434743523776e-12       5.114586051080e-13      -3.350679637630e-15 
  163       5.889433811956e-10       1.325928568955e-13      -5.741552842345e-12       0.000000000000e+00       3.375747365464e-12       5.045685947443e-13      -3.289012224925e-15 
  164       5.924913482589e-10       1.311583107827e-13      -5.699193425914e-12       0.000000000000e+00       3.317981964150e-12       4.977858072787e-13      -3.226931553445e-15 
  165       5.959961914002e-10       1.296914635680e-13      -5.653271972128e-12       0.000000000000e+00       3.261445880595e-12       4.911111325443e-13      -3.164488540355e-15 
  166       5.994568392950e-10       1.281949918641e-13      -5.603775160880e-12       0.000000000000e+00       3.206134107539e-12       4.845451250168e-13      -3.101735216427e-15 
  167       6.028722049711e-10       1.266716913425e-13      -5.550691865611e-12       0.000000000000e+00       3.152037992865e-12       4.780879961424e-13      -3.038724730382e-15 
  168       6.062411855575e-10       1.251244783032e-13      -5.494013194275e-12       0.000000000000e+00       3.099145162762e-12       4.717396066665e-13      -2.975511353233e-15 
  169       6.095626620334e-10       1.235563912441e-13      -5.433732530318e-12       0.000000000000e+00       3.047439444888e-12       4.654994589606e-13      -2.912150482618e-15 
  170       6.128354989779e-10       1.219705924306e-13      -5.369845573644e-12       0.000000000000e+00       2.996900791535e-12       4.593666893513e-13      -2.848698647146e-15 
  171       6.160585443187e-10       1.203703694649e-13      -5.302350381589e-12       0.000000000000e+00       2.947505202792e-12       4.533400604476e-13      -2.785213510734e-15 
  172       6.192306290813e-10       1.187591368559e-13      -5.231247409889e-12       0.000000000000e+00       2.899224649708e-12       4.474179534690e-13      -2.721753876945e-15 
  173       6.223505671386e-10       1.171404375884e-13      -5.156539553657e-12       0.000000000000e+00       2.852026997458e-12       4.415983605739e-13      -2.658379693330e-15 
  174       6.254171549595e-10       1.155179446924e-13      -5.078232188350e-12       0.000000000000e+00       2.805875928506e-12       4.358788771869e-13      -2.595152055769e-15 
  175       6.284291713584e-10       1.138954628133e-13      -4.996333210742e-12       0.000000000000e+00       2.760730865766e-12       4.302566943273e-13      -2.532133212807e-15 
  176       6.313853772441e-10       1.122769297806e-13      -4.910853079896e-12       0.000000000000e+00       2.716546895769e-12       4.247285909368e-13      -2.469386569996e-15 
  177       6.342845153695e-10       1.106664181779e-13      -4.821804858133e-12       0.000000000000e+00       2.673274691825e-12       4.192909262076e-13      -2.406976694236e-15 
  178       6.371253100801e-10       1.090681369123e-13      -4.729204252007e-12       0.000000000000e+00       2.630860437188e-12       4.139396319105e-13      -2.344969318109e-15 
